claim_id,episode,kind,publisher,state,date,search_term,page_url,quote,is_prediction,topic,direction,price_direction,unemployment_direction,horizon_months,confidence,voice,speaker_name
2322,1957 Recession,crisis,"the camas hot springs exchange (camas, mont.) 1926-1959",montana,1958-06-12,recession,http://www.loc.gov/resource/sn85053223/1958-06-12/ed-1/?sp=2,"Recession or not, a record one million American tourists are already abroad, are packing their bags, or are still scanning travel folders for junkets that will be made before 1958 ends.",yes,general_business,improve,na,na,vague,assertive,journalist,na
2323,1957 Recession,crisis,"milford chronicle (milford, del.) 1878-1974",delaware,1958-03-07,recession,http://www.loc.gov/resource/sn87062224/1958-03-07/ed-1/?sp=4,"We do not think a depression will follow, largely because of high levels of defense and other government spending.",yes,general_business,improve,na,na,vague,assertive,unclear,na
2324,1957 Recession,crisis,"milford chronicle (milford, del.) 1878-1974",delaware,1958-03-07,recession,http://www.loc.gov/resource/sn87062224/1958-03-07/ed-1/?sp=4,"But this will be an artificial prop to the economy, that will probably cause some more inflation, and which will probably leave the economy\u2014 eventually\u2014in a more precarious position than it was in before, or is in right now.",yes,general_business,worsen,na,na,vague,hedged,unclear,na
2325,1957 Recession,crisis,"milford chronicle (milford, del.) 1878-1974",delaware,1958-03-07,recession,http://www.loc.gov/resource/sn87062224/1958-03-07/ed-1/?sp=4,"President Eisenhower says the economy will experience an upturn by the summer, and hints that he will favor a cut in taxes if there is no such upturn.",yes,general_business,improve,na,na,6,assertive,official,Eisenhower
2326,1957 Recession,crisis,"milford chronicle (milford, del.) 1878-1974",delaware,1958-03-07,recession,http://www.loc.gov/resource/sn87062224/1958-03-07/ed-1/?sp=4,"However, if there isn't, Congress will then be adjourning, and any tax action would have to wait until 1959.",no,other,unclear,na,na,vague,hedged,unclear,na
2327,1957 Recession,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1958-03-21,recession,http://www.loc.gov/resource/sn82007637/1958-03-21/ed-1/?sp=6,"Acutely conscious of the up coming November elections, leaders of both parties neverthe less held back from any present commitment to tax reduction and confined their public works proposals largely to differing programs for a speed-up of projects already authorized and appropriated for.",no,other,unclear,na,na,vague,hedged,unclear,na
2328,1957 Recession,crisis,"gadsden county times (quincy, fla.) 190?-current",florida,1958-04-03,recession,http://www.loc.gov/resource/sn95047334/1958-04-03/ed-1/?sp=5,People will start buying again when there is good reason for it.,no,general_business,unclear,na,na,vague,hedged,unclear,na
2329,1957 Recession,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1958-03-28,recession,http://www.loc.gov/resource/sn82007637/1958-03-28/ed-1/?sp=4,"The Administration prescription for our troubles is watch and wait\u2014bad times will go away if only we are confident and don\u2019t talk about them Meanwhile, tens of thousands of jobless workers are exhausting unemployment compensation benefits.",yes,general_business,improve,na,na,vague,hedged,official,na
2330,1957 Recession,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1958-03-28,recession,http://www.loc.gov/resource/sn82007637/1958-03-28/ed-1/?sp=4,The time for talk is past and the sooner Congress gets down to cases the better off the nation will be.,no,other,unclear,na,na,vague,assertive,journalist,na
2331,1957 Recession,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1958-03-28,recession,http://www.loc.gov/resource/sn82007637/1958-03-28/ed-1/?sp=4,"If the Congress will move on an anti recessionary program, the issue will be clearly drawn.",no,other,unclear,na,na,vague,hedged,unclear,na
2332,1957 Recession,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1958-03-28,recession,http://www.loc.gov/resource/sn82007637/1958-03-28/ed-1/?sp=4,"It will then be up to the President to offer alternatives, if he has any.",no,other,unclear,na,na,vague,hedged,unclear,na
2333,1957 Recession,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1958-03-28,recession,http://www.loc.gov/resource/sn82007637/1958-03-28/ed-1/?sp=4,"While some programs cannot he put into effect at once, others will have an im mediate impact.",no,other,unclear,na,na,vague,unclear,unclear,na
2334,1957 Recession,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1958-03-28,recession,http://www.loc.gov/resource/sn82007637/1958-03-28/ed-1/?sp=4,"(The argument is made, and many respectable economists offer it, that a tax reduction is of no benefit to the jobless worker who doesn't pay taxes be cause he has no income.) THE TAX CUT, nevertheless, is coming, because increasing majorities in both houses of Congress and in the executive branch now tend to view it as inescapable.",yes,general_business,improve,na,na,vague,assertive,official,na
2335,1957 Recession,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1958-03-28,recession,http://www.loc.gov/resource/sn82007637/1958-03-28/ed-1/?sp=4,"Many in Congress favor both tax cuts and public works, the latter because they will promote actual jobs, the.",yes,employment,improve,na,down,vague,assertive,official,na
2336,1957 Recession,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1958-03-28,recession,http://www.loc.gov/resource/sn82007637/1958-03-28/ed-1/?sp=4,It is doubtful that Reuther will achieve success this year.,no,other,unclear,na,na,vague,hedged,unclear,na
2337,1957 Recession,crisis,"summit county labor news (akron, ohio) 1923-1976",ohio,1958-04-18,recession,http://www.loc.gov/resource/sn78003992/1958-04-18/ed-1/?sp=4,"\u201cI believe,\u201d he wrote Meany, \u201cthat this measure should be passed with out crippling amendments and cer tainly I will do what I can to achieve that objective.\"" The Douglas-Kennedy-Ives bill would require the administrators of all largo employe welfare and pen sion plans to file with the federal government financial reports disclos ing their stewardship.",no,other,unclear,na,na,vague,unclear,official,na
2338,1957 Recession,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1958-05-09,recession,http://www.loc.gov/resource/sn82007637/1958-05-09/ed-1/?sp=8,"Unity will have no value unless you put it into practice in the plant and in the neighbor hood.\u201d \""Unionism,\"" he added, \""is not a slot machine, in which you put your dues and try to hit the jackpot.",no,other,unclear,na,na,vague,hedged,unclear,na
2339,1957 Recession,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1958-05-09,recession,http://www.loc.gov/resource/sn82007637/1958-05-09/ed-1/?sp=8,"Otherwise, he forecast union officials and AFL-CIO COPE might elect \u201ca subservient Congress.\u201d The.",no,other,unclear,na,na,vague,hedged,unclear,na
2340,1957 Recession,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1958-05-09,recession,http://www.loc.gov/resource/sn82007637/1958-05-09/ed-1/?sp=8,Nixon Nomination Forecast The loudest cheers came when he predicted Nixon\u2019s nomination Service GERBER CABINET SHOP\u2014Specialist in kitchen remodeling.,no,other,unclear,na,na,vague,unclear,unclear,na
2341,1957 Recession,crisis,"summit county labor news (akron, ohio) 1923-1976",ohio,1958-06-13,recession,http://www.loc.gov/resource/sn78003992/1958-06-13/ed-1/?sp=2,The Governor says he will recommend that the state\u2019s unemployment compen sation law be changed so compensation can be paid for 39 weeks instead of the present 26 weeks.,no,other,unclear,na,na,vague,hedged,official,na
2342,1957 Recession,crisis,"summit county labor news (akron, ohio) 1923-1976",ohio,1958-06-13,recession,http://www.loc.gov/resource/sn78003992/1958-06-13/ed-1/?sp=2,"These actions, coming during a plummeting economy and in the midst of world unrest that is testing America\u2019s leadership role, disclose a queer mixture of political cynicism, timidity and fear.",no,general_business,unclear,na,na,vague,unclear,journalist,na
2343,1957 Recession,crisis,"summit county labor news (akron, ohio) 1923-1976",ohio,1958-06-13,recession,http://www.loc.gov/resource/sn78003992/1958-06-13/ed-1/?sp=2,It is con vinced that a do nothing timid approach to the recession eventu ally will result in an economic cure.,yes,general_business,improve,na,na,vague,assertive,unclear,na
2344,1957 Recession,crisis,"summit county labor news (akron, ohio) 1923-1976",ohio,1958-02-28,recession,http://www.loc.gov/resource/sn78003992/1958-02-28/ed-1/?sp=1,"Sdmitzler in the official call to the emergency, con ference on unemployment declared all delegates during the three* day confab will visit Capitol Hifl to tell their senators and con gressmen \u201cthe facts about the unemployment situation and urge immediate action.",no,employment,unclear,na,na,vague,hedged,unclear,Sdmitzler
2345,1957 Recession,crisis,"summit county labor news (akron, ohio) 1923-1976",ohio,1958-02-28,recession,http://www.loc.gov/resource/sn78003992/1958-02-28/ed-1/?sp=1,"\u201cThe lack at purchasing power, represented by 4ha nearly I udBiea Jobless, will fat tarn cause new unem ployment.",yes,employment,worsen,na,up,vague,assertive,unclear,na
2346,1957 Recession,crisis,"summit county labor news (akron, ohio) 1923-1976",ohio,1958-02-28,recession,http://www.loc.gov/resource/sn78003992/1958-02-28/ed-1/?sp=1,The vicious circle will widen and today's recession will be come more serious.,yes,general_business,worsen,na,na,vague,assertive,unclear,na
2347,1957 Recession,crisis,"summit county labor news (akron, ohio) 1923-1976",ohio,1958-02-28,recession,http://www.loc.gov/resource/sn78003992/1958-02-28/ed-1/?sp=1,"\u201cTo that end the ASTi-GIO Execu tive Council has authorized the oon t (Continued on Page Foot) Meany to Head ILO Advisers AFL-CIO Preaidant George Meany will head ASTrCIO advisers to the late spring conference of the Interna* tiohal tabor Organization at Geneva, Switzerland; George P.",no,other,unclear,na,na,vague,hedged,unclear,na
2348,1957 Recession,crisis,"summit county labor news (akron, ohio) 1923-1976",ohio,1958-02-28,recession,http://www.loc.gov/resource/sn78003992/1958-02-28/ed-1/?sp=1,"And most of the people i' T'* (Oenttnued ea Pngs rear)\u25a0- 3 The \""Community Services Commit tee wUdt heheada 1* charged with the responsibility of maintaining organ ized labor\u2019s relationships with the voluntary and public agencies In the health, welfare and recreation field; Predicting \u2018hignlfleant advances\u201d in benefits for union members ae the result of collective bargaining nego tiations in the neat few years\u2014Includ ing tbs guaranteed animal wage, the shorter.",yes,employment,improve,na,down,vague,assertive,unclear,na
2349,1957 Recession,crisis,"summit county labor news (akron, ohio) 1923-1976",ohio,1958-02-28,recession,http://www.loc.gov/resource/sn78003992/1958-02-28/ed-1/?sp=1,Bairae reminded the MSermovement >s; !y J/ ys-' TO USE DEPRESSION TO CURTAIL PAY HIKES -i?M The' AJlrCXO iDept of Research wants that some employers will at tempt to capitalize ton the recession to deny unions reasonable wage in creases in 1958.,yes,employment,worsen,na,up,12,hedged,expert,na
2350,1957 Recession,crisis,"summit county labor news (akron, ohio) 1923-1976",ohio,1958-02-28,recession,http://www.loc.gov/resource/sn78003992/1958-02-28/ed-1/?sp=1,"Hie fact is, the department added in its monthly Collective Bargaining Report, that mow than 4 million workers will receive wage increases in 1958 ranging firoin.",yes,employment,improve,na,down,vague,assertive,official,na
2351,1957 Recession,crisis,"summit county labor news (akron, ohio) 1923-1976",ohio,1958-04-25,recession,http://www.loc.gov/resource/sn78003992/1958-04-25/ed-1/?sp=4,"In order to relieve the plight of the economy itself, we renew our recom mendation for a substantial tax cut which will affect primarily the lower and middle income groups.",no,other,unclear,na,na,vague,unclear,unclear,na
2352,1957 Recession,crisis,"summit county labor news (akron, ohio) 1923-1976",ohio,1958-04-25,recession,http://www.loc.gov/resource/sn78003992/1958-04-25/ed-1/?sp=4,To wait further weeks or months will only add to the suffering of millions and the need for more drastic and costly measures later.,no,other,unclear,na,na,vague,assertive,unclear,na
2353,1957 Recession,crisis,"summit county labor news (akron, ohio) 1923-1976",ohio,1958-04-25,recession,http://www.loc.gov/resource/sn78003992/1958-04-25/ed-1/?sp=4,"in wages and salaries, $25 billion in farm itaoome, $12 wiiinw in cor porate profits, $6 whiwi in unincor porated business and professional in come.\u201d (hi specific points Truman made the following comments: Despite \""claims\"" from President Eisenhower that the 1955 budget will show a slight surplus, \u201cpractically every Informed expert expects a defi cit between $4 and $8 billion.\u201d This estimate was net challenged by com mittee members.",yes,general_business,worsen,na,na,vague,assertive,expert,na
2354,1957 Recession,crisis,"gadsden county times (quincy, fla.) 190?-current",florida,1958-04-17,recession,http://www.loc.gov/resource/sn95047334/1958-04-17/ed-1/?sp=12,"Your own estimate of the time it will take business to turn the corner depends, of course, on how you\u2019ve been treated by the recession.",no,general_business,unclear,na,na,vague,hedged,journalist,na
2355,1957 Recession,crisis,"gadsden county times (quincy, fla.) 190?-current",florida,1958-04-17,recession,http://www.loc.gov/resource/sn95047334/1958-04-17/ed-1/?sp=12,"Hopeful forecasts for better business this year have been made by some people in the fur industry, the toy trade, the syn thetic carpet business, and even by some appliance makers one of the really sick businesses of the last few months.",yes,general_business,improve,na,na,12,assertive,expert,na
2356,1957 Recession,crisis,"gadsden county times (quincy, fla.) 190?-current",florida,1958-04-17,recession,http://www.loc.gov/resource/sn95047334/1958-04-17/ed-1/?sp=12,"AMERICANS EAT HAMBURGER The consumer is the man who, sooner or later, will break up this recession.",yes,general_business,improve,na,na,vague,assertive,journalist,na
2357,1957 Recession,crisis,"the detroit tribune (detroit, mich.) 1935-1966",michigan,1958-03-08,recession,http://www.loc.gov/resource/sn92063852/1958-03-08/ed-1/?sp=2,"(5) Os great importance is the fact that now that produc tion has passed consumption, business will reduce its expen* ditures for plant and equipment expansion.",yes,general_business,worsen,na,na,vague,assertive,unclear,na
2358,1957 Recession,crisis,"the detroit tribune (detroit, mich.) 1935-1966",michigan,1958-03-08,recession,http://www.loc.gov/resource/sn92063852/1958-03-08/ed-1/?sp=2,*e* speg| (7) This catching up will probably not occur during the next two or three months as some of our economists want to believe.,yes,general_business,no_change,na,na,6,hedged,unclear,na
2359,1957 Recession,crisis,"the key west citizen (key west, fla.) 1879-current",florida,1958-04-30,recession,http://www.loc.gov/resource/sn83016244/1958-04-30/ed-1/?sp=5,Secretary of Commerce Weeks 10 days ago said he believed the bottom already has been reached and the recovery will come by late summer.,yes,general_business,improve,na,na,6,hedged,official,Secretary Weeks
2360,1957 Recession,crisis,"labor citizen (miami, fla.) 1956-19??",florida,1958-04-24,recession,http://www.loc.gov/resource/sn95047212/1958-04-24/ed-1/?sp=3,"Next Friday night, May 2nd, a special meeting will be held to nominate and elect delegates to the Painters State Conference in St.",no,other,unclear,na,na,vague,hedged,unclear,na
2361,1957 Recession,crisis,"labor citizen (miami, fla.) 1956-19??",florida,1958-04-24,recession,http://www.loc.gov/resource/sn95047212/1958-04-24/ed-1/?sp=3,Chubby Bill gets real interested in his labors and is liable to use ten words when one will suffice.,no,other,unclear,na,na,vague,hedged,unclear,na
2362,1957 Recession,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1958-06-13,recession,http://www.loc.gov/resource/sn82007637/1958-06-13/ed-1/?sp=5,They make these tempo rary reductions in the hope the recession will end before they are forced to cut prices openly.,yes,general_business,improve,na,na,vague,hedged,unclear,na
2363,1957 Recession,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1958-05-02,recession,http://www.loc.gov/resource/sn82007637/1958-05-02/ed-1/?sp=4,"He predicted, following a meeting of the AFL-CIO general executive board, that by June our jobless will number six million, with another 3.5 million workers doing part-time work.",yes,employment,worsen,na,up,vague,assertive,expert,na
2364,1957 Recession,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1958-05-02,recession,http://www.loc.gov/resource/sn82007637/1958-05-02/ed-1/?sp=4,Khrushchev\u2019s taunt about \u201cburying you\u201d \u2014meaning us\u2014 will become much more than a symbolic threat.,no,other,unclear,na,na,vague,assertive,unclear,na
2365,1957 Recession,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1958-05-02,recession,http://www.loc.gov/resource/sn82007637/1958-05-02/ed-1/?sp=4,And the real tragedy will be that we shall be our own stupid grave diggers.,no,other,unclear,na,na,vague,unclear,unclear,na
2366,1957 Recession,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1958-05-02,recession,http://www.loc.gov/resource/sn82007637/1958-05-02/ed-1/?sp=4,A first class opport unity in this respect will be presented to us next Tuesday on primary election day.,no,other,unclear,na,na,vague,hedged,unclear,na
2367,1957 Recession,crisis,"the people's voice (helena, mont.) 1939-1969",montana,1958-04-11,recession,http://www.loc.gov/resource/sn86075189/1958-04-11/ed-1/?sp=8,"{""/service/ndnp/mthi/batch_mthi_douglasfir_ver01/data/sn86075189/00414211057/1958041101/0077.xml"":{""full_text"":""Recession Farm Led and Farm Fed People Want Jobs, Not Charily; Says Mansfield Speaking at a Jackson-Jefferson day dinner in Helena Mon day evening,Montana's Junior Senator Mike Mansfield talked about the recession, farm prices and foreign policy in what he called a report to his constituents who \""can tear me down if I don't fulfill the expectations you have for me\"".",no,other,unclear,na,na,vague,hedged,official,Mike Mansfield
2368,1957 Recession,crisis,"the people's voice (helena, mont.) 1939-1969",montana,1958-04-11,recession,http://www.loc.gov/resource/sn86075189/1958-04-11/ed-1/?sp=8,"\""If it is possible\"", he said, \""we will over ride the veto\"", Mansfield pointed out legislation supported by the Democrats to allevi ate the recession included the high way building program, forest roads, access roads, the Lewis Clark high way, loans for housing on a reason able basis, the Community Facilities bill, and extension of unemployment compensation.",no,other,unclear,na,na,vague,hedged,official,Mansfield
2369,1957 Recession,crisis,"st. paul recorder (st. paul, minn.) 1934-2000",minnesota,1958-04-11,recession,http://www.loc.gov/resource/sn83016804/1958-04-11/ed-1/?sp=2,"Good citizens can raise the level of campaigns by letting political leaders, even those they favor, know that any appeal aimed at arousing the worst instincts of voters will be rejected.",no,other,unclear,na,na,vague,hedged,unclear,na
2370,1957 Recession,crisis,"st. paul recorder (st. paul, minn.) 1934-2000",minnesota,1958-04-11,recession,http://www.loc.gov/resource/sn83016804/1958-04-11/ed-1/?sp=2,Reports coming to the office of Vice President Nixon are that the public is growing a little tired of all this indecision by federal of ficials.,no,other,unclear,na,na,vague,hedged,unclear,na
2371,1957 Recession,crisis,"the people's voice (helena, mont.) 1939-1969",montana,1958-04-25,recession,http://www.loc.gov/resource/sn86075189/1958-04-25/ed-1/?sp=7,His tragedy is exportable and will be exported.,no,other,unclear,na,na,vague,unclear,unclear,na
2372,1957 Recession,crisis,"the people's voice (helena, mont.) 1939-1969",montana,1958-04-25,recession,http://www.loc.gov/resource/sn86075189/1958-04-25/ed-1/?sp=7,"No doubt the Amer ican people will retrieve the margin but meanwhile the shock to their confidence in the president, whether he was to blame or not, has been pro found and probably irrecevable.",no,other,unclear,na,na,vague,assertive,journalist,na
2373,1957 Recession,crisis,"gadsden county times (quincy, fla.) 190?-current",florida,1958-02-27,recession,http://www.loc.gov/resource/sn95047334/1958-02-27/ed-1/?sp=4,"REPORTS FROM WASHINGTON Tha Recession Ika's Prediction Still No ICBM Reds Maintain Lead Washington With unemploy ment now past the 5,000,000- mark, the Republican Adminis tration is officially concerned with the deepening recession.",no,general_business,worsen,na,na,vague,na,official,na
2374,1957 Recession,crisis,"gadsden county times (quincy, fla.) 190?-current",florida,1958-02-27,recession,http://www.loc.gov/resource/sn95047334/1958-02-27/ed-1/?sp=4,"In fact, the government\u2019s economists think the recession will start coming to an end in the very near future.",yes,general_business,improve,na,na,vague,hedged,expert,na
2375,1957 Recession,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1958-04-11,recession,http://www.loc.gov/resource/sn82007637/1958-04-11/ed-1/?sp=4,Politically the congressmen and sena tors will find that the discontent may pro duce significant changes in November.,no,other,unclear,na,na,vague,hedged,unclear,na
2376,1957 Recession,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1958-04-11,recession,http://www.loc.gov/resource/sn82007637/1958-04-11/ed-1/?sp=4,Economically they will discover that the entire nation is a distressed area.,yes,general_business,worsen,na,na,vague,assertive,unclear,na
2377,1957 Recession,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1958-04-11,recession,http://www.loc.gov/resource/sn82007637/1958-04-11/ed-1/?sp=4,In this atmosphere pointing to the rec ord will not provide the answers.,no,other,unclear,na,na,vague,hedged,unclear,na
2378,1957 Recession,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1958-04-11,recession,http://www.loc.gov/resource/sn82007637/1958-04-11/ed-1/?sp=4,THE ANSWER TO an ineffectual gov ernment in American political history is to improve it or replace it with one that will do the job.,no,other,unclear,na,na,vague,unclear,unclear,na
2379,1957 Recession,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1958-04-11,recession,http://www.loc.gov/resource/sn82007637/1958-04-11/ed-1/?sp=4,"The men and women who will be the candidates for the next Congress, for the state legislatures, for the governors\u2019 man sions will be named in these elections.",no,other,unclear,na,na,vague,unclear,unclear,na
2380,1957 Recession,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1958-04-11,recession,http://www.loc.gov/resource/sn82007637/1958-04-11/ed-1/?sp=4,"M Think It Over arbek*2 ./9*1 com\u2014 DRAWH *ORTHE AFLCIO News ode The Recession Deepens By PETE ZVARA MgNSIAAHIMAAAIMI9MUIIMO***GI*Bmm DESPITE ALL the optimistic forecasts that have been hitting the news wires from Washington, New York and just about every where else, it seems that our economic trou bles are mounting the slide downward is continuing and there seems to be every indication that we are in for a worse storm than anyone had anticipated.",yes,general_business,worsen,na,na,vague,assertive,journalist,Pete Zvara
2381,1957 Recession,crisis,"the journal (caldwell, ohio) 1934-1961",ohio,1958-04-24,recession,http://www.loc.gov/resource/sn87075277/1958-04-24/ed-1/?sp=8,"Shall we restore our econ omic health in this manner or shall we permit bureaucracy to take over our property, destroy Our economy, inflate our money and establish a total control over everything and everybody?",no,other,unclear,na,na,vague,unclear,unclear,na
2382,1957 Recession,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1957-10-04,recession,http://www.loc.gov/resource/sn82007637/1957-10-04/ed-1/?sp=4,The answer depends upon the timing of the outlook period under consideration.,no,other,unclear,na,na,vague,hedged,unclear,na
2383,1957 Recession,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1957-10-04,recession,http://www.loc.gov/resource/sn82007637/1957-10-04/ed-1/?sp=4,"In general, the two kinds of outlook are mutually exclusive.",no,other,unclear,na,na,vague,hedged,unclear,na
2384,1957 Recession,crisis,"the people's voice (helena, mont.) 1939-1969",montana,1958-02-21,recession,http://www.loc.gov/resource/sn86075189/1958-02-21/ed-1/?sp=2,"much the same However at this moment, neither increased exemptions nor substantial cuts in tax rates will do anything for many millions of Americans.",yes,general_business,no_change,na,na,vague,assertive,unclear,na
2385,1957 Recession,crisis,"the people's voice (helena, mont.) 1939-1969",montana,1958-02-21,recession,http://www.loc.gov/resource/sn86075189/1958-02-21/ed-1/?sp=2,"Public projects, unlike tax cuts (and I assume that to maintain any semblance of a sound fiscal policy, we can't afford both), will restore purchasing power without which industry cannot more sound approach to checking the recession.",yes,general_business,improve,na,na,vague,assertive,journalist,na
2386,1957 Recession,crisis,"gadsden county times (quincy, fla.) 190?-current",florida,1957-11-28,recession,http://www.loc.gov/resource/sn95047334/1957-11-28/ed-1/?sp=9,"Eisenhower will have to re mtfve Benson for the good of the party, including the 1960 presidential nominee and the large number of congressmen and senators facing election fights next year and in 1960.",no,other,unclear,na,na,vague,assertive,unclear,na
2387,1957 Recession,crisis,"gadsden county times (quincy, fla.) 190?-current",florida,1957-11-28,recession,http://www.loc.gov/resource/sn95047334/1957-11-28/ed-1/?sp=9,How much spending is going up in the coming fiscal year is a question of lively debate in Washington but it is ex dent that spending will increase.,yes,general_business,improve,na,na,vague,assertive,unclear,na
2388,1957 Recession,crisis,"gadsden county times (quincy, fla.) 190?-current",florida,1957-11-28,recession,http://www.loc.gov/resource/sn95047334/1957-11-28/ed-1/?sp=9,"First estimates are that the mil itary budget will be hiked by two billion dollars, to approxi mately $4O billions.",no,other,unclear,na,na,vague,hedged,unclear,na
2389,1957 Recession,crisis,"gadsden county times (quincy, fla.) 190?-current",florida,1957-11-28,recession,http://www.loc.gov/resource/sn95047334/1957-11-28/ed-1/?sp=9,"SAVE S& H GREEN STAMPS The result will be increased military spending and about the same level of domestic spend ing, they foresee.",yes,general_business,no_change,na,na,vague,hedged,unclear,na
2390,1957 Recession,crisis,"gadsden county times (quincy, fla.) 190?-current",florida,1957-11-28,recession,http://www.loc.gov/resource/sn95047334/1957-11-28/ed-1/?sp=9,"This may well mean an unbalanced budget, because tax collections (judging from the dip in business caused by the current recession) may be down from what had been hoped, in the coming fiscal year.",yes,general_business,worsen,na,na,12,hedged,journalist,na
2391,1957 Recession,crisis,"the key west citizen (key west, fla.) 1879-current",florida,1958-04-16,recession,http://www.loc.gov/resource/sn83016244/1958-04-16/ed-1/?sp=6,"He warned, his dad not to expect too good a season.",yes,general_business,worsen,na,na,vague,hedged,unclear,na
2392,1957 Recession,crisis,"the key west citizen (key west, fla.) 1879-current",florida,1958-04-16,recession,http://www.loc.gov/resource/sn83016244/1958-04-16/ed-1/?sp=6,"And when they didn\u2019t see his ads and cards anymore, they asked him why and he told them how he was sure a recession was coming.",yes,general_business,worsen,na,na,vague,assertive,unclear,na
2393,1957 Recession,crisis,"the key west citizen (key west, fla.) 1879-current",florida,1958-04-16,recession,http://www.loc.gov/resource/sn83016244/1958-04-16/ed-1/?sp=6,"If he said a recession was coming, they decided, then it surely was coming and they'd better cut back, too.",no,general_business,unclear,na,na,vague,unclear,unclear,na
2394,1957 Recession,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1958-04-25,recession,http://www.loc.gov/resource/sn82007637/1958-04-25/ed-1/?sp=1,Buyers found it easy to fire (Continued On Page 3) Union Democracy in Action \u2014Union Journal Photo Scenes like this one have been familiar as local unions and units elect delegates to the forthcoming state mer ger convention which will start in Cleveland May 5.,no,other,unclear,na,na,vague,hedged,unclear,na
2395,1957 Recession,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1958-04-25,recession,http://www.loc.gov/resource/sn82007637/1958-04-25/ed-1/?sp=1,The 24 vice presi-1 dents and the three top officers will constitute the executive board.,no,other,unclear,na,na,vague,hedged,unclear,na
2396,1957 Recession,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1958-04-25,recession,http://www.loc.gov/resource/sn82007637/1958-04-25/ed-1/?sp=1,Local 12 UAW will send 29 delegates to the convention.,no,other,unclear,na,na,vague,hedged,unclear,na
2397,1957 Recession,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1958-04-25,recession,http://www.loc.gov/resource/sn82007637/1958-04-25/ed-1/?sp=1,"These facilities are urgently needed I earnestly believe that an accelerated program of pub Ilic works would do more than anything to reverse the eco nomic recession and return men jtO work.\"" dGGdGddGdddddddddddddaddddaaaad Local 12 Convention Delegates to Meet Local 12\u2019s delegations to the 19th special Ohio CIO conven tion in Cleveland will meet in Parlor A of Local 12 Hall at 8 p.m.",yes,general_business,improve,na,na,vague,assertive,expert,na
2398,1957 Recession,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1958-04-25,recession,http://www.loc.gov/resource/sn82007637/1958-04-25/ed-1/?sp=1,"The delegates will discuss the issues which will come up at the merger convention, re ceive instructions and elect their delegation officers.",no,other,unclear,na,na,vague,hedged,unclear,na
2399,1957 Recession,crisis,"labor citizen (miami, fla.) 1956-19??",florida,1958-03-27,recession,http://www.loc.gov/resource/sn95047212/1958-03-27/ed-1/?sp=2,It will con tinue to \u201ccooperate fully with all proper legislative com mittees seeking fairly and objectively to keep the labor movement or any other segment of our society free from any and all corrupt influences.\u201d But it will not respect a committee whose members abuse its processes to viciously slander the 'trade union movement.,no,other,unclear,na,na,vague,unclear,unclear,na
2400,1957 Recession,crisis,"the arizona post (tucson, ariz.) 1946-1990",arizona,1958-06-13,recession,http://www.loc.gov/resource/sn82000867/1958-06-13/ed-1/?sp=4,"And\u2014what is worse\u2014experts fear that unemployment among Jews I will mount, unless there is a marked 1 improvement in the labor market.",yes,employment,worsen,na,up,vague,hedged,expert,na
2401,1957 Recession,crisis,"the arizona post (tucson, ariz.) 1946-1990",arizona,1958-06-13,recession,http://www.loc.gov/resource/sn82000867/1958-06-13/ed-1/?sp=4,They anticipate that they will be compelled to close their businesses if the recession continues.,no,general_business,unclear,na,na,vague,hedged,unclear,na
2402,1957 Recession,crisis,"the people's voice (helena, mont.) 1939-1969",montana,1957-08-16,recession,http://www.loc.gov/resource/sn86075189/1957-08-16/ed-1/?sp=2,"Is Ike Planning- (Continued From Page One; \""So the outlook now is for a 're adjustment' some time in 1958.",yes,general_business,worsen,na,na,vague,hedged,unclear,na
