claim_id,episode,kind,publisher,state,date,search_term,page_url,quote,topic,price_direction,unemployment_direction,horizon_months,confidence,voice,speaker_name,direction,is_prediction,months,predicted_label,realized_label,basis,hit,brier
1017,1957 Recession,crisis,"the american citizen (omaha, neb.) 1923-1985",nebraska,1958-04-05,recovery will,http://www.loc.gov/resource/sn81002003/1958-04-05/ed-1/?sp=3,"Busi ness is there \u2018for those who believe in it and prepare for it.\u2019 The recovery will be sounder and more lasting that way.\u201d v BEDFORD, IND., Daily Times Mail: \""Education is th\u00e8 most selfish thing in th\u00e8 world.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
1018,1957 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1958-01-05,recovery will,http://www.loc.gov/resource/sn83045462/1958-01-05/ed-1/?sp=103,"At the moment non-farm residential building Is recover ing from a mild two-year de cline and most economists be lieve the recovery will continue They base this forecast on: Pint, there ought to be more money around this year for the building and buying of homee.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
1019,1957 Recession,crisis,"milford chronicle (milford, del.) 1878-1974",delaware,1958-05-09,recovery will,http://www.loc.gov/resource/sn87062224/1958-05-09/ed-1/?sp=10,We trust his recovery will be quick one.,general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
1020,1957 Recession,crisis,"milford chronicle (milford, del.) 1878-1974",delaware,1958-05-09,recovery will,http://www.loc.gov/resource/sn87062224/1958-05-09/ed-1/?sp=10,He was greatly shaken up and badly bruised but fortunately there were no fractures or broken bones land we hope his recovery will .be speedy.,general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
1021,1957 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1958-04-22,recovery will,http://www.loc.gov/resource/sn83045462/1958-04-22/ed-1/?sp=7,"I a i By Economist Economist Robert Nathan, today told AFL-CIO leaders I here economic recovery will ye quire an 88 to 810 billion eut in taxes.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
1022,1957 Recession,crisis,"the key west citizen (key west, fla.) 1879-current",florida,1958-04-30,recovery will,http://www.loc.gov/resource/sn83016244/1958-04-30/ed-1/?sp=5,Secretary of Commerce Weeks 10 days ago said he believed the bottom already has been reached and the recovery will come by late summer.,general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
1023,1957 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1958-03-07,recovery will,http://www.loc.gov/resource/sn83045462/1958-03-07/ed-1/?sp=57,Extent of recovery will depend upon how much collateral (new) cir culation forms.,general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
1025,1957 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1957-11-27,recovery will,http://www.loc.gov/resource/sn83045462/1957-11-27/ed-1/?sp=1,"HU recovery will enable us to count upon hU contribution to the cause of the free world.\u201d However, Mr.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
1026,1957 Recession,crisis,"the saint paul sun (st. paul, minn.) 1941-1976",minnesota,1957-11-28,recovery will,http://www.loc.gov/resource/sn84025909/1957-11-28/ed-1/?sp=4,"Apparently there is reason to believe, as well as hope, that the setback to his health was of minor importance, and that recovery will be speedy as well as complete, and for that all Americans are grateful.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
1027,1957 Recession,crisis,"geauga record (chardon, geauga county, ohio) 1952-1962",ohio,1958-03-06,recovery will,http://www.loc.gov/resource/sn84028102/1958-03-06/ed-1/?sp=16,Recovery will be slow and he will be confined for several months.,general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
1028,1957 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1958-03-27,recovery will,http://www.loc.gov/resource/sn83045462/1958-03-27/ed-1/?sp=14,I\u2019ve found a hard core of au thorities who Insist that within a few months recovery will be obvious.,general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
1030,1957 Recession,crisis,"twin city observer (minneapolis, minn.) 1943-1976",minnesota,1957-11-28,recovery will,http://www.loc.gov/resource/sn83016844/1957-11-28/ed-1/?sp=4,"Apparently there IS reason to believe, a well a hope, that tile setback to his health Was of mmol importance, and that recovery will be speedy as well as complete, and foi that all Amcrii ans ate grateful I lien prayers may help peed In recovery.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
1033,1957 Recession,crisis,"the detroit tribune (detroit, mich.) 1935-1966",michigan,1958-06-28,recovery will,http://www.loc.gov/resource/sn92063852/1958-06-28/ed-1/?sp=12,"Prasidant: If that raise is not stopped, as you know, recovery will be seriously interfered with and you have more political power, by tha grace of God, than anyont else on tha horizon.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
1034,1957 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1958-03-16,recovery will,http://www.loc.gov/resource/sn83045462/1958-03-16/ed-1/?sp=25,"If those who argue that recovery will be extremely difficult are correct, then it is likely that the ailing economy will get a strong dose of both measures.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
1035,1957 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1958-04-27,recovery will,http://www.loc.gov/resource/sn83045462/1958-04-27/ed-1/?sp=25,"president of Business Economics, Inc., said that allhough recovery will be slow it now is \u201csure and certain.\u201d He predicted that the economy will continue recessionary into the fall, but the rate of decline has started falling off.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
1037,1957 Recession,crisis,"the nome nugget (nome, alaska) 1938-current",alaska,1957-11-27,recovery will,http://www.loc.gov/resource/sn84020662/1957-11-27/ed-1/?sp=1,Prayers for the President\u2019s swift and complete recovery will be said tomorrow in many morning religious services which have bfsen an integral part of thanks giving ever since the Pilgrims first celebrated it.,general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
1040,1957 Recession,crisis,"minneapolis spokesman (minneapolis, minn.) 1934-2000",minnesota,1957-12-20,recovery will,http://www.loc.gov/resource/sn83025247/1957-12-20/ed-1/?sp=12,"at hospital* but hi* recovery will be slow from what has been described aa one of the moat \""vicious climes'' I !>erpetrated by the Klan While all alx of his attacker* have been art anted and are expert *d to receive severe penalties Aarri's plight ha* suggested this avenue of service to the Binning ham Brotherhood at Clergy which 1 will ad a* trustees of the Con- ai ience Fund The Interracial Brotherhood I* k:J) r\u2019 rvvw nwwvvwi Christmas Groetings From LE ROY CREDIT JEWELERS 509 Hennepin Ave.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
1042,1957 Recession,crisis,"the key west citizen (key west, fla.) 1879-current",florida,1957-11-27,recovery will,http://www.loc.gov/resource/sn83016244/1957-11-27/ed-1/?sp=5,Prayers for the President\u2019s swift and complete recovery will be said tomorrow in many morn ing religious services which have been an integral part of Thanks giving ever since the Pilgrims first celebrated it.,general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
1044,1957 Recession,crisis,"geauga record (chardon, geauga county, ohio) 1952-1962",ohio,1957-12-26,recovery will,http://www.loc.gov/resource/sn84028102/1957-12-26/ed-1/?sp=4,"They say it will extend into mid 1958, when a gradual recovery will begin.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
1046,1957 Recession,crisis,"milford chronicle (milford, del.) 1878-1974",delaware,1957-09-27,recovery will,http://www.loc.gov/resource/sn87062224/1957-09-27/ed-1/?sp=19,She' is in Milford Memorial Hospital and we surely trust her recovery will be speedy.,general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,worsen,INDPRO,0,0.48999999999999994
1047,1957 Recession,crisis,"the gary american (gary, ind.) 1928-current",indiana,1958-03-28,recovery will,http://www.loc.gov/resource/sn86058053/1958-03-28/ed-1/?sp=2,"Busi ness is there \u2018for those who be lieve in it and prepare for it.' ih recovery will be sounder and more lasting that way.\u201d WALTHAM, Mass., News Tribune: \u201cThe talk is of tax cuts as a pump-priming device at the national level to cope with the recession.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
1048,1957 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1958-04-18,recovery will,http://www.loc.gov/resource/sn83045462/1958-04-18/ed-1/?sp=30,Slichter aald hli gueu u that the first phaaa of eco nomic recovery will atart in thla second quarter 0f'1668.,general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
1051,1957 Recession,crisis,"atlanta daily world (atlanta, georgia) 1932-current",georgia,1958-05-23,recovery will,http://www.loc.gov/resource/sn82015425/1958-05-23/ed-1/?sp=7,Campy may neve r walk again end while many offer prayer that he will the prosj>ccts of recovery will linger long nast his playing days.,general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
1052,1957 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1958-03-14,recovery will,http://www.loc.gov/resource/sn83045462/1958-03-14/ed-1/?sp=19,A flat bottom will be held for several months fol lowed by a recovery.,general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
1053,1957 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1958-03-14,recovery will,http://www.loc.gov/resource/sn83045462/1958-03-14/ed-1/?sp=19,"The recovery will be slow but good, not a fast thriller.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
1054,1957 Recession,crisis,"milford chronicle (milford, del.) 1878-1974",delaware,1957-11-29,recovery will,http://www.loc.gov/resource/sn87062224/1957-11-29/ed-1/?sp=3,His friends are hoping there will be no later injuries to be dis covered and that his recovery will go along speedily and well.,general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
1056,1905 Calm (control),control,"custer weekly chronicle (custer city, s.d.) 1890-1931",south dakota,1905-06-03,financial panic,http://www.loc.gov/resource/sn97065763/1905-06-03/ed-1/?sp=1,"Under the law governing these commer cial cyclones the next panic will be due by 1913, but it may come sooner if the captains of industry are not summarily stopped in their efforts to float dynamite torpedoes and submarine mines in the financial sea.\u2014Omaha Bee.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,NBER,0,0.48999999999999994
1057,1905 Calm (control),control,the san francisco call (san francisco [calif.]) 1895-1913,california,1906-01-05,financial panic,http://www.loc.gov/resource/sn85066387/1906-01-05/ed-1/?sp=5,"{""/service/ndnp/curiv/batch_curiv_gualala_ver01/data/00100480724/1906010501/0070.xml"":{""full_text"":""BANKER SCHIFF PREDICTS A FINANCIAL PANIC.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,NBER,0,0.48999999999999994
1058,1905 Calm (control),control,the san francisco call (san francisco [calif.]) 1895-1913,california,1906-01-05,financial panic,http://www.loc.gov/resource/sn85066387/1906-01-05/ed-1/?sp=5,"In a speech before the New York Chamber of Commerce yesterday,: Jacob -Hf Sohiff \\u25a0\\u25a0\\u25a0'\u2022'\"" predicted a record-breaking financial panic in; this 'countryT^^ \u00a3em were reformed.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,NBER,0,0.48999999999999994
1060,1905 Calm (control),control,"santa fe new mexican (santa fe, n.m.) 1898-1951",new mexico,1905-11-20,financial panic,http://www.loc.gov/resource/sn84020630/1905-11-20/ed-1/?sp=1,"With the collapse of the strike, the leaders of the Reds say they will now devote their energy to preparations for a uni versal political strike to sustain the revolutionary program, when the na tional assembly nieots.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,NBER,0,0.48999999999999994
1063,1905 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1906-01-05,financial panic,http://www.loc.gov/resource/sn84026749/1906-01-05/ed-1/?sp=6,Ie declared that unless the existing condition of affairs is changed speedily a financial panic will sweep over the country more disastrous than any in American history.,general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,NBER,0,0.48999999999999994
1064,1905 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1906-01-05,financial panic,http://www.loc.gov/resource/sn84026749/1906-01-05/ed-1/?sp=6,His prediction that a financial panic would foliow the failure to obtain remedial legislation was construed as a warning of immediate danger and in the clos ing hour of business brokers had an attack of chills.,general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,NBER,0,0.48999999999999994
1065,1905 Calm (control),control,new-york tribune (new york [n.y.]) 1866-1924,new york,1906-04-08,financial panic,http://www.loc.gov/resource/sn83030214/1906-04-08/ed-1/?sp=1,"\u201cLaws that bring ia their wake financial panic and business depres sion, that drive capital into concealment, thag fetter the hands of industry are not the laws which will preserve our financial supremacy,\u2122 he added.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,NBER,0,0.48999999999999994
1066,1905 Calm (control),control,new-york tribune (new york [n.y.]) 1866-1924,new york,1906-04-08,financial panic,http://www.loc.gov/resource/sn83030214/1906-04-08/ed-1/?sp=1,"In all our 1 nust remember that it is even worse to go t00 han not to go far enough: that laws that in heir wake financial panic and business hat drive capital into concealment, that fetter the ands of industry, are not the laws which will pres orve our financial supremacy.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,NBER,0,0.48999999999999994
1071,1905 Calm (control),control,"tonopah bonanza (butler city [i.e. butler], nev.) 1901-1909",nevada,1906-03-31,financial panic,http://www.loc.gov/resource/sn86076135/1906-03-31/ed-1/?sp=7,"There seems to be no end to the demand fcr Nevada stocks east of the Mississippi, and unless some financial panic intervenes this campaign of selling and buying will continue all the year.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,NBER,0,0.48999999999999994
1075,1905 Calm (control),control,"the commoner (lincoln, neb.) 1901-1923",nebraska,1906-04-13,financial panic,http://www.loc.gov/resource/46032385/1906-04-13/ed-1/?sp=10,"in A Wall From a Worklngman I havo vainly searched tho papers and tlio household magazines For a roclpo for dlnnor that will come within my means; f For a dinner, good, substantial, that will put fat on my frame And not cause financial panic in the purchase of tho samo.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,NBER,0,0.48999999999999994
1076,1905 Calm (control),control,"the commoner (lincoln, neb.) 1901-1923",nebraska,1905-10-27,financial panic,http://www.loc.gov/resource/46032385/1905-10-27/ed-1/?sp=4,"According to the excited senator the defeat of Herrick \""will wipe out the pension bureau, break down the tariff walls, destroy the gold standard, reduce the circulating medium and create a great financial panic.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,NBER,0,0.48999999999999994
1077,1905 Calm (control),control,"the newark journal (newark, ark.) 1901-1959",arkansas,1905-09-15,financial panic,http://www.loc.gov/resource/sn89051084/1905-09-15/ed-1/?sp=4,Rockefeller has pre dicted that there will be another financial panic in the United States in 1907-8.,general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,NBER,0,0.48999999999999994
1078,1905 Calm (control),control,"the newark journal (newark, ark.) 1901-1959",arkansas,1905-09-15,financial panic,http://www.loc.gov/resource/sn89051084/1905-09-15/ed-1/?sp=4,"And if the weather man doesn\u2019t shut off some of this rain, the panic will strike this part of the country ahead of sche dule time.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,NBER,0,0.48999999999999994
1086,1905 Calm (control),control,"san antonio daily light (san antonio, tex.) 1886-1907",texas,1905-08-19,business outlook,http://www.loc.gov/resource/sn86090439/1905-08-19/ed-1/?sp=2,19.\u2014The feeling of confidence in the business outlook brought Into the stock market this week a notable increase in the demand for stocks.,general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,NBER,1,0.09000000000000002
1087,1905 Calm (control),control,"tazewell republican (tazewell, va.) 1892-1919",virginia,1905-09-14,business outlook,http://www.loc.gov/resource/sn95079154/1905-09-14/ed-1/?sp=1,"In Germany, in England, in France there is a steady improvement in the business outlook and when we turn to the Orient we find a condition which baffles all human cal?",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,NBER,1,0.09000000000000002
1102,1905 Calm (control),control,"morning appeal (carson city, nev.) 1877-1906",nevada,1905-09-27,business outlook,http://www.loc.gov/resource/sn86076999/1905-09-27/ed-1/?sp=2,RosTiereller denies the re port that He iratr predicted a panic to arrive two years hence.,general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,NBER,0,0.48999999999999994
1108,1905 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1906-01-21,business outlook,http://www.loc.gov/resource/sn83045462/1906-01-21/ed-1/?sp=8,Perhaps never before has the business outlook for Alexandria been brighter.,general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,NBER,1,0.09000000000000002
1112,1905 Calm (control),control,los angeles herald (los angeles [calif.]) 1900-1911 [microfilm reel],california,1905-11-07,business outlook,http://www.loc.gov/resource/sn85042462/1905-11-07/ed-1/?sp=4,SEASON'S BUSINESS OUTLOOK Such copious rainfall as the initial one of the season was the only thing needed to complete the brightness of the business outlook.,general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,NBER,1,0.09000000000000002
1126,1905 Calm (control),control,"the idaho republican (blackfoot, idaho) 1904-1932",idaho,1905-12-01,business outlook,http://www.loc.gov/resource/sn86091197/1905-12-01/ed-1/?sp=8,"Only a few farmors have lost all their crops, some have lost noth ing and many harvested less than usual, but are getting better prices than usual.\"" \""How about the farmer who mort gaged his beet crop to get money to pay for hand labor and then didn't harvest any beets?', \""It is a severe loss to him, but he will renew the obligation and give some other security.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,NBER,1,0.09000000000000002
1131,1905 Calm (control),control,"gilpin observer (central city, colo.) 1897-1921",colorado,1906-03-01,return of prosperity,http://www.loc.gov/resource/sn90051548/1906-03-01/ed-1/?sp=1,"It will bring more money into the county, for better trans portation will attract capital.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,NBER,1,0.09000000000000002
1132,1905 Calm (control),control,"gilpin observer (central city, colo.) 1897-1921",colorado,1906-03-01,return of prosperity,http://www.loc.gov/resource/sn90051548/1906-03-01/ed-1/?sp=1,"It will bring scores of other benefits, and means a return of prosperity and the good old times.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,NBER,1,0.09000000000000002
1133,1905 Calm (control),control,"the montgomery advertiser (montgomery, ala.) 1885-1982",alabama,1905-06-01,return of prosperity,http://www.loc.gov/resource/sn84020645/1905-06-01/ed-1/?sp=2,"Louis was to commemorate the purchase of the vast Louisiana Ter ritory from Napoleon; the exposition at Portland, Oregon, Is to honor and ceie* brate the exploration of the Northwest wis and Clarke, Selma s fair will by Lewis celebrate the return of prosperity to the farms and plantations of the State.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,NBER,1,0.09000000000000002
1135,1905 Calm (control),control,"the billings gazette (billings, mont.) 1896-1919",montana,1906-03-02,return of prosperity,http://www.loc.gov/resource/sn84036008/1906-03-02/ed-1/?sp=6,"He predicts that within 10 years Billings will have a population of 40,000, and says there is no town in the entire west whose future prospects are brighter.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,NBER,1,0.09000000000000002
1140,1905 Calm (control),control,"the republican journal (belfast, me.) 1829-current",maine,1905-07-27,return of prosperity,http://www.loc.gov/resource/sn78000873/1905-07-27/ed-1/?sp=4,"Dates for future meet ings were agreed upon and it is expected fifty members at least will be present for a \u2018down east good time.\u2019 A bountiful feast was spread and muob joy was expressed at the return of prosperity to our former home, friends and associates.\u201d NORTHPORT NEWS.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,NBER,1,0.09000000000000002
1144,1925 Calm (control),control,"the milwaukee leader (milwaukee, wis.) 1911-1938",wisconsin,1926-02-27,business depression,http://www.loc.gov/resource/sn83045293/1926-02-27/ed-1/?sp=5,their coming affected by business depression in Europe?,general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
1145,1925 Calm (control),control,"ventnor news (ventnor city, n.j.) 1907-1926",new jersey,1925-12-30,business depression,http://www.loc.gov/resource/sn92059905/1925-12-30/ed-1/?sp=11,"\u201cProb ably nothing that will be wholly successful, altho the greatest step in the right direction is constant ly to teach people what it is that brings hard times.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
1147,1925 Calm (control),control,"ventnor news (ventnor city, n.j.) 1907-1926",new jersey,1925-12-30,business depression,http://www.loc.gov/resource/sn92059905/1925-12-30/ed-1/?sp=11,"To the extent that you can teach people this econom ic truth you will build up a real safeguard, but how many people will preach these facts during boom times when they are most needed?",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
1149,1925 Calm (control),control,"south bend news-times (south bend, ind.) 1913-1938",indiana,1925-11-05,business depression,http://www.loc.gov/resource/sn87055779/1925-11-05/ed-1/?sp=20,"TOKYO.\u2014\""Hard times\"" have de scended upon the Industrial and commercial world of Japan and In dications are that the year 1926 will mark the worst period of business depression the country has experi enced In modern times.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
1150,1925 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1926-05-03,business depression,http://www.loc.gov/resource/sn83045462/1926-05-03/ed-1/?sp=26,"On the whole, it seems like ly that readjustment will continue un til stability is reached without deveb oping serious business depression.\u2019\u2019 Royal wills are never made public In Britain.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
1152,1925 Calm (control),control,"san antonio light (san antonio, tex.) 1911-1993",texas,1925-08-02,business depression,http://www.loc.gov/resource/sn85060004/1925-08-02/ed-1/?sp=47,"The dry weather, coupled with the resultant business depression, which it is-tbought by lo cal merchants will be but temporary, nre probable causes for the slump.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
1155,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-12-24,business depression,http://www.loc.gov/resource/sn84026749/1925-12-24/ed-1/?sp=3,"Total unemployment will reach over a minion, according to Department of Commerce advices.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
1157,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1926-05-19,business outlook,http://www.loc.gov/resource/sn84026749/1926-05-19/ed-1/?sp=16,"Nash, long regarded as one of the outstanding leaders and spokesmen of the automobile industry, declared in summing up the general business outlook that crop conditions together with \u201c.confidence .inspired by the present Administration at Washington,\u201d justify the optimism that seems\u2018present every where.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
1158,1925 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1926-05-16,business outlook,http://www.loc.gov/resource/sn83045462/1926-05-16/ed-1/?sp=79,"{""/service/ndnp/dlc/batch_dlc_fields_ver02/data/sn83045462/00280659459/1926051601/0471.xml"":{""full_text"":""BUSINESS OUTLOOK DECLARED BRIGHT Auto Maker Outlines Condi tions Found on Tour of Pacific States.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
1163,1925 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1926-05-01,business outlook,http://www.loc.gov/resource/sn83045462/1926-05-01/ed-1/?sp=27,"Frankly, it will he no better In most lines and in most sections than a year ago.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
1167,1925 Calm (control),control,"the bismarck tribune (bismarck, n.d.) 1916-current",north dakota,1926-01-25,business outlook,http://www.loc.gov/resource/sn85042243/1926-01-25/ed-1/?sp=2,"dowgtown getting some IMPROVED EUROPEAN CONDITIONS BRIGHT SPOT IN BUSINESS OUTLOOK Washington, Jan.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
1168,1925 Calm (control),control,"the bismarck tribune (bismarck, n.d.) 1916-current",north dakota,1926-01-25,business outlook,http://www.loc.gov/resource/sn85042243/1926-01-25/ed-1/?sp=2,"Improved conditions in Europe, offering an op portunity for foreign trade develop ment, is one of the bright spots in the future business outlook says Frank Greene in his monthly review of business conditions in Nation\u2019s Business Magazine, published by the Chamber of Commerce of the United States.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
1170,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-09-02,business outlook,http://www.loc.gov/resource/sn84026749/1925-09-02/ed-1/?sp=23,BUSINESS Outlook for the Fall and Winter Months in Washington \u2022raa A Daily Interview With Prominent Bankers and S Business Men -By RICHARD HATTON- a sfP'\u25a0 al I K WWil it- a' WK- I B k| H COPVWQNB at IMOM SWING W.\u2019 W.,general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
1172,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-09-02,business outlook,http://www.loc.gov/resource/sn84026749/1925-09-02/ed-1/?sp=23,raid: \u201cWe are expecting a good fall business.,general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
1173,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-09-22,business outlook,http://www.loc.gov/resource/sn84026749/1925-09-22/ed-1/?sp=21,"Great commercial in terests are, also, focusing their aK, tention upon this city as a convenient place in which to main tain headquarters and there is no reason why we should not develop a certain line of industries near the city which will add their weight to the prosperity side of the civic scales without in any way marring the artistic beauty of the city.\u201d \u201cSurveying the present business outlook here,\u201d said Mr.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
1174,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-09-04,business outlook,http://www.loc.gov/resource/sn84026749/1925-09-04/ed-1/?sp=21,"City of 6s 87% Serbia, Kingdom of 8s 88% Sweden, Kingdom of S%s .101% Switzerland Govt 5%s 103 1 U Kof G B I 5%s '29 118 I U K of G B A I 5%s '37 105% 'I THE WASHINGTON TIMES The National Daily FRIDAY, SEPTEMBER 4, 1925 BUSINESS Outlook for the Fall and Winter Months in Washington A Daily Interview With Prominent Bankers and Business Men \u2014By RICHARD HATTON\u2014 ;S'j B 1 A I I jm| 1 a JE -siW /li pOpyMOHT SY HMMB A F.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
1175,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-09-04,business outlook,http://www.loc.gov/resource/sn84026749/1925-09-04/ed-1/?sp=21,"BRAKE Answering the question today as to what he thought~'bf the business outlook for the fall and winter in Washington, F.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
