claim_id,episode,kind,publisher,state,date,search_term,page_url,quote,is_prediction,topic,direction,price_direction,unemployment_direction,horizon_months,confidence,voice,speaker_name,months,horizon_basis,predicted_label,realized_label,basis,hit,brier
3274,1929 Crash,crisis,"nogales international (nogales, ariz.) 1926-1979",arizona,1930-12-30,return of prosperity,http://www.loc.gov/resource/sn96060774/1930-12-30/ed-1/?sp=2,"-o\u2014o\u2014o\u2014 Returning Announcement made Friday that the Southern Pacific railroad in January will place all shop workers in the company\u2019s locomotive and car departments now working on a part time basis back on a full time schedule, is a further indication that the new year will bring a return of good times.",yes,general_business,improve,na,na,vague,assertive,journalist,na,12,default_12,improve,worsen,INDPRO,0.0,0.81
3275,1929 Crash,crisis,"nogales international (nogales, ariz.) 1926-1979",arizona,1930-12-30,return of prosperity,http://www.loc.gov/resource/sn96060774/1930-12-30/ed-1/?sp=2,There are many other signs that the new year will see a return of prosperity and that throughout the United States business conditions will gradually improve.,yes,general_business,improve,na,na,vague,assertive,unclear,na,12,default_12,improve,worsen,INDPRO,0.0,0.81
3279,1929 Crash,crisis,"la sentinella = the sentinel (bridgeport, conn.) 191?-1948",connecticut,1930-11-22,return of prosperity,http://www.loc.gov/resource/sn84020351/1930-11-22/ed-1/?sp=1,"By having needed work done now great savings are possible, besides the employment of surplus labor will aid in hasting the' return of prosperity.",yes,general_business,improve,na,na,vague,hedged,unclear,na,12,default_12,improve,worsen,INDPRO,0.0,0.48999999999999994
3281,1929 Crash,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1930-12-02,return of prosperity,http://www.loc.gov/resource/sn83045462/1930-12-02/ed-1/?sp=2,"Davis \""for the manner in which you have conducted the Department of Labor for a period i of nearly 10 years.\u201d Predicts Return of Prosperity.",yes,general_business,improve,na,na,vague,assertive,official,Davis,12,default_12,improve,worsen,INDPRO,0.0,0.81
3282,1929 Crash,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1930-05-25,return of prosperity,http://www.loc.gov/resource/sn83045462/1930-05-25/ed-1/?sp=69,"secondly, Canada\u2019s return of prosperity will be delayed until greater business activity returns to the United States.",yes,general_business,improve,na,na,vague,assertive,unclear,na,12,default_12,improve,worsen,INDPRO,0.0,0.81
3284,1929 Crash,crisis,"the milwaukee leader (milwaukee, wis.) 1911-1938",wisconsin,1930-09-11,return of prosperity,http://www.loc.gov/resource/sn83045293/1930-09-11/ed-1/?sp=1,"\u201cThat will do more to bring about the return of prosperity and jobs for the jobless than any thing else.\u201d REAL ESTATE BODY GRANTS TEXAS SALES MADlSON\u2014Reversing its previ ous stand which the Wisconsin su preme court refused to uphold, the Wisconsin Real Estate Brokers\u2019 board Thursday approved the appli cation of the Progreso Development Co., Houston, to sell Hidalgo county, Texas, citrus fruit lands in Wiscon sin.",yes,general_business,improve,na,down,vague,assertive,unclear,na,12,default_12,improve,worsen,INDPRO,0.0,0.81
3287,1929 Crash,crisis,"the carbon county news (red lodge, mont.) 1924-1931",montana,1930-08-14,return of prosperity,http://www.loc.gov/resource/sn84036285/1930-08-14/ed-1/?sp=4,"He said, addressing a meeting in New York of representatives of the garment trade: For as sure as fate the chimneys will be smok and the crops will be good and will bring good ces in 1932 and Hoover will be re-elected.",yes,general_business,improve,na,na,vague,assertive,expert,na,12,default_12,improve,worsen,INDPRO,0.0,0.81
3288,1929 Crash,crisis,"the tri-county news (grand rapids, ohio) 1915-1949",ohio,1930-04-25,return of prosperity,http://www.loc.gov/resource/sn89075140/1930-04-25/ed-1/?sp=4,"The state shows how ii can be done by employing many more workers\u2014at the expense of the already over burdened taxpayers Unfortunately, the man out of a job, and who is wondering how he can get enough money to pay the taxes on his little home, will not wax very enthusias tic over this kind of prosperity.",yes,employment,improve,na,down,vague,assertive,journalist,na,12,default_12,down,,no UNRATE before 1948,,
3290,1929 Crash,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1930-11-02,return of prosperity,http://www.loc.gov/resource/sn83045462/1930-11-02/ed-1/?sp=41,"It will probably enable Germany to make at least one more payment under, the Young plan, completing the year.",yes,general_business,improve,na,na,vague,hedged,unclear,na,12,default_12,improve,worsen,INDPRO,0.0,0.48999999999999994
3291,1929 Crash,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1930-11-02,return of prosperity,http://www.loc.gov/resource/sn83045462/1930-11-02/ed-1/?sp=41,"Unemployment, now at unprecedented levels, will increase, suf fering is bound to be general, and un rest is inevitable.",yes,employment,worsen,na,up,vague,assertive,unclear,na,12,default_12,up,,no UNRATE before 1948,,
3292,1929 Crash,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1930-11-02,return of prosperity,http://www.loc.gov/resource/sn83045462/1930-11-02/ed-1/?sp=41,"Some time during the Winter, then, Bruening will have to apply abroad for relief, and his survival at home will be predicated upon suc cess in this appeal.",yes,general_business,improve,na,na,vague,assertive,journalist,na,12,default_12,improve,worsen,INDPRO,0.0,0.81
3294,1929 Crash,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1930-11-16,return of prosperity,http://www.loc.gov/resource/sn83045462/1930-11-16/ed-1/?sp=2,"When these maladjustments have been corrected by constructive legisla tion and if we continue to keep free from political entanglements with for eign countries aa was Indicated by Pres ident Hoover to his Armistice day ad dress when he said, \""The security of our geographic situation, our traditional freedom from entanglements to the in volved diplomacy of Europe and our disinterestedness enabled us to give a different and to many ways a more effective service to peace,\u201d we shall have a return of prosperity, continued peace and a healthy growth of our national m.",yes,general_business,improve,na,na,vague,hedged,unclear,na,12,default_12,improve,worsen,INDPRO,0.0,0.48999999999999994
3296,1929 Crash,crisis,"the mahnomen pioneer (mahnomen, minn.) 1910-current",minnesota,1930-09-05,return of prosperity,http://www.loc.gov/resource/sn83016586/1930-09-05/ed-1/?sp=1,Denies Prosperity Talk A few days ago a Pittsburgh news paper correspondent telegraphed the world and the newspapers thereof a very optimistic statement alleged to have been made by An drew Mellon in which he predicted the speedy return of prosperity.,yes,general_business,improve,na,na,vague,assertive,official,Andrew Mellon,12,default_12,improve,worsen,INDPRO,0.0,0.81
3302,1929 Crash,crisis,"south bend news-times (south bend, ind.) 1913-1938",indiana,1930-12-19,return of prosperity,http://www.loc.gov/resource/sn87055779/1930-12-19/ed-1/?sp=13,"Might Reduce Purchasing, \u201cA direct charge on purchases of merchandise, such as will be pro posed at the next meeting of the legislature, would be bound to reduce the purchasing power of the con sumer,\u201d Mr.",yes,general_business,worsen,na,na,vague,assertive,expert,Mr.,12,default_12,worsen,worsen,INDPRO,1.0,0.009999999999999995
3304,1929 Crash,crisis,the washington times (washington [d.c.]) 1902-1939,district of columbia,1930-08-25,business revival,http://www.loc.gov/resource/sn84026749/1930-08-25/ed-1/?sp=20,"Feel that circumstances will continue favorable into next month at least, or until it can be definitely ascertained whether the business revival is still to be further delayed.",yes,general_business,improve,na,na,vague,hedged,unclear,na,12,default_12,improve,worsen,INDPRO,0.0,0.48999999999999994
3305,1929 Crash,crisis,the washington times (washington [d.c.]) 1902-1939,district of columbia,1930-06-24,business revival,http://www.loc.gov/resource/sn84026749/1930-06-24/ed-1/?sp=18,"Removal of the tariff controversy will be a relief and aid to business; effects on for, eiga business relations may not 7 be so dire as predicted.",yes,general_business,improve,na,na,vague,hedged,unclear,na,12,default_12,improve,worsen,INDPRO,0.0,0.48999999999999994
3306,1929 Crash,crisis,the washington times (washington [d.c.]) 1902-1939,district of columbia,1930-06-24,business revival,http://www.loc.gov/resource/sn84026749/1930-06-24/ed-1/?sp=18,"\u201cReduction of New York re-'., discount rate Is a new con- firmation of bank policy, and ,1 we believe easy money will persist at least through 1930.",yes,markets,improve,na,na,6,assertive,expert,na,6,stated,improve,worsen,INDPRO,0.0,0.81
3307,1929 Crash,crisis,"the milwaukee leader (milwaukee, wis.) 1911-1938",wisconsin,1930-12-19,business revival,http://www.loc.gov/resource/sn83045293/1930-12-19/ed-1/?sp=1,"The committee is pushing its J< during this slack period in the jactation it will have plans \""eady for model home construction, when business revival rgain causes resumption of home buildii j on a large scale.",yes,general_business,improve,na,na,vague,assertive,unclear,na,12,default_12,improve,worsen,INDPRO,0.0,0.81
3309,1929 Crash,crisis,"nogales international (nogales, ariz.) 1926-1979",arizona,1930-11-11,business revival,http://www.loc.gov/resource/sn96060774/1930-11-11/ed-1/?sp=2,"Collections were reported much better during \""the week as the result of the splendid efforts of the chamber of commerce committee headed by Dave Levy and it is expected the people of Nogales will make an effort to keep up their payments more promptly in the future.",yes,general_business,improve,na,na,vague,hedged,unclear,na,12,default_12,improve,worsen,INDPRO,0.0,0.48999999999999994
3310,1929 Crash,crisis,"nogales international (nogales, ariz.) 1926-1979",arizona,1930-11-11,business revival,http://www.loc.gov/resource/sn96060774/1930-11-11/ed-1/?sp=2,These two movements inaugurated and directed by the chamber of commerce were of untold benefit to Nogales and the effects will be felt for a long time to come.,yes,general_business,improve,na,na,vague,assertive,unclear,na,12,default_12,improve,worsen,INDPRO,0.0,0.81
3313,1929 Crash,crisis,"the kusko times (mcgrath, alaska) 1921-19??",alaska,1930-12-06,business revival,http://www.loc.gov/resource/sn95063172/1930-12-06/ed-1/?sp=1,"5\u2014 Secretary of the Treasury Mellon, in iu\u00bb annual report to Congress today, indicated that there will be a revival of busi ness in nrcidsnwmier.",yes,general_business,improve,na,na,vague,hedged,official,Mellon,12,default_12,improve,worsen,INDPRO,0.0,0.48999999999999994
3317,1929 Crash,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1929-11-13,business revival,http://www.loc.gov/resource/sn83045462/1929-11-13/ed-1/?sp=4,"Lehman last night told the New York Credit Men\u2019s I Association that he believed business i will be affected by the stock market decllpe, but that \u201cthe recovery will be much faster than any one in the world believes.\u201d The lieutenant governor is a partner in the firm of Lehman Brothers, bankers.",yes,general_business,improve,na,na,vague,hedged,expert,Lehman,12,default_12,improve,worsen,INDPRO,0.0,0.48999999999999994
3321,1929 Crash,crisis,"the daily worker (chicago, ill.;new york, n.y.) 1924-1958",new york; illinois,1930-05-30,business revival,http://www.loc.gov/resource/sn84020097/1930-05-30/ed-1/?sp=2,"Admits That Crisis Will Continue Julius Klein, Assistant Secretary of Commerce, took a leaf out of his master\u2019s notebook, and put his hopes for a business revival off until next autumn.",yes,general_business,improve,na,na,vague,hedged,official,Julius Klein,12,default_12,improve,worsen,INDPRO,0.0,0.48999999999999994
3324,1929 Crash,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1930-12-28,business revival,http://www.loc.gov/resource/sn83045462/1930-12-28/ed-1/?sp=25,"In sum, I believe that next year will see a real Improvement in political con ditions and international relations in Europe, subject only to the condition that there be even a moderate business revival.",yes,general_business,improve,na,na,12,hedged,unclear,na,12,stated,improve,worsen,INDPRO,0.0,0.48999999999999994
3334,1929 Crash,crisis,the washington times (washington [d.c.]) 1902-1939,district of columbia,1930-03-25,business revival,http://www.loc.gov/resource/sn84026749/1930-03-25/ed-1/?sp=13,"The bulls therefore argue that, with money plentiful and confidence high, United States Steel will lead another advance in the stock market as it did last year, and the year before and the one before that.",yes,markets,improve,na,na,vague,assertive,expert,na,12,default_12,improve,worsen,INDPRO,0.0,0.81
3336,1929 Crash,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1930-10-25,business revival,http://www.loc.gov/resource/sn83045462/1930-10-25/ed-1/?sp=2,"The menu consisted of especially prepared eggs, lobster, roast pheasant frop royal pre- SCHWAB PREDICTS BUSINESS REVIVAL Leading Industrialist Cites Numerous Projects Which Guarantee Employment.",yes,general_business,improve,na,down,vague,assertive,expert,Schwab,12,default_12,improve,worsen,INDPRO,0.0,0.81
3337,1929 Crash,crisis,the washington times (washington [d.c.]) 1902-1939,district of columbia,1930-05-03,business revival,http://www.loc.gov/resource/sn84026749/1930-05-03/ed-1/?sp=19,"Experts have been pointing out in these articles the imminence of the reaction, which in some sections of the market has been more severe than expected.",yes,markets,worsen,na,na,vague,assertive,expert,na,12,default_12,worsen,worsen,INDPRO,1.0,0.009999999999999995
3338,1929 Crash,crisis,"new britain herald (new britain, conn.) 1890-1976",connecticut,1930-06-19,business revival,http://www.loc.gov/resource/sn82014519/1930-06-19/ed-1/?sp=3,"He tvarne.u that \""when business revives, when hun dreds of millions of dollars must rlow out of bank reserves into hand to hand circulations, and when com mercial borrowing increases with re viving trade, we shall have to pull this money out of the securities mar ket again, a process which will not i.elp along the business revival.",yes,general_business,improve,na,na,vague,hedged,expert,na,12,default_12,improve,worsen,INDPRO,0.0,0.48999999999999994
3339,1929 Crash,crisis,"new britain herald (new britain, conn.) 1890-1976",connecticut,1930-09-02,business revival,http://www.loc.gov/resource/sn82014519/1930-09-02/ed-1/?sp=18,BUSINESS REVIVAL LOOKED F( New Spurt Predicted With Coming o!,yes,general_business,improve,na,na,vague,hedged,unclear,na,12,default_12,improve,worsen,INDPRO,0.0,0.48999999999999994
3340,1929 Crash,crisis,"new britain herald (new britain, conn.) 1890-1976",connecticut,1930-09-02,business revival,http://www.loc.gov/resource/sn82014519/1930-09-02/ed-1/?sp=18,"2 (UP) Grow ing confidence in predictions vof a substantial revival in business con ditions during the falT' months was noted in industrial and commercial circles during the past week, al though it is generally conceded by leading economists that trade revival only awaits the development of the seasonal fall- buying movement.",yes,general_business,improve,na,na,vague,hedged,expert,na,12,default_12,improve,worsen,INDPRO,0.0,0.48999999999999994
3342,1929 Crash,crisis,"imperial valley press (el centro, calif.) 1907-current",california,1930-12-15,business revival,http://www.loc.gov/resource/sn92070146/1930-12-15/ed-1/?sp=4,"Business leaders here assumed the six months period during which the fund will be active means that executives of the railroad anticipate a business revival within six months and estimate that most of the men laid off during 1930 will be back on the pavroll by the,middle of 1931.",yes,employment,improve,na,down,6,hedged,expert,na,6,stated,down,,no UNRATE before 1948,,
3343,1929 Crash,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1930-11-02,business revival,http://www.loc.gov/resource/sn83045462/1930-11-02/ed-1/?sp=17,"Darr declared, in a talk broadcast over j Station WMAL, that the sponsors of the campaign expect it to \u201cgrow like the j traditional snow ball.\u201d \u201cIt is particularly fitting,\u201d Mr.",yes,general_business,improve,na,na,vague,hedged,expert,Darr,12,default_12,improve,worsen,INDPRO,0.0,0.48999999999999994
3345,1929 Crash,crisis,the washington times (washington [d.c.]) 1902-1939,district of columbia,1930-01-09,business revival,http://www.loc.gov/resource/sn84026749/1930-01-09/ed-1/?sp=24,"The stock market is now in a position of waiting for something to turn up, and will probably re main, in that position until signs of definite business revival appear on the industrial horizon.",yes,markets,no_change,na,na,vague,hedged,journalist,na,12,default_12,no_change,worsen,INDPRO,0.0,0.48999999999999994
3346,1929 Crash,crisis,the washington times (washington [d.c.]) 1902-1939,district of columbia,1930-01-09,business revival,http://www.loc.gov/resource/sn84026749/1930-01-09/ed-1/?sp=24,Wall Street believes that the first two or three months of 1930 will wipe out considerable of the uncer tainty now lingering in business circles and pave the way for a bull move in the stock market.,yes,markets,improve,na,na,6,hedged,unclear,na,6,stated,improve,worsen,INDPRO,0.0,0.48999999999999994
3348,1929 Crash,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1930-07-31,business revival,http://www.loc.gov/resource/sn83045462/1930-07-31/ed-1/?sp=13,This amount is certain to be a distinct help in the expected business revival this Fall.,yes,general_business,improve,na,na,6,assertive,unclear,na,6,stated,improve,worsen,INDPRO,0.0,0.81
3351,1929 Crash,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1929-11-19,business revival,http://www.loc.gov/resource/sn83045462/1929-11-19/ed-1/?sp=4,Cheap money will be forthcoming within a relatively short time.,yes,general_business,improve,na,na,vague,assertive,unclear,na,12,default_12,improve,worsen,INDPRO,0.0,0.81
3353,1929 Crash,crisis,"the bismarck tribune (bismarck, n.d.) 1916-current",north dakota,1930-10-03,business revival,http://www.loc.gov/resource/sn85042243/1930-10-03/ed-1/?sp=2,"That certain raw materials and semi-finished products are believed to be an advantageous purchase at existing low prices is indicated by the willingness of some buyers to con tract ahead, but various other com modities are in a more unstable po sition and forward commitments are discouraged.",yes,prices,unclear,up,na,vague,hedged,unclear,na,12,default_12,up,down,CPI,0.0,0.48999999999999994
3354,1929 Crash,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1930-11-01,business revival,http://www.loc.gov/resource/sn83045462/1930-11-01/ed-1/?sp=15,"Neither does the percentage recession approach the de- j crease of from 30 per cent to 35 per cent j in aggregate industrial profits for this year Despite evidence that general business has made ample allowance for the j slump in agricultural returns, it is ap- parent that the decline will operate as an Important obstacle to near term re- covery, particularly in the retail trade and agricultural machinery fields.",yes,general_business,worsen,na,na,vague,assertive,journalist,na,12,default_12,worsen,worsen,INDPRO,1.0,0.009999999999999995
3357,1929 Crash,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1930-10-12,business revival,http://www.loc.gov/resource/sn83045462/1930-10-12/ed-1/?sp=73,"Securities are not going begging, as appears on the surface; they are being absorbed by that large part of our population which is not stock market minded but still holds firm to the faith that a business revival is in the making, the Fiancial World will say in its next Issue.",yes,general_business,improve,na,na,vague,hedged,journalist,na,12,default_12,improve,worsen,INDPRO,0.0,0.48999999999999994
3358,1929 Crash,crisis,the indianapolis times (indianapolis [ind.]) 1922-1965,indiana,1930-12-06,business revival,http://www.loc.gov/resource/sn82015313/1930-12-06/ed-1/?sp=3,"6.\u2014Prospects oL a substantial business recovery early next year were seen this week in reports of fairly good Christmas retail trade, and efforts on the part of steel producers to place the in dustry on a profitable basis by in augurating price advances.",yes,general_business,improve,na,na,6,hedged,journalist,na,6,stated,improve,no_change,INDPRO,0.0,0.48999999999999994
3359,1929 Crash,crisis,the indianapolis times (indianapolis [ind.]) 1922-1965,indiana,1930-12-06,business revival,http://www.loc.gov/resource/sn82015313/1930-12-06/ed-1/?sp=3,"Price Advances Predicted In view of the general belief that business recovery must await the change in the downward trend in commodity prices, it was regarded as a strong possibility that price advances might take place in other commodities.",yes,prices,improve,up,na,vague,hedged,unclear,na,12,default_12,up,down,CPI,0.0,0.48999999999999994
3361,1929 Crash,crisis,"maryland independent (port tobacco, md.) 1874-current",maryland,1930-04-25,business depression,http://www.loc.gov/resource/sn85025407/1930-04-25/ed-1/?sp=3,"If not checked it will spread as infection does, and unemployment in one industry soon becomes the cause of unemployment and business depression in other industries.",yes,employment,worsen,na,up,vague,hedged,unclear,na,6,inferred_short,up,,no UNRATE before 1948,,
3365,1929 Crash,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1930-11-03,business depression,http://www.loc.gov/resource/sn83045462/1930-11-03/ed-1/?sp=19,"National Touring Board, who will preside at the con ference, is optimistic over the travel outlook in the face of the business depression.",yes,general_business,improve,na,na,vague,hedged,expert,na,12,default_12,improve,worsen,INDPRO,0.0,0.48999999999999994
3370,1929 Crash,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1930-10-25,business depression,http://www.loc.gov/resource/sn83045462/1930-10-25/ed-1/?sp=3,"\u201cI have a reasonable confidence,\u201d he continued, \u201cthat if the American peo ple have the wisdom to give him a Con gress that will fully co-operate with him, he will not only lead us out the present \u2018slough of despond,\u2019 but will Immeasurably advance us to the \u2018de lectable mountains\u2019 of a greater pros perity than America has ever hitherto enjoyed.\u201d SIO,OOO SUIT DEFEATED BY VETERANS\u2019 BUREAU Floyd Patterson Failed to Prove He Was Disabled, and Had Received Training, Court Holds.",yes,general_business,improve,na,na,vague,hedged,unclear,na,12,default_12,improve,worsen,INDPRO,0.0,0.48999999999999994
3372,1929 Crash,crisis,the washington times (washington [d.c.]) 1902-1939,district of columbia,1930-05-19,business depression,http://www.loc.gov/resource/sn84026749/1930-05-19/ed-1/?sp=21,"Rumors of split-up in case Threshing Machine are becoming more persistent, but I hear that there will be no re capitalization in this company this year, or at least until the price of the stock is considerably higher.",yes,markets,no_change,na,na,12,assertive,unclear,na,12,stated,no_change,worsen,INDPRO,0.0,0.81
3386,1929 Crash,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1930-11-02,business depression,http://www.loc.gov/resource/sn83045462/1930-11-02/ed-1/?sp=39,"But I do know, with a positive con viction based on the indisputable facts of the past, that the present business depression will be comparatively short lived in contrast with the period of na tional prosperity to follow.",yes,general_business,improve,na,na,vague,assertive,unclear,na,12,default_12,improve,worsen,INDPRO,0.0,0.81
3388,1929 Crash,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1930-11-02,business depression,http://www.loc.gov/resource/sn83045462/1930-11-02/ed-1/?sp=39,They begin to think that the prosperity i which they enjoy will continue despite the absence of really hard work and sound thinking on their part.,yes,general_business,improve,na,na,vague,hedged,unclear,na,12,default_12,improve,worsen,INDPRO,0.0,0.48999999999999994
3399,1929 Crash,crisis,"st. croix avis (christiansted, st. croix [v.i.]) 1844-current",virgin islands,1930-10-17,business depression,http://www.loc.gov/resource/sn84037526/1930-10-17/ed-1/?sp=2,We want to see work started in the country and stop the business depression that will soener or later get a firm grasp in the towns also.,yes,general_business,worsen,na,na,vague,assertive,unclear,na,12,default_12,worsen,worsen,INDPRO,1.0,0.009999999999999995
3401,1929 Crash,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1930-12-12,business depression,http://www.loc.gov/resource/sn83045462/1930-12-12/ed-1/?sp=12,"{""/service/ndnp/dlc/batch_dlc_oliver_ver01/data/sn83045462/00280600520/1930121201/0351.xml"":{""full_text"":""A-12 INSURANCE ASSETS INCREASE IN 1930 Mead of Concern Predicts Ad dition of $1,418,000,000 Despite Depression.",yes,general_business,improve,na,na,vague,assertive,expert,Mead,12,default_12,improve,worsen,INDPRO,0.0,0.81
3402,1929 Crash,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1930-12-12,business depression,http://www.loc.gov/resource/sn83045462/1930-12-12/ed-1/?sp=12,"December 12.\u2014Addi tion of $1,418,000,000 to the assets of life insurance companies in the United States this year, despite the business depression, was forecast today by Wal ton L.",yes,general_business,improve,na,na,vague,assertive,expert,Walton L.,12,default_12,improve,worsen,INDPRO,0.0,0.81
3403,1929 Crash,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1930-09-06,business depression,http://www.loc.gov/resource/sn83045462/1930-09-06/ed-1/?sp=5,"-Sailing aboard the liner Bremen for a six weeks\u2019 business and pleasure trip in Europe, Henry Ford predicted an early end to the present business depression.",yes,general_business,improve,na,na,vague,assertive,expert,Henry Ford,12,default_12,improve,worsen,INDPRO,0.0,0.81
3404,1929 Crash,crisis,the washington times (washington [d.c.]) 1902-1939,district of columbia,1930-09-25,business depression,http://www.loc.gov/resource/sn84026749/1930-09-25/ed-1/?sp=28,"Therefore, the local dealers point out, the public will-be able not only to buy furnishings that are fashionable but at prices which, while low, will be maintained at their present levels.",yes,prices,no_change,stable,na,vague,assertive,expert,na,12,default_12,stable,down,CPI,0.0,0.81
3407,1929 Crash,crisis,"st. croix avis (christiansted, st. croix [v.i.]) 1844-current",virgin islands,1930-12-20,business depression,http://www.loc.gov/resource/sn84037526/1930-12-20/ed-1/?sp=3,Lhe business depression will left and good times wili come again\u2014 Con.,yes,general_business,improve,na,na,vague,assertive,unclear,na,12,default_12,improve,worsen,INDPRO,0.0,0.81
3410,1937 Recession,crisis,"the times-news (hendersonville, n.c.) 1927-current",north carolina,1937-12-28,business recession,http://www.loc.gov/resource/sn86063811/1937-12-28/ed-1/?sp=1,"\""If he invited his neighbor or his preacher and fed them any products raised on this surplus three acres,\"" he continued, \""he would actually be violating the law and be subject to penalty.\"" NEW MESSAGE TO DEAL WITH BUSINESS AID General Motors Will Lay Off 30,000 Men.Because of Recession ROOSEVELT WANTS -CCC FUNDS PARED WASHINGTON, Dec.",yes,employment,worsen,na,up,vague,assertive,expert,na,12,default_12,up,,no UNRATE before 1948,,
3413,1937 Recession,crisis,"the times-news (hendersonville, n.c.) 1927-current",north carolina,1937-12-28,business recession,http://www.loc.gov/resource/sn86063811/1937-12-28/ed-1/?sp=1,"Most of the layoffs, he said, will be in Michigan.",yes,employment,worsen,na,up,vague,assertive,expert,na,12,default_12,up,,no UNRATE before 1948,,
3414,1937 Recession,crisis,"the times-news (hendersonville, n.c.) 1927-current",north carolina,1938-01-07,business recession,http://www.loc.gov/resource/sn86063811/1938-01-07/ed-1/?sp=4,"Payment ol $300,000,000 in these benefits is a line of seif-det'ense against ing employment which is expected to helD curb the business recession.",yes,general_business,improve,na,na,vague,hedged,unclear,na,12,default_12,improve,improve,INDPRO,1.0,0.09000000000000002
3417,1937 Recession,crisis,"henderson daily dispatch (henderson, n.c.) 1914-1995",north carolina,1938-01-10,business recession,http://www.loc.gov/resource/sn91068401/1938-01-10/ed-1/?sp=2,"Appearing before it special senate eptnnfllt tee investigating causes of the business recession, Knudsen predicted that there would be a business upturn by spring.",yes,general_business,improve,na,na,6,assertive,expert,Knudsen,6,stated,improve,no_change,INDPRO,0.0,0.81
3420,1937 Recession,crisis,"worcester democrat and the ledger-enterprise (pocomoke city, md.) 1921-1953",maryland,1938-01-14,business recession,http://www.loc.gov/resource/sn89060127/1938-01-14/ed-1/?sp=5,"In the meantime, Congress will cotinue to be tom by the opposed schools of thought\u2014which means that there will be a great deal more talk than action, and that major legislation is likely to become stale mated.",yes,general_business,no_change,na,na,vague,hedged,journalist,na,12,default_12,no_change,improve,INDPRO,0.0,0.48999999999999994
3421,1937 Recession,crisis,"san antonio light (san antonio, tex.) 1911-1993",texas,1937-11-24,business recession,http://www.loc.gov/resource/sn85060004/1937-11-24/ed-1/?sp=1,"24 \u2014(\u00ae\u2014Henry Ford, in an interview today, said that the present business recession is \u201ctemporary and artificial.\u201d \u201cNo one,\u201d he said, \u201cneed look at next year with any uncertainty.",yes,general_business,improve,na,na,12,assertive,expert,Henry Ford,12,stated,improve,improve,INDPRO,1.0,0.009999999999999995
3430,1937 Recession,crisis,"the washington daily news (washington, d.c.) 1921-1972",district of columbia,1937-11-17,business recession,http://www.loc.gov/resource/sn82016181/1937-11-17/ed-1/?sp=16,"Granted that next year\u2019s farm crops should be regulated, granted that Government departments should be reorganized, granted that wage-and-hour standards are needed to stop sweatshop exploitation and spread employment, and granted that seven TVAs eventually would make ours a better country\u2014 yet not one, nor even all those measures on the original special session agenda, could get in its work quick enough to halt the present business downslide.",yes,general_business,worsen,na,na,vague,assertive,journalist,na,24,inferred_long,worsen,improve,INDPRO,0.0,0.81
3439,1937 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1938-01-25,business recession,http://www.loc.gov/resource/sn83045462/1938-01-25/ed-1/?sp=9,"The Government's own be havior on the oil eases belies any expectation that business competitors will dare to iron out peaks and val leys or do anything eke which they might consider legitimately co-opera tive, but which a technical-minded Department of Justice might deem unfair and monopolistic.",yes,general_business,worsen,na,na,vague,assertive,journalist,na,12,default_12,worsen,improve,INDPRO,0.0,0.81
3441,1937 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1938-01-25,business recession,http://www.loc.gov/resource/sn83045462/1938-01-25/ed-1/?sp=9,"The present game cannot last very long, because sooner or later the mem bers of Congress will discover that they have been outgeneraled and that there really Isn\u2019t any administration plan to do anything except talk while business endeavors to right itself, and Then reforms will be pursued with renewed vigor.",yes,general_business,improve,na,na,vague,assertive,journalist,na,12,default_12,improve,improve,INDPRO,1.0,0.009999999999999995
3444,1937 Recession,crisis,"henderson daily dispatch (henderson, n.c.) 1914-1995",north carolina,1937-11-18,business recession,http://www.loc.gov/resource/sn91068401/1937-11-18/ed-1/?sp=3,"They dislike the recession as a re cession, even as any one dislikes any bad-tasting medicine that the doctor prescribes for him, but which he gulps down, all the same, in the be lief that ultimately it will be good for him.",yes,general_business,improve,na,na,vague,hedged,unclear,na,24,inferred_long,improve,improve,INDPRO,1.0,0.09000000000000002
