claim_id,episode,kind,publisher,state,date,search_term,page_url,quote,is_prediction,topic,direction,price_direction,unemployment_direction,horizon_months,confidence,voice,speaker_name,months,horizon_basis,predicted_label,realized_label,basis,hit,brier
1605,1973 Oil Shock,crisis,the new york times,,1973-11-25,business conditions,https://www.nytimes.com/1973/11/25/archives/the-crucial-capital-spending-boom-it-may-help-us-avoid-a-1974.html,"The Crucial Capital Spending Boom
capital expenditures for petroleum refining capacity expected to rise; recently announced plans for new facilities still will not provide adequate capacity; US econ seen capable of weathering oil shortage if supplies are distributed with reasonable efficiency",yes,general_business,improve,na,na,vague,hedged,unclear,na,12,default_12,improve,worsen,INDPRO,0.0,0.48999999999999994
1607,1973 Oil Shock,crisis,the new york times,,1973-10-21,economic outlook,https://www.nytimes.com/1973/10/21/archives/forecasts-tone-improves-the-economic-scene-monthly-comparisons.html,"THE ECONOMIC SCENE
Comment on econ outlook; virtually all forecasters now see period of small growth in '74, but no recession; many economists warn against complacency because of recent declines in prices; stress need for continuing tight rein on monetary and fiscal policies; majority also back prompt termination of wage-price controls; many share view of Mellon Bank economist N Robertson: 'The longer Phase 4 remains in place, the greater the dangers of distortions, dislocations and shortages, which can only serve to prolong and even intensify the inflationary spiral'; '74 outlook seen as no occasion for gloom; view or former head of Economic Advisers Council P W McCracken cited",yes,general_business,improve,na,na,12,hedged,expert,N Robertson,12,stated,improve,no_change,INDPRO,0.0,0.48999999999999994
1609,1973 Oil Shock,crisis,the new york times,,1974-04-14,economic downturn,https://www.nytimes.com/1974/04/14/archives/chimera-of-controls.html,"Chimera of Controls
John T Connor, Commerce Sec in Johnson Adm and now chief exec of Allied Chem, says he welcomes end of wage-price controls; says they became unjust to indus; says we are coming out of econ downturn much faster than anticipated in Dec or Jan; says real problem is excessive inflation; sees no need for fiscal stimulation of econ (S)",yes,general_business,improve,na,na,vague,assertive,expert,John T Connor,12,default_12,improve,worsen,INDPRO,0.0,0.81
1613,1973 Oil Shock,crisis,the new york times,,1974-01-06,business outlook,https://www.nytimes.com/1974/01/06/archives/in-aerospacethrottling-back.html,"In Aerospace,Throttling Back
oil shortage seen slowing growth of aerospace industries; impact of shortage on aircraft indus noted; illus (Natl Econ Survey) (M)",yes,general_business,worsen,na,na,vague,hedged,journalist,na,12,default_12,worsen,worsen,INDPRO,1.0,0.09000000000000002
1615,1973 Oil Shock,crisis,the new york times,,1974-02-28,economic outlook,https://www.nytimes.com/1974/02/28/archives/debutts-of-att-expresses-guarded-optimism-debutts-voices-some.html,"DeButts of A.T.&T. Expresses ‘Guarded Optimism’
AT&T chmn John D deButts, in Feb 27 speech to NY Soc of Security Analysts, expresses 'guarded optimism' about '74 econ outlook (S)",yes,general_business,improve,na,na,vague,hedged,expert,John D deButts,12,default_12,improve,worsen,INDPRO,0.0,0.48999999999999994
1616,1973 Oil Shock,crisis,the new york times,,1973-11-04,business outlook,https://www.nytimes.com/1973/11/04/archives/some-signs-point-to-the-right-path-the-economy-the-nation.html,"The Economy
Article on whether econ can keep growing, producing jobs and profit, when future of pol leadership is in grave doubt; stock mkt past wk seemed to be saying 'no'; Econ Advisers Council member O Eckstein, in his latest econ anal, says instability at center of natl power poses major risk to '74 econ; says experience of other nations repeatedly demonstrates that econ is adversely affected when durability and continuity of natl authority is in doubt; drawing",yes,general_business,worsen,na,na,12,assertive,expert,O Eckstein,12,stated,worsen,worsen,INDPRO,1.0,0.009999999999999995
1617,1973 Oil Shock,crisis,the new york times,,1974-04-30,economic downturn,https://www.nytimes.com/1974/04/30/archives/washington-ice-age.html,"Washington Ice Age
Ed deplores 'glacial immobility' of econ policy makers in Nixon Adm and in Cong as wage-price controls program expires; notes moves in Cong for limited extension but doubts extension can be achieved; says reality is that both parties appear unable or unwilling to undertake any comprehensive initiatives either to curb inflation or ward off recession; sees whole job left to Fed Reserve through its control of monetary policy, with risk of steeper econ downturn without halting rise in prices",yes,general_business,worsen,up,up,vague,hedged,journalist,Ed,12,default_12,worsen,worsen,INDPRO,1.0,0.09000000000000002
1621,1980 Recession,crisis,the new york times,,1980-01-31,economic outlook,https://www.nytimes.com/1980/01/31/archives/president-presents-a-gloomy-outlook-for-economy-in-80-yearly-report.html,"PRESIDENT PRESENTS A GLOOMY OUTLOOK FOR ECONOMY IN '80; YEARLY REPORT TO CONGRESS Advisers Again Predict Moderate Recession, Drop in Growth and Persistent Inflation An Inch-Thick Analysis Administration Offers A Bleak 2-Year Outlook Slowdown in Productivity Growth Uncertainty About Oil Prices Immediate Outlook",yes,general_business,worsen,na,na,vague,hedged,official,na,6,inferred_short,worsen,worsen,INDPRO,1.0,0.09000000000000002
1634,1980 Recession,crisis,the new york times,,1980-05-03,economic slowdown,https://www.nytimes.com/1980/05/03/archives/economists-see-a-deeper-slump-than-predicted-impression-is-just-not.html,Economists See A Deeper Slump Than Predicted; Impression 'Is Just Not Right' From Three to Five Quarters Economists Expect a Deeper Recession Than Forecast Faltered Noticeably in February Lower Tax Revenues Expected,yes,general_business,worsen,na,na,vague,hedged,expert,na,12,default_12,worsen,improve,INDPRO,0.0,0.48999999999999994
1643,1980 Recession,crisis,the new york times,,1980-07-27,economic recovery,https://www.nytimes.com/1980/07/27/archives/time-week-in-business-gms-giant-loss-ford-will-report-one-too.html,"TIME WEEK IN BUSINESS; G.M.'s Giant Loss: Ford Will Report One, Too",yes,general_business,worsen,na,na,vague,assertive,journalist,na,12,default_12,worsen,improve,INDPRO,0.0,0.81
1645,1980 Recession,crisis,the new york times,,1980-01-29,economic forecast,https://www.nytimes.com/1980/01/29/archives/carter-increases-arms-funds-and-foresees-mild-recession-in-616.html,CARTER INCREASES ARMS FUNDS AND FORESEES MILD RECESSION IN $616 BILLION BUDGET FOR '81; DEFICIT IS $16 BILLION Little Expansion Is Sought in Nonmilitary Areas-- Inflation Stressed Smaller Deficit Stressed Budget Raises Arms Funds and Sees Mild Recession Decisions on Military Funds Jobless Funds Held Steady Projected Drop in Output Forecasts of Recession 'Windfall' Revenues Counted Highlights of the New Budget,yes,general_business,worsen,na,na,vague,assertive,official,Carter,12,default_12,worsen,no_change,INDPRO,0.0,0.81
1646,1980 Recession,crisis,the new york times,,1980-07-22,economic forecast,https://www.nytimes.com/1980/07/22/archives/excerpts-from-budget-review-inflation-unacceptably-high-changes-are.html,"Excerpts From Budget Review; Inflation Unacceptably High Changes Are Substantial A Significant Milestone The Current Budget Outlook, 1980-81 Budget Totals Factors in Deficit Increase Short-Range Economic Forecast Substantial Moderation Seen",yes,general_business,improve,na,na,vague,hedged,official,na,12,default_12,improve,improve,INDPRO,1.0,0.09000000000000002
1649,1980 Recession,crisis,the new york times,,1980-02-03,economic outlook,https://www.nytimes.com/1980/02/03/archives/lackluster-prospects-for-the-united-states.html,Lackluster Prospects for the United States,yes,general_business,worsen,na,na,vague,hedged,journalist,na,12,default_12,worsen,worsen,INDPRO,1.0,0.09000000000000002
1652,1980 Recession,crisis,the new york times,,1980-05-26,economic recovery,https://www.nytimes.com/1980/05/26/archives/world-bank-in-shift-lending-for-trade-debts-concern-over-loan.html,"World Bank, in Shift, Lending for Trade Debts; Concern Over Loan Pressure New Loans for Debt Repayment $74 Billion Deficit Seen",yes,general_business,worsen,na,na,vague,hedged,unclear,na,12,default_12,worsen,improve,INDPRO,0.0,0.48999999999999994
1659,1980 Recession,crisis,the new york times,,1980-01-06,business recession,https://www.nytimes.com/1980/01/06/archives/president-slashing-jobless-benefits-to-increase-housing-aid-in.html,President Slashing Jobless Benefits To Increase Housing Aid in Budget; A Mild Recession Through Spring Foreseen Under Plan for '81 Spending Opposition From A.F.L.-C.I.O. Inflation Restraint Considered PRESIDENT SLASHING BENEFITS TO JOBLESS,yes,general_business,worsen,na,na,6,hedged,unclear,na,6,stated,worsen,worsen,INDPRO,1.0,0.09000000000000002
1672,1980 Recession,crisis,the new york times,,1980-04-01,economic forecast,https://www.nytimes.com/1980/04/01/archives/carter-offers-new-81-budget-plan-projecting-surplus-of-165-billion.html,Carter Offers New '81 Budget Plan Projecting Surplus of $16.5 Billion; Congress asked to Cut Many Services and Benefits  President Sees Inflation Check Without Recession Senate Committee Proposal Message Signed in Ceremony,yes,general_business,improve,na,na,12,assertive,official,Carter,12,stated,improve,no_change,INDPRO,0.0,0.81
1681,1980 Recession,crisis,the new york times,,1980-01-31,economic slowdown,https://www.nytimes.com/1980/01/31/archives/west-germany-predicts-25-real-growth-in-1980.html,West Germany Predicts 2.5% Real Growth in 1980,yes,general_business,improve,na,na,12,assertive,official,na,12,stated,improve,no_change,INDPRO,0.0,0.81
1682,1980 Recession,crisis,the new york times,,1980-03-31,recession fears,https://www.nytimes.com/1980/03/31/archives/more-silver-pressure-is-feared-but-another-financial-crisis-is-held.html,"More Silver Pressure Is Feared; But Another Financial Crisis Is Held Unlikely How Margin Calls Function More Silver Pressure Possible, Officials Say Hunts' Futures Positions Activity by European Banks",yes,markets,worsen,na,na,vague,hedged,official,na,12,default_12,worsen,no_change,INDPRO,0.0,0.48999999999999994
1688,1980 Recession,crisis,the new york times,,1980-07-29,economic recovery,https://www.nytimes.com/1980/07/29/archives/rise-expected-in-key-economic-index-rise-expected-in-key-economic.html,Rise Expected in Key Economic Index; Rise Expected in Key Economic Index 'Simply Breaks the Pattern' Three Other Indicators Cited,yes,general_business,improve,na,na,vague,hedged,unclear,na,12,default_12,improve,improve,INDPRO,1.0,0.09000000000000002
1693,1980 Recession,crisis,the new york times,,1980-03-05,economic outlook,https://www.nytimes.com/1980/03/05/archives/congress-budget-unit-sees-46billion-deficit-congress-budget-office.html,Congress Budget Unit Sees 46-Billion Deficit; Congress Budget Office Sees a $46 Billion Deficit Differences With Administration $10 Billion Spending Cut Planned,yes,general_business,worsen,na,na,vague,hedged,expert,na,12,default_12,worsen,no_change,INDPRO,0.0,0.48999999999999994
1706,1980 Recession,crisis,the new york times,,1980-05-31,economic outlook,https://www.nytimes.com/1980/05/31/archives/economic-indicators-fall-48-signaling-a-sharp-recession-april-dip.html,"ECONOMIC INDICATORS FALL 4.8%, SIGNALING A SHARP RECESSION; APRIL DIP BIGGEST ON RECORD Factory Layoffs Pace Drop in Index of Future Activity and Hint at Further Joblessness Rise 2.1% Decline in March Factory Layoffs Major Factor Indicators Drop 4.8%, Signal Steep Slump",yes,employment,worsen,na,up,vague,hedged,journalist,na,12,default_12,up,stable,UNRATE,0.0,0.48999999999999994
1707,1980 Recession,crisis,the new york times,,1980-07-19,economists expect,https://www.nytimes.com/1980/07/19/archives/economy-declined-at-91-yearly-rate-april-through-june-gnp-fall.html,"ECONOMY DECLINED AT 9.1% YEARLY RATE APRIL THROUGH JUNE; G.N.P. Fall Equals Worst Quarterly Drop, in '74-75 Recession, but Analysts Expect a Rally Braced for a Major Drop Economic Output Fell At 9.1% Rate in Quarter 1.2 Percent First-Quarter Rise",yes,general_business,improve,na,na,vague,hedged,expert,na,12,default_12,improve,improve,INDPRO,1.0,0.09000000000000002
1710,1980 Recession,crisis,the new york times,,1980-03-09,economic forecast,https://www.nytimes.com/1980/03/09/archives/carters-proposal-to-curb-inflation-accepts-increase-in-rate-of.html,Carter's Proposal to Curb Inflation Accepts Increase in Rate of Jobless; CARTER ACCEPTS RISE IN RATE OF JOBLESS Consulatations May Delay Plan $10 Billion a Likely Target,yes,employment,worsen,na,up,vague,assertive,official,Carter,12,default_12,up,up,UNRATE,1.0,0.009999999999999995
1720,1980 Recession,crisis,the new york times,,1980-03-04,economic forecast,https://www.nytimes.com/1980/03/04/archives/15-billion-cutback-in-1981-budget-seen-by-carter-officials-4.html,$15 BILLION CUTBACK IN 1981 BUDGET SEEN BY CARTER OFFICIALS; $4 BILLION REDUCTION IN 1980 Chief Economic Advisers Rule Out Fixed Limits on Credit Use-- Banks Oppose Loan Curb No Formal Agreement Spending Cuts Emphasized Budget-Cut Plan Likely,yes,general_business,worsen,na,na,12,hedged,official,na,12,stated,worsen,no_change,INDPRO,0.0,0.48999999999999994
1725,1980 Recession,crisis,the new york times,,1980-04-04,economic recovery,https://www.nytimes.com/1980/04/04/archives/transit-and-recovery-businessmen-think-strike-could-halt-new-york.html,Transit and Recovery; Businessmen Think Strike Could Halt New York City Gains for a Long Time News Analysis The Employees' Plight View Now a Bit Dimmer,yes,general_business,worsen,na,na,vague,hedged,expert,na,12,default_12,worsen,no_change,INDPRO,0.0,0.48999999999999994
1727,1980 Recession,crisis,the new york times,,1980-01-15,economic outlook,https://www.nytimes.com/1980/01/15/archives/economists-predict-flat-retail-sales-but-inventory-balance-stirs.html,Economists Predict Flat Retail Sales; But Inventory Balance Stirs Some Optimism Limited Growth Economists Predict Flat Retail Sales,yes,general_business,no_change,na,na,vague,assertive,expert,na,12,default_12,no_change,no_change,INDPRO,1.0,0.009999999999999995
1728,1980 Recession,crisis,the new york times,,1980-02-23,economic slowdown,https://www.nytimes.com/1980/02/23/archives/sharp-oneday-rise-record-cost-of-business-loans-is-expected-to.html,SHARP ONE-DAY RISE; Record Cost of Business Loans Is Expected to Affect Consumers Growing Concern on Inflation Prime Rate Rises to 16.5% Amid Inflation Concerns Economic Slowdown Sought,yes,general_business,worsen,na,na,vague,hedged,unclear,na,12,default_12,worsen,worsen,INDPRO,1.0,0.09000000000000002
1733,1980 Recession,crisis,the new york times,,1980-01-17,economic downturn,https://www.nytimes.com/1980/01/17/archives/restaurants-brace-for-a-slump-a-shakeout-in-industry-held-likely.html,Restaurants Brace for a Slump; A Shakeout In Industry Held Likely Restaurants Bracing for a Downturn A Year of Trial,yes,general_business,worsen,na,na,12,hedged,journalist,na,12,stated,worsen,no_change,INDPRO,0.0,0.48999999999999994
1735,1980 Recession,crisis,the new york times,,1980-04-14,economic slowdown,https://www.nytimes.com/1980/04/14/archives/allure-of-silicon-valley-fades-dropoff-in-electronics-engineers.html,Allure of Silicon Valley Fades; Drop-Off in Electronics Engineers Silicon Valley Faces Slow-Growth Period Assembly Work Overseas,yes,employment,worsen,na,up,vague,assertive,journalist,na,12,default_12,up,stable,UNRATE,0.0,0.81
1737,1980 Recession,crisis,the new york times,,1980-03-03,economic downturn,https://www.nytimes.com/1980/03/03/archives/credit-markets-traders-expecting-rate-rise-to-resume-statistical.html,CREDIT MARKETS Traders Expecting Rate Rise to Resume; Statistical Reports Awaited Wider Federal-Funds Range Estimate of Market Losses,yes,markets,worsen,na,na,vague,hedged,expert,na,12,default_12,worsen,no_change,INDPRO,0.0,0.48999999999999994
1750,1980 Recession,crisis,the new york times,,1980-04-19,economic slowdown,https://www.nytimes.com/1980/04/19/archives/prime-rate-cut-by-half-a-point-from-20-peak-economists-expect-other.html,Prime Rate Cut By Half a Point From 20% Peak; Economists Expect Other Interest Charges to Drop Lag on Consumer Rates Seen Most Major Banks Trim Prime to 19 % From 20%,yes,prices,improve,down,na,vague,hedged,expert,na,12,default_12,down,up,CPI,0.0,0.48999999999999994
1759,1987 Crash,crisis,the new york times,,1988-01-25,economists expect,https://www.nytimes.com/1988/01/25/business/credit-markets-forecasts-favoring-lower-rates.html,CREDIT MARKETS; Forecasts Favoring Lower Rates,yes,markets,improve,na,na,vague,hedged,unclear,na,12,default_12,improve,improve,INDPRO,1.0,0.09000000000000002
1769,1987 Crash,crisis,the new york times,,1988-01-19,economic recovery,https://www.nytimes.com/1988/01/19/business/3d-world-s-prospects-called-poor.html,3d World's Prospects Called Poor,yes,general_business,worsen,na,na,vague,assertive,unclear,na,12,default_12,worsen,improve,INDPRO,0.0,0.81
1775,1987 Crash,crisis,the new york times,,1987-11-30,economic outlook,https://www.nytimes.com/1987/11/30/business/economic-outlook-stable-poll-shows.html,"Economic Outlook Stable, Poll Shows",yes,general_business,no_change,na,na,vague,hedged,unclear,na,12,default_12,no_change,improve,INDPRO,0.0,0.48999999999999994
1779,1987 Crash,crisis,the new york times,,1988-03-20,economic recovery,https://www.nytimes.com/1988/03/20/us/texans-see-rays-of-hope-in-economic-cloud.html,TEXANS SEE RAYS OF HOPE IN ECONOMIC CLOUD,yes,general_business,improve,na,na,vague,hedged,layperson,na,12,default_12,improve,no_change,INDPRO,0.0,0.48999999999999994
1807,1987 Crash,crisis,the new york times,,1988-01-04,business outlook,https://www.nytimes.com/1988/01/04/business/business-outlook-semiconductors-recovery-is-expected-to-continue-in-1988.html,BUSINESS OUTLOOK; Semiconductors: Recovery Is Expected To Continue in 1988,yes,general_business,improve,na,na,12,hedged,unclear,na,12,stated,improve,improve,INDPRO,1.0,0.09000000000000002
1813,1987 Crash,crisis,the new york times,,1988-01-11,economists expect,https://www.nytimes.com/1988/01/11/business/credit-markets-hopes-dim-for-further-rate-cuts.html,CREDIT MARKETS; Hopes Dim for Further Rate Cuts,yes,markets,no_change,na,na,vague,hedged,journalist,na,12,default_12,no_change,improve,INDPRO,0.0,0.48999999999999994
1819,1987 Crash,crisis,the new york times,,1988-01-04,economic recovery,https://www.nytimes.com/1988/01/04/opinion/coming-to-terms-with-the-latin-debt.html,"Coming to Terms With the Latin Debt
LEAD: As 1987 comes to a close, the only uncertainty about the Latin American debt problem is when the last of the diehard optimists will have to concede. The strategy of muddling through, cobbled in 1982 and subsequently modestly revised, has finally run its course. What 1988 holds in store is debt relief in one form or another.",yes,general_business,improve,na,na,vague,assertive,journalist,na,12,default_12,improve,improve,INDPRO,1.0,0.009999999999999995
1820,1987 Crash,crisis,the new york times,,1988-01-22,economic downturn,https://www.nytimes.com/1988/01/22/nyregion/big-drop-in-jobs-in-new-york-city-is-predicted-by-its-budget-director.html,Big Drop in Jobs in New York City Is Predicted by Its Budget Director,yes,employment,worsen,na,up,vague,hedged,official,na,12,default_12,up,stable,UNRATE,0.0,0.48999999999999994
1836,1987 Crash,crisis,the new york times,,1988-03-02,business conditions,https://www.nytimes.com/1988/03/02/business/revision-of-economic-index-dims-specter-of-an-imminent-recession.html,Revision of Economic Index Dims Specter of an Imminent Recession,yes,general_business,improve,na,na,vague,hedged,journalist,na,12,default_12,improve,no_change,INDPRO,0.0,0.48999999999999994
1838,1987 Crash,crisis,the new york times,,1987-11-01,business recession,https://www.nytimes.com/1987/11/01/business/economic-historians-view-comparing-collapses-moses-abramovitz-no-panic-now.html,THE ECONOMIC HISTORIANS' VIEW: Comparing the Collapses; Moses Abramovitz: No Panic Now,yes,general_business,improve,na,na,vague,assertive,expert,Moses Abramovitz,12,default_12,improve,improve,INDPRO,1.0,0.009999999999999995
1842,1987 Crash,crisis,the new york times,,1987-11-19,economic slowdown,https://www.nytimes.com/1987/11/19/business/bonn-expected-to-take-new-steps-to-aid-growth.html,Bonn Expected to Take New Steps to Aid Growth,yes,general_business,improve,na,na,vague,hedged,unclear,na,12,default_12,improve,improve,INDPRO,1.0,0.09000000000000002
1866,1987 Crash,crisis,the new york times,,1987-11-01,economic forecast,https://www.nytimes.com/1987/11/01/weekinreview/the-region-economic-forecast-the-city-s-prospects-seem-down-with-the-dow.html,THE REGION: ECONOMIC FORECAST; THE CITY'S PROSPECTS SEEM DOWN WITH THE DOW,yes,general_business,worsen,na,na,vague,hedged,journalist,na,12,default_12,worsen,improve,INDPRO,0.0,0.48999999999999994
1878,1987 Crash,crisis,the new york times,,1987-12-22,economists expect,https://www.nytimes.com/1987/12/22/business/group-of-7-expected-to-back-halt-in-the-dollar-s-decline.html,Group of 7 Expected to Back Halt in the Dollar's Decline,yes,markets,improve,na,na,vague,hedged,unclear,na,12,default_12,improve,improve,INDPRO,1.0,0.09000000000000002
1912,1990 Recession,crisis,the new york times,,1990-12-07,economic downturn,https://www.nytimes.com/1990/12/07/business/economic-scene-a-happy-ending-in-gulf-is-doubted.html,Economic Scene; A 'Happy Ending' In Gulf Is Doubted,yes,general_business,worsen,na,na,vague,hedged,journalist,na,12,default_12,worsen,no_change,INDPRO,0.0,0.48999999999999994
1940,1990 Recession,crisis,the new york times,,1990-12-20,economic outlook,https://www.nytimes.com/1990/12/20/opinion/why-the-trade-talks-fizzled.html,"Why the Trade Talks Fizzled
So the world trade talks in Brussels were a bust, and the wicked protectionist European Community is widely portrayed as responsible. Once again the Europeans lost the propaganda battle. The world is to be plunged into trade wars and recession because of a European addiction to subsidizing farmers. 

Here is one European's dissenting view. Two things went wrong. First, the timing turned sour. This was nobody's fault. The two previous General Agreement on Tariffs and Trade negotiations, the Kennedy round in the 1960's and the Tokyo round in the 1970's, were concluded when the economic outlook was bright. This time, the storm signals are out across the world. If a rising tide lifts all boats, a falling tide can deposit them on the mud at the bottom of the harbor.",yes,general_business,worsen,na,na,vague,assertive,journalist,na,12,default_12,worsen,no_change,INDPRO,0.0,0.81
1945,1990 Recession,crisis,the new york times,,1990-10-28,economic slowdown,https://www.nytimes.com/1990/10/28/business/even-if-sanctions-are-lifted-few-will-rush-to-south-africa.html,"Even If Sanctions Are Lifted, Few Will Rush to South Africa",yes,general_business,no_change,na,na,vague,assertive,journalist,na,12,default_12,no_change,no_change,INDPRO,1.0,0.009999999999999995
1958,1990 Recession,crisis,the new york times,,1990-07-16,economic slowdown,https://www.nytimes.com/1990/07/16/business/credit-markets-little-change-expected-for-rates.html,CREDIT MARKETS;   Little Change Expected for Rates,yes,markets,no_change,na,na,vague,hedged,unclear,na,12,default_12,no_change,no_change,INDPRO,1.0,0.09000000000000002
1964,1990 Recession,crisis,the new york times,,1991-01-31,economic recovery,https://www.nytimes.com/1991/01/31/business/market-place-investors-betting-on-big-recovery.html,Market Place; Investors Betting on Big Recovery,yes,markets,improve,na,na,vague,hedged,unclear,na,12,default_12,improve,no_change,INDPRO,0.0,0.48999999999999994
1973,1990 Recession,crisis,the new york times,,1990-12-16,economic slowdown,https://www.nytimes.com/1990/12/16/realestate/national-notebook-tampa-fla-glut-is-feared-as-offices-rise.html,"NATIONAL NOTEBOOK: TAMPA, FLA.;
Glut Is Feared As Offices Rise
A SURGE in office construction is under way downtown amid concern that there are not enough tenants to go around.

A $140 million convention center has just been completed; the Mack Company got a certificate of occupancy last month for its second downtown building, the 28-story Two Mack Center, and there will be a million square feet of office space in two towers to be completed in 1992.",yes,general_business,worsen,na,na,12,hedged,journalist,na,12,stated,worsen,no_change,INDPRO,0.0,0.48999999999999994
1974,1990 Recession,crisis,the new york times,,1990-10-12,economic forecast,https://www.nytimes.com/1990/10/12/nyregion/cuomo-warns-the-state-is-in-for-a-period-of-pain.html,Cuomo Warns the State Is 'In for a Period of Pain',yes,general_business,worsen,na,na,vague,assertive,official,Cuomo,12,default_12,worsen,no_change,INDPRO,0.0,0.81
2000,1990 Recession,crisis,the new york times,,1990-12-03,economic outlook,https://www.nytimes.com/1990/12/03/business/credit-markets-drop-in-global-interest-rates-seen.html,CREDIT MARKETS; Drop in Global Interest Rates Seen,yes,markets,improve,na,na,vague,hedged,unclear,na,12,default_12,improve,no_change,INDPRO,0.0,0.48999999999999994
2024,2001 Dot-com Bust,crisis,the new york times,,2001-09-30,economic downturn,https://www.nytimes.com/2001/09/30/business/urban-pain-from-sea-to-sea.html,"Urban Pain, From Sea to Sea
America's urban centers will all suffer economically as result of Sept 11 terrorist attacks, but some more than others; dramatic effects will be felt in cities heavily dependent on travel and lodging industries, with these effects compounded in cities with important financial activity; not a single city in nation's 318 top metropolitan areas will benefit economically from attacks; largest cities will witness greatest economic disruptions; New York ranks only 13th on Economy.com's ranking of hardest-hit cities because ranking is based on projected economic activity in coming months, not economic value that was lost when World Trade Center was destroyed; Economy.com ranking; map showing least and most affected regions; photo (L)",yes,general_business,worsen,na,na,vague,assertive,expert,na,6,inferred_short,worsen,no_change,INDPRO,0.0,0.81
2026,2001 Dot-com Bust,crisis,the new york times,,2001-08-23,economic slowdown,https://www.nytimes.com/2001/08/23/business/turbine-maker-outlook.html,"Turbine Maker Outlook
Capstone Turbine lowers its third-quarter and full-year sales forecast, driving its shares down (S)",yes,general_business,worsen,na,na,vague,assertive,expert,na,12,default_12,worsen,no_change,INDPRO,0.0,0.81
2029,2001 Dot-com Bust,crisis,the new york times,,2001-03-05,economic downturn,https://www.nytimes.com/2001/03/05/us/in-new-orleans-recession-could-hurt-past-welfare-recipients.html,"In New Orleans, Recession Could Hurt Past Welfare Recipients
Economists say New Orleans could be ground zero in next economic recession since it caters to conventions and tourism, all low-wage businesses that are likely to be hit especially hard; unemployment and welfare benefits, two big safety nets workers turned to for support in earlier recessions, have been markedly shredded; many of most vulnerable workers are mothers who left welfare rolls, and will find they are ineligible for either benefit (M)",yes,employment,worsen,na,up,vague,hedged,expert,na,12,default_12,up,up,UNRATE,1.0,0.09000000000000002
2031,2001 Dot-com Bust,crisis,the new york times,,2001-03-06,business conditions,https://www.nytimes.com/2001/03/06/business/technology-3-chip-makers-lower-profit-estimates.html,"TECHNOLOGY; 3 Chip Makers Lower Profit Estimates
Cypress Semiconductor, Vitesse Semiconductor and LSI Logic warn that sales and earnings this quarter will disappoint, citing backlogs in supply chains of companies that buy their computer chips; Semiconductor Industry Association says worldwide sales of computer chips fell 5.7 percent between December and January; reports sales of $16.87 billion, 13.7 percent increase over January 2000 but half 25 percent growth the trade group once projected for total year (M)",yes,general_business,worsen,na,na,vague,assertive,expert,na,12,default_12,worsen,no_change,INDPRO,0.0,0.81
2035,2001 Dot-com Bust,crisis,the new york times,,2001-08-07,economic downturn,https://www.nytimes.com/2001/08/07/business/world-business-briefing-asia-south-korea-stimulus-plan.html,"World Business Briefing | Asia: South Korea: Stimulus Plan
South Korea's Finance Min Jin Nyum promises huge government spending program in effort to increase economic output; says government will add $7.8 billion to its total expenditures; photo (S)",yes,general_business,improve,na,na,vague,assertive,official,Jin Nyum,12,default_12,improve,no_change,INDPRO,0.0,0.81
2037,2001 Dot-com Bust,crisis,the new york times,,2001-09-26,business outlook,https://www.nytimes.com/2001/09/26/us/nation-challenged-economy-congress-gets-plea-drop-tax-benefits-for-investors.html,"A NATION CHALLENGED: THE ECONOMY; CONGRESS GETS PLEA TO DROP TAX BENEFITS FOR INVESTORS AND WIDEN ECONOMIC RELIEF
Federal Reserve chairman Alan Greenspan and former treasury secretary Robert Rubin advise Congress against Republican proposals to cut capital gains tax or corporate income taxes to stimulate lagging economy that has been further weakened by effects of Sept 11 terrorist attack; Rubin, in third appearance on Capitol Hill since attack, joins Greenspan in warning that approach would not provide immediate punch for rebound; photo of two with Sen Max Baucus at Senate Finance Committee hearing; Conference Board reports consumer confidence in sharp decline since attack; other data show steep falloff in retail sales and at least temporary job losses in New York; Greenspan and Rubin recommend only temporary tax cuts that would not create long-term budget problems or push up long-term interest rates at time when federal surplus projections are being scaled back even more (M)",yes,general_business,improve,na,na,vague,hedged,expert,Alan Greenspan,24,inferred_long,improve,improve,INDPRO,1.0,0.09000000000000002
2038,2001 Dot-com Bust,crisis,the new york times,,2001-03-26,economic slowdown,https://www.nytimes.com/2001/03/26/business/e-commerce-report-revised-forecasts-are-reminder-quickly-business-assumptions.html,"E-Commerce Report; Revised forecasts are a reminder how quickly business assumptions can crumble.
Gartner Group scales back its projections of Internet business transactions because of global economic slowdown and impact on information technology spending; cuts more than $1.3 trillion from its earlier estimate that $7.3 trillion a year in global transactions will flow through Internet by 2004; graph; photo (M)",yes,general_business,worsen,na,na,36,assertive,expert,na,12,default_12,worsen,no_change,INDPRO,0.0,0.81
2040,2001 Dot-com Bust,crisis,the new york times,,2001-06-28,business conditions,https://www.nytimes.com/2001/06/28/business/japan-is-resisting-following-the-fed-on-rates.html,"Japan Is Resisting Following the Fed on Rates
Some Japanese economists doubt that Federal Reserve's decision to lower interest rates quarter-point will have any impact on Japanese bank, and bank's governor, Masaru Hayami, has made every effort to squelch idea board will move this week; bank is being prodded by grim data emerging from economy (M)",yes,markets,no_change,na,na,vague,assertive,expert,Masaru Hayami,12,default_12,no_change,no_change,INDPRO,1.0,0.009999999999999995
