claim_id,episode,kind,publisher,state,date,search_term,page_url,quote,is_prediction,topic,direction,price_direction,unemployment_direction,horizon_months,confidence,voice,speaker_name
1116,1905 Calm (control),control,"the evening statesman (walla walla, wash.) 1903-1910",washington,1906-05-14,business outlook,http://www.loc.gov/resource/sn88085421/1906-05-14/ed-1/?sp=3,"However, in other quarters there is now a feeling of hopefulness over the business outlook.",yes,general_business,improve,na,na,vague,hedged,unclear,na
1117,1905 Calm (control),control,"the columbus commercial (columbus, miss.) 1893-1922",mississippi,1905-09-14,business outlook,http://www.loc.gov/resource/sn87065028/1905-09-14/ed-1/?sp=2,"John the Baptist, that it will take money and lots of it to stay her tongue from wagging.",no,,,,,,,,
1118,1905 Calm (control),control,"the columbus commercial (columbus, miss.) 1893-1922",mississippi,1905-09-14,business outlook,http://www.loc.gov/resource/sn87065028/1905-09-14/ed-1/?sp=2,The man who stays in the background will be the only sufferer.,no,,,,,,,,
1119,1905 Calm (control),control,"the columbus commercial (columbus, miss.) 1893-1922",mississippi,1905-09-14,business outlook,http://www.loc.gov/resource/sn87065028/1905-09-14/ed-1/?sp=2,"Rainey, of Itta Bena, and Miss Haidyn Vaughan, of Wood, will be united in marriage at the home of the bride's father, Mr.",no,,,,,,,,
1120,1905 Calm (control),control,"arizona republican (phoenix, ariz.) 1890-1930",arizona,1905-10-30,business outlook,http://www.loc.gov/resource/sn84020558/1905-10-30/ed-1/?sp=4,"Kalish, and he is much encouragivl by j the business outlook.",yes,general_business,improve,na,na,vague,assertive,expert,Kalish
1121,1905 Calm (control),control,"arizona republican (phoenix, ariz.) 1890-1930",arizona,1905-10-30,business outlook,http://www.loc.gov/resource/sn84020558/1905-10-30/ed-1/?sp=4,"Good bread, cakes and pies will sell well.",no,,,,,,,,
1122,1905 Calm (control),control,"bryan morning eagle (bryan, tex.) 1898-1909",texas,1906-03-07,business outlook,http://www.loc.gov/resource/sn86088652/1906-03-07/ed-1/?sp=3,"plant and business, and he aud his family are much pleased with Bryan and the business outlook here.",no,,,,,,,,
1123,1905 Calm (control),control,"bryan morning eagle (bryan, tex.) 1898-1909",texas,1906-03-07,business outlook,http://www.loc.gov/resource/sn86088652/1906-03-07/ed-1/?sp=3,"Win ter's assistant and chief engineer, will continue iu this capacity with the new management.",no,,,,,,,,
1124,1905 Calm (control),control,"the central presbyterian (richmond, va.) 1856-1908",virginia,1905-10-18,business outlook,http://www.loc.gov/resource/sn89053987/1905-10-18/ed-1/?sp=6,"From a business outlook, clients tee a lawyer tor the best petition that he can present to the court, and nothing else is satisfactory.",no,,,,,,,,
1125,1905 Calm (control),control,"the idaho republican (blackfoot, idaho) 1904-1932",idaho,1905-12-01,business outlook,http://www.loc.gov/resource/sn86091197/1905-12-01/ed-1/?sp=8,"Those who have lost crops ought to try to feel thankful if only to try to keep back the bitterness of disappointment.\"" \""What do you think of the business outlook?",no,,,,,,,,
1126,1905 Calm (control),control,"the idaho republican (blackfoot, idaho) 1904-1932",idaho,1905-12-01,business outlook,http://www.loc.gov/resource/sn86091197/1905-12-01/ed-1/?sp=8,"Only a few farmors have lost all their crops, some have lost noth ing and many harvested less than usual, but are getting better prices than usual.\"" \""How about the farmer who mort gaged his beet crop to get money to pay for hand labor and then didn't harvest any beets?', \""It is a severe loss to him, but he will renew the obligation and give some other security.",no,,,,,,,,
1127,1905 Calm (control),control,"the idaho republican (blackfoot, idaho) 1904-1932",idaho,1905-12-01,business outlook,http://www.loc.gov/resource/sn86091197/1905-12-01/ed-1/?sp=8,"Next year he will try again and may raise a big crop that will put him out of debt, and he will feel that satisfaction which comes to any man when he has faced a hard problem and fought it through successfully.\"" \""You speak of the loss of crops.",no,,,,,,,,
1128,1905 Calm (control),control,"twice-a-week plain dealer (cresco, howard county, iowa) 1895-1913",iowa,1906-03-06,return of prosperity,http://www.loc.gov/resource/sn88059319/1906-03-06/ed-1/?sp=4,The lesson learned by the great famine will be put in practice by the estab lishment of storage systems to hus band the water supply in future for use In dry years.,no,,,,,,,,
1129,1905 Calm (control),control,"the globe-republican (dodge city, kan.) 1889-1910",kansas,1906-03-08,return of prosperity,http://www.loc.gov/resource/sn84029853/1906-03-08/ed-1/?sp=9,"Judge Gary of the steel trust issued a statement in which he denied that his corporation dictated to the soft coal men what they shou'd do regard ing the disagreement between the min ers and operators, but strongly ex presses the hope that all differences will be adjusted.",no,,,,,,,,
1130,1905 Calm (control),control,"gilpin observer (central city, colo.) 1897-1921",colorado,1906-03-01,return of prosperity,http://www.loc.gov/resource/sn90051548/1906-03-01/ed-1/?sp=1,It will give access to plenty of pure water for milling pur poses.,no,,,,,,,,
1131,1905 Calm (control),control,"gilpin observer (central city, colo.) 1897-1921",colorado,1906-03-01,return of prosperity,http://www.loc.gov/resource/sn90051548/1906-03-01/ed-1/?sp=1,"It will bring more money into the county, for better trans portation will attract capital.",yes,general_business,improve,na,na,vague,assertive,unclear,na
1132,1905 Calm (control),control,"gilpin observer (central city, colo.) 1897-1921",colorado,1906-03-01,return of prosperity,http://www.loc.gov/resource/sn90051548/1906-03-01/ed-1/?sp=1,"It will bring scores of other benefits, and means a return of prosperity and the good old times.",yes,general_business,improve,na,na,vague,assertive,unclear,na
1133,1905 Calm (control),control,"the montgomery advertiser (montgomery, ala.) 1885-1982",alabama,1905-06-01,return of prosperity,http://www.loc.gov/resource/sn84020645/1905-06-01/ed-1/?sp=2,"Louis was to commemorate the purchase of the vast Louisiana Ter ritory from Napoleon; the exposition at Portland, Oregon, Is to honor and ceie* brate the exploration of the Northwest wis and Clarke, Selma s fair will by Lewis celebrate the return of prosperity to the farms and plantations of the State.",yes,general_business,improve,na,na,vague,assertive,journalist,na
1134,1905 Calm (control),control,"the chanute times (chanute, kan.) 1897-1913",kansas,1906-03-09,return of prosperity,http://www.loc.gov/resource/sn85030529/1906-03-09/ed-1/?sp=2,"Jndge Gary of tho steel trust Issued a statement in which he denied that his corporation dictated to the soft coal men what they should do regardr ing the disagreement between the min er and operators, but strongly ex presses the hope that all differences will be adjusted.",no,,,,,,,,
1135,1905 Calm (control),control,"the billings gazette (billings, mont.) 1896-1919",montana,1906-03-02,return of prosperity,http://www.loc.gov/resource/sn84036008/1906-03-02/ed-1/?sp=6,"He predicts that within 10 years Billings will have a population of 40,000, and says there is no town in the entire west whose future prospects are brighter.",yes,general_business,improve,na,na,120,assertive,expert,na
1136,1905 Calm (control),control,"the salt lake tribune (salt lake city, utah) 1890-current",utah,1906-03-01,return of prosperity,http://www.loc.gov/resource/sn83045396/1906-03-01/ed-1/?sp=1,Tho lesn leivnicd by tho trreat famine will bo put In pnicllco hy tho establishment of stor oro systems to husband tho water supply In future for upo In dry years.,no,,,,,,,,
1137,1905 Calm (control),control,"arizona republican (phoenix, ariz.) 1890-1930",arizona,1905-12-06,return of prosperity,http://www.loc.gov/resource/sn84020558/1905-12-06/ed-1/?sp=12,I trust that the congress will make its appropriations for Indian day schools and Held matrons as generous as may consist with the other pressing demands upon its providence.,no,,,,,,,,
1138,1905 Calm (control),control,"arizona republican (phoenix, ariz.) 1890-1930",arizona,1905-12-06,return of prosperity,http://www.loc.gov/resource/sn84020558/1905-12-06/ed-1/?sp=12,"The most ser ious is the destruction by the rinder pest of more than 73 per cent, of the draft cattle, because it will take sev eral years of breeding to restore the necessary number of these indispensa ble aids to agriculture.",yes,general_business,improve,na,na,vague,assertive,journalist,na
1139,1905 Calm (control),control,"meade county news (meade, kan.) 1900-1918",kansas,1906-03-08,return of prosperity,http://www.loc.gov/resource/sn85030287/1906-03-08/ed-1/?sp=3,"ers and operators, but strongly ex presses the hope that ajl differences will be adjusted.",no,,,,,,,,
1140,1905 Calm (control),control,"the republican journal (belfast, me.) 1829-current",maine,1905-07-27,return of prosperity,http://www.loc.gov/resource/sn78000873/1905-07-27/ed-1/?sp=4,"Dates for future meet ings were agreed upon and it is expected fifty members at least will be present for a \u2018down east good time.\u2019 A bountiful feast was spread and muob joy was expressed at the return of prosperity to our former home, friends and associates.\u201d NORTHPORT NEWS.",no,,,,,,,,
1141,1905 Calm (control),control,"the plymouth tribune (plymouth, ind.) 1901-1911",indiana,1906-03-08,return of prosperity,http://www.loc.gov/resource/sn87056244/1906-03-08/ed-1/?sp=1,The lesson learned by the great famine will be put in prac tice by the establishment of storage systems to husband the water supply in future for use in dry years.,no,,,,,,,,
1142,1925 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1926-02-09,business depression,http://www.loc.gov/resource/sn83045462/1926-02-09/ed-1/?sp=19,"A a result Joe no longer will i have to stoop as he bats, but Joe says i I he found the crouch mighty deceptive j i to pitchers and may continue slam ming them out from the bent-over pos-' 'tire.",no,,,,,,,,
1143,1925 Calm (control),control,"southern christian advocate (charleston, s.c.) 1837-1948",georgia; south carolina,1926-02-04,business depression,http://www.loc.gov/resource/sn87065702/1926-02-04/ed-1/?sp=6,For support in many of its domestic measures it will find help among the Nationalists of the right.,no,,,,,,,,
1144,1925 Calm (control),control,"the milwaukee leader (milwaukee, wis.) 1911-1938",wisconsin,1926-02-27,business depression,http://www.loc.gov/resource/sn83045293/1926-02-27/ed-1/?sp=5,their coming affected by business depression in Europe?,no,,,,,,,,
1145,1925 Calm (control),control,"ventnor news (ventnor city, n.j.) 1907-1926",new jersey,1925-12-30,business depression,http://www.loc.gov/resource/sn92059905/1925-12-30/ed-1/?sp=11,"\u201cProb ably nothing that will be wholly successful, altho the greatest step in the right direction is constant ly to teach people what it is that brings hard times.",no,,,,,,,,
1146,1925 Calm (control),control,"ventnor news (ventnor city, n.j.) 1907-1926",new jersey,1925-12-30,business depression,http://www.loc.gov/resource/sn92059905/1925-12-30/ed-1/?sp=11,"Everyone who tries to get something for nothing; every one who thinks more about in creasing the price of his goods or services than he does of im proving their quality or quantity; everyone who is mortgaging his future earnings or profits merely on the hope that prosperity will continue; .everyone who, the moment things are going well, lets down on the fundamental principles of righteousness, in dustry, thrift, and who loses his spiritual ideals in the scramble for material things\u2014all of these have a hand in making business depression.",no,,,,,,,,
1147,1925 Calm (control),control,"ventnor news (ventnor city, n.j.) 1907-1926",new jersey,1925-12-30,business depression,http://www.loc.gov/resource/sn92059905/1925-12-30/ed-1/?sp=11,"To the extent that you can teach people this econom ic truth you will build up a real safeguard, but how many people will preach these facts during boom times when they are most needed?",no,,,,,,,,
1148,1925 Calm (control),control,"ventnor news (ventnor city, n.j.) 1907-1926",new jersey,1925-12-30,business depression,http://www.loc.gov/resource/sn92059905/1925-12-30/ed-1/?sp=11,And how many are there who will believe them?,no,,,,,,,,
1149,1925 Calm (control),control,"south bend news-times (south bend, ind.) 1913-1938",indiana,1925-11-05,business depression,http://www.loc.gov/resource/sn87055779/1925-11-05/ed-1/?sp=20,"TOKYO.\u2014\""Hard times\"" have de scended upon the Industrial and commercial world of Japan and In dications are that the year 1926 will mark the worst period of business depression the country has experi enced In modern times.",yes,general_business,worsen,na,na,vague,hedged,journalist,na
1150,1925 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1926-05-03,business depression,http://www.loc.gov/resource/sn83045462/1926-05-03/ed-1/?sp=26,"On the whole, it seems like ly that readjustment will continue un til stability is reached without deveb oping serious business depression.\u2019\u2019 Royal wills are never made public In Britain.",yes,general_business,improve,na,na,vague,hedged,unclear,na
1151,1925 Calm (control),control,"newark leader ([newark, ohio]) 1917-1946",ohio,1925-09-18,business depression,http://www.loc.gov/resource/sn88078775/1925-09-18/ed-1/?sp=3,"\u201cMen everywhere are coming to see that a nation can not thrive spiritu ally so long as it is sick industrially.\u201d Operators\u2019 Greed Finally Forced A Suspension Says Ellis Searles Editor of the United Mine Workers Journal Indianapolis, Ind.\u2014Coal operators forced the present work suspension li the anthracite fields to disnose of small size coal, dust and culm banks, according to Ellis Searles, editor of United Mine Workers\u2019 Journal.",no,,,,,,,,
1152,1925 Calm (control),control,"san antonio light (san antonio, tex.) 1911-1993",texas,1925-08-02,business depression,http://www.loc.gov/resource/sn85060004/1925-08-02/ed-1/?sp=47,"The dry weather, coupled with the resultant business depression, which it is-tbought by lo cal merchants will be but temporary, nre probable causes for the slump.",yes,general_business,improve,na,na,vague,hedged,expert,na
1153,1925 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1925-11-15,business depression,http://www.loc.gov/resource/sn83045462/1925-11-15/ed-1/?sp=6,Final action on all pro visions to be incorporated in the new measure is expected to be taken this week.,no,,,,,,,,
1154,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-12-24,business depression,http://www.loc.gov/resource/sn84026749/1925-12-24/ed-1/?sp=3,Loans for electri il development and reclamation projects are neces sary and will receive preference at the hands of the government.,no,,,,,,,,
1155,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-12-24,business depression,http://www.loc.gov/resource/sn84026749/1925-12-24/ed-1/?sp=3,"Total unemployment will reach over a minion, according to Department of Commerce advices.",yes,employment,worsen,na,up,vague,assertive,official,na
1156,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1926-05-19,business outlook,http://www.loc.gov/resource/sn84026749/1926-05-19/ed-1/?sp=16,".t >-T /,,v- ?y t Nash Is Optimistic on Business Outlook C.",yes,general_business,improve,na,na,vague,hedged,expert,Nash
1157,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1926-05-19,business outlook,http://www.loc.gov/resource/sn84026749/1926-05-19/ed-1/?sp=16,"Nash, long regarded as one of the outstanding leaders and spokesmen of the automobile industry, declared in summing up the general business outlook that crop conditions together with \u201c.confidence .inspired by the present Administration at Washington,\u201d justify the optimism that seems\u2018present every where.",yes,general_business,improve,na,na,vague,hedged,expert,Nash
1158,1925 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1926-05-16,business outlook,http://www.loc.gov/resource/sn83045462/1926-05-16/ed-1/?sp=79,"{""/service/ndnp/dlc/batch_dlc_fields_ver02/data/sn83045462/00280659459/1926051601/0471.xml"":{""full_text"":""BUSINESS OUTLOOK DECLARED BRIGHT Auto Maker Outlines Condi tions Found on Tour of Pacific States.",no,,,,,,,,
1159,1925 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1926-05-16,business outlook,http://www.loc.gov/resource/sn83045462/1926-05-16/ed-1/?sp=79,Continuance of satisfactory busi ness conditions for the remainder of 1926 is forecast by O.,yes,general_business,improve,na,na,6,assertive,expert,O
1160,1925 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1926-05-16,business outlook,http://www.loc.gov/resource/sn83045462/1926-05-16/ed-1/?sp=79,"Nash, auto mobile manufacturer, who recently observed the business situation along the Pacific Coast and in the North west Summing up the general business' outlook, Mr.",no,,,,,,,,
1161,1925 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1926-05-01,business outlook,http://www.loc.gov/resource/sn83045462/1926-05-01/ed-1/?sp=27,"(bills paid only once a year, but for which money Is put aside each month), but if you are to operate on a cash basis, you will have no \u201cbills to pay by check.\u201d Present Business Outlook.",no,,,,,,,,
1162,1925 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1926-05-01,business outlook,http://www.loc.gov/resource/sn83045462/1926-05-01/ed-1/?sp=27,Those making up budgets now are asking about the business outlook for the next 12 months.,no,,,,,,,,
1163,1925 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1926-05-01,business outlook,http://www.loc.gov/resource/sn83045462/1926-05-01/ed-1/?sp=27,"Frankly, it will he no better In most lines and in most sections than a year ago.",yes,general_business,no_change,na,na,vague,assertive,unclear,na
1164,1925 Calm (control),control,"the washington daily news (washington, d.c.) 1921-1972",district of columbia,1926-01-16,business outlook,http://www.loc.gov/resource/sn82016181/1926-01-16/ed-1/?sp=5,Connee tions will be made with the Cologne London service in both directions.,no,,,,,,,,
1165,1925 Calm (control),control,"the washington daily news (washington, d.c.) 1921-1972",district of columbia,1926-01-16,business outlook,http://www.loc.gov/resource/sn82016181/1926-01-16/ed-1/?sp=5,Good Business Outlook Leaders in the automobile indus try predict a huge development of i the industry in 1926.,yes,general_business,improve,na,na,12,assertive,expert,na
1166,1925 Calm (control),control,"the washington daily news (washington, d.c.) 1921-1972",district of columbia,1926-01-16,business outlook,http://www.loc.gov/resource/sn82016181/1926-01-16/ed-1/?sp=5,that busine it is expected conditions will be even more favorable during the coming year than they were in 192 Battery Records Some western motorists are re porting unusual service from their automobile batteries.,yes,general_business,improve,na,na,12,hedged,unclear,na
1167,1925 Calm (control),control,"the bismarck tribune (bismarck, n.d.) 1916-current",north dakota,1926-01-25,business outlook,http://www.loc.gov/resource/sn85042243/1926-01-25/ed-1/?sp=2,"dowgtown getting some IMPROVED EUROPEAN CONDITIONS BRIGHT SPOT IN BUSINESS OUTLOOK Washington, Jan.",no,,,,,,,,
1168,1925 Calm (control),control,"the bismarck tribune (bismarck, n.d.) 1916-current",north dakota,1926-01-25,business outlook,http://www.loc.gov/resource/sn85042243/1926-01-25/ed-1/?sp=2,"Improved conditions in Europe, offering an op portunity for foreign trade develop ment, is one of the bright spots in the future business outlook says Frank Greene in his monthly review of business conditions in Nation\u2019s Business Magazine, published by the Chamber of Commerce of the United States.",yes,general_business,improve,na,na,vague,hedged,expert,Frank Greene
1169,1925 Calm (control),control,"the bismarck tribune (bismarck, n.d.) 1916-current",north dakota,1926-01-25,business outlook,http://www.loc.gov/resource/sn85042243/1926-01-25/ed-1/?sp=2,"r* \\'i V built, and if so, there is contained therein an element of possible sup ports to this country\u2019s foreign trade worth considering.\u201d Business Outlook Chccrfttl As to the immediate business out look, Mr.",no,,,,,,,,
1170,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-09-02,business outlook,http://www.loc.gov/resource/sn84026749/1925-09-02/ed-1/?sp=23,BUSINESS Outlook for the Fall and Winter Months in Washington \u2022raa A Daily Interview With Prominent Bankers and S Business Men -By RICHARD HATTON- a sfP'\u25a0 al I K WWil it- a' WK- I B k| H COPVWQNB at IMOM SWING W.\u2019 W.,no,,,,,,,,
1171,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-09-02,business outlook,http://www.loc.gov/resource/sn84026749/1925-09-02/ed-1/?sp=23,"j Speaking today of the business outlook in Washington for tfie im mediate future, with ipepcial refer ence -to the fair and winter trade here, W.",no,,,,,,,,
1172,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-09-02,business outlook,http://www.loc.gov/resource/sn84026749/1925-09-02/ed-1/?sp=23,raid: \u201cWe are expecting a good fall business.,yes,general_business,improve,na,na,vague,hedged,unclear,na
1173,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-09-22,business outlook,http://www.loc.gov/resource/sn84026749/1925-09-22/ed-1/?sp=21,"Great commercial in terests are, also, focusing their aK, tention upon this city as a convenient place in which to main tain headquarters and there is no reason why we should not develop a certain line of industries near the city which will add their weight to the prosperity side of the civic scales without in any way marring the artistic beauty of the city.\u201d \u201cSurveying the present business outlook here,\u201d said Mr.",no,,,,,,,,
1174,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-09-04,business outlook,http://www.loc.gov/resource/sn84026749/1925-09-04/ed-1/?sp=21,"City of 6s 87% Serbia, Kingdom of 8s 88% Sweden, Kingdom of S%s .101% Switzerland Govt 5%s 103 1 U Kof G B I 5%s '29 118 I U K of G B A I 5%s '37 105% 'I THE WASHINGTON TIMES The National Daily FRIDAY, SEPTEMBER 4, 1925 BUSINESS Outlook for the Fall and Winter Months in Washington A Daily Interview With Prominent Bankers and Business Men \u2014By RICHARD HATTON\u2014 ;S'j B 1 A I I jm| 1 a JE -siW /li pOpyMOHT SY HMMB A F.",no,,,,,,,,
1175,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-09-04,business outlook,http://www.loc.gov/resource/sn84026749/1925-09-04/ed-1/?sp=21,"BRAKE Answering the question today as to what he thought~'bf the business outlook for the fall and winter in Washington, F.",no,,,,,,,,
1176,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-10-08,business outlook,http://www.loc.gov/resource/sn84026749/1925-10-08/ed-1/?sp=25,"BUSINESS Outlook for tke Fall and Winter Months in Washington A Daily Interview With Prominent Bankers and Business Men By Richard Hattan That Washington has ceased to be a \""seasonal rity\u2019\u2019 so far aa its business life is concerned is the opinion expressed today by W.",no,,,,,,,,
1177,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-10-08,business outlook,http://www.loc.gov/resource/sn84026749/1925-10-08/ed-1/?sp=25,There has never been a time in the history of the city when the business outlook was more encouraging.,no,,,,,,,,
1178,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-10-28,business outlook,http://www.loc.gov/resource/sn84026749/1925-10-28/ed-1/?sp=25,"Cotton Exchange Chicago Board of Trade EE New York Stock Exchange Boston, Philadelphia and Washington Stock Exchanges zzz STOCK AND BOND QUOTATIONS SS With News and Comments Constantly Posted in Both tzx Main Floor and Tenth Floor Trading Rooms limiiiiiiiiiiiiiiiiiim BUSINESS Outlook for the Fall and Winter Months in Washington A Daily Interview With Prominent Bankers and Business Men By Richard Hatton \u2022i S M COPYRIGHT HARRIS A fWIMO JOHN B.",no,,,,,,,,
1179,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-10-28,business outlook,http://www.loc.gov/resource/sn84026749/1925-10-28/ed-1/?sp=25,"\""The immediate business outlook is excellent and the future holds untold possibilities for this, the Capital of the most prosperous nation on earth.\u201d \u201cI doubt excedlngly,\u201d concluded Mr.",yes,general_business,improve,na,na,vague,assertive,expert,Mr.
1180,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-10-28,business outlook,http://www.loc.gov/resource/sn84026749/1925-10-28/ed-1/?sp=25,"\""It will grow as the nation grows, it will prosoper as the nation pros pers and the ultimate, if present plans are carried out through the coming years of development, will be the most beautiful and the most attractive capital city In the world in which to live or to carry on a business.\u201d.",no,,,,,,,,
1181,1925 Calm (control),control,"casper daily tribune (casper, wyo.) 1916-1931",wyoming,1925-07-16,business outlook,http://www.loc.gov/resource/sn86072160/1925-07-16/ed-1/?sp=1,"HEAT WAVE BROKEN IN WEST BUSINESS OUTLOOK IN NATION ENCOURAGING, COOLIDGE BELIEVES SWAMPSCOTT, Mass., July 16.\u2014(8y The Associated Press).\u2014 President Coolidge is optimistic over tho present outlook for business.",yes,general_business,improve,na,na,vague,hedged,official,Coolidge
1182,1925 Calm (control),control,"casper daily tribune (casper, wyo.) 1916-1931",wyoming,1925-07-16,business outlook,http://www.loc.gov/resource/sn86072160/1925-07-16/ed-1/?sp=1,Illlies also gave an enthusiastic report on the business outlook in the east.,no,,,,,,,,
1183,1925 Calm (control),control,"the dillon herald (dillon, s.c.) 1894-????",south carolina,1925-06-04,business outlook,http://www.loc.gov/resource/sn86063774/1925-06-04/ed-1/?sp=1,The Civic Improvement Club will meet Friday afternoon at 4:30 o\u2019clock in Miss Ruth Allen\u2019s school room.,no,,,,,,,,
1184,1925 Calm (control),control,"the dillon herald (dillon, s.c.) 1894-????",south carolina,1925-06-04,business outlook,http://www.loc.gov/resource/sn86063774/1925-06-04/ed-1/?sp=1,This will be the last meeting for the summer.,no,,,,,,,,
1185,1925 Calm (control),control,"the dillon herald (dillon, s.c.) 1894-????",south carolina,1925-06-04,business outlook,http://www.loc.gov/resource/sn86063774/1925-06-04/ed-1/?sp=1,"Business Outlook Not So Favorable Mills Running Short Time But Better Than Last Year, Fed.",no,,,,,,,,
1186,1925 Calm (control),control,"the dillon herald (dillon, s.c.) 1894-????",south carolina,1925-06-04,business outlook,http://www.loc.gov/resource/sn86063774/1925-06-04/ed-1/?sp=1,"Richmond, Va., May ?0.\u2014Al though the business outlook is probably less favorable at the end of May than it was a month earlier this year, it is oetter than at the same time, last year, according to the monthly review of business and agricultural conditerns in the Filth Histrict made public today by (he Foe eral Reserve flank of Rich,none.",no,,,,,,,,
1187,1925 Calm (control),control,"the dillon herald (dillon, s.c.) 1894-????",south carolina,1925-06-04,business outlook,http://www.loc.gov/resource/sn86063774/1925-06-04/ed-1/?sp=1,"and in agriculture, in which, it was stated, expected improvements did not materialize, textile mills have begun to accumulate more stock than they think desirable and cur- 0 tailment of operations is being wide ly advocated; while dry weather in April and un\u201eeasonly cool weather in May regarded c,.",no,,,,,,,,
1188,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-09-08,business outlook,http://www.loc.gov/resource/sn84026749/1925-09-08/ed-1/?sp=18,BUSINESS Outlook for the Fall and Winter Months in Washington A Daily Interview With Prominent Bankers and Business Men \u2014-By Richard Hatton No.,no,,,,,,,,
1189,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-09-08,business outlook,http://www.loc.gov/resource/sn84026749/1925-09-08/ed-1/?sp=18,Schiavone was especially emphatic in statfhg his opinion re garding the business outlook in Washington for this fall and win ter.,no,,,,,,,,
1190,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-09-11,business outlook,http://www.loc.gov/resource/sn84026749/1925-09-11/ed-1/?sp=25,BUSINESS Outlook for the Fall and Winter Months in Washington A Daily interview With Prominent Bankers and Business Men By Rich Ard Hatten\u2014 I No.,no,,,,,,,,
1191,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-09-11,business outlook,http://www.loc.gov/resource/sn84026749/1925-09-11/ed-1/?sp=25,GOLDENBERG A firm believer in the present and future business outlook in Washington is Julius M.,yes,general_business,improve,na,na,vague,assertive,expert,Julius M.
1192,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-09-11,business outlook,http://www.loc.gov/resource/sn84026749/1925-09-11/ed-1/?sp=25,\u201cThe outlook for fall trade in Washington is fine.\u201d declared Mr.,yes,general_business,improve,na,na,vague,assertive,expert,Mr.
1193,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-10-15,business outlook,http://www.loc.gov/resource/sn84026749/1925-10-15/ed-1/?sp=29,BUSINESS Outlook for the Fall and Winter Months in Wanton 1 A Daily Interview With Pronunent Bankers and Business Men iI gy Richard Hatton\u2014\u2014\u2014 I liiifll I BP V 1 kJ lS Hijk afl oomsQMT BY sum a \u00abSMS THOMAS P.,no,,,,,,,,
1194,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-10-15,business outlook,http://www.loc.gov/resource/sn84026749/1925-10-15/ed-1/?sp=29,"HICKMAN \u201cThere is nothing wrong with the business outlook anywhere in this country,\u201d said Vice President Thomas Hickman of the Frank lin National Bank today.",yes,general_business,improve,na,na,vague,assertive,expert,Thomas Hickman
1195,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-09-26,business outlook,http://www.loc.gov/resource/sn84026749/1925-09-26/ed-1/?sp=18,"the Washington Savings Bank, is one of the well-known business j figures in the city whose large and diversified interests have given him I a practical knowledge of conditions i which renders his judgment as to the general business -outlook par ticularly forcible.",no,,,,,,,,
1196,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-09-26,business outlook,http://www.loc.gov/resource/sn84026749/1925-09-26/ed-1/?sp=18,"Speaking today of the business outlook for the fall and winter in Washington, Mr.",no,,,,,,,,
1197,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-09-26,business outlook,http://www.loc.gov/resource/sn84026749/1925-09-26/ed-1/?sp=18,"\""The outlook here for the fall and winter in a business way is better than it has been for many 1 years.",yes,general_business,improve,na,na,vague,assertive,unclear,na
