claim_id,episode,kind,publisher,state,date,search_term,page_url,quote
2366,1995 Calm (control),control,the new york times,,1995-03-14,economic recovery,https://www.nytimes.com/1995/03/14/world/mexico-s-new-leader-finds-job-full-of-painful-surprises.html,Mexico's New Leader Finds Job Full of Painful Surprises
2367,1995 Calm (control),control,the new york times,,1995-05-07,business outlook,https://www.nytimes.com/1995/05/07/world/japan-cites-us-demands-in-collapse-of-auto-talks.html,Japan Cites U.S. Demands In Collapse of Auto Talks
2368,1995 Calm (control),control,the new york times,,1995-03-25,economic recovery,https://www.nytimes.com/1995/03/25/business/orders-for-durable-goods-drop-in-evidence-of-slowing-economy.html,Orders for Durable Goods Drop In Evidence of Slowing Economy
2369,1995 Calm (control),control,the new york times,,1995-05-29,economic slowdown,https://www.nytimes.com/1995/05/29/business/worldbusiness/IHT-dollar-stands-again-at-the-precipice.html,"Dollar Stands Again at the Precipice
With even the optimists throwing in the towel on the outlook for the dollar, analysts are now counting on a cut in German interest rates to keep the U.S. currency from crashing to new lows..The setback last week that saw the dollar plunge through key c"
2370,1995 Calm (control),control,the new york times,,1995-04-08,economic recovery,https://www.nytimes.com/1995/04/08/business/international-business-a-new-mexican-bond-fails-to-materialize.html,INTERNATIONAL BUSINESS; A New Mexican Bond Fails to Materialize
2371,1995 Calm (control),control,the new york times,,1995-06-24,economic downturn,https://www.nytimes.com/1995/06/24/us/clinton-calls-gop-plan-on-budget-too-extreme.html,Clinton Calls G.O.P. Plan On Budget 'Too Extreme'
2372,1995 Calm (control),control,the new york times,,1995-08-16,economic slowdown,https://www.nytimes.com/1995/08/16/business/futures-markets-prices-for-copper-soar-on-belief-that-supplies-will-soon-tighten.html,FUTURES MARKETS; Prices for Copper Soar on Belief That Supplies Will Soon Tighten
2373,1995 Calm (control),control,the new york times,,1995-05-10,economic slowdown,https://www.nytimes.com/1995/05/10/business/silver-prices-plunge-on-signs-of-a-slowdown.html,Silver Prices Plunge on Signs Of a Slowdown
2374,1995 Calm (control),control,the new york times,,1995-04-27,economic recovery,https://www.nytimes.com/1995/04/27/business/chrysler-shares-tumble-5.7-as-kerkorian-s-chances-fade.html,Chrysler Shares Tumble 5.7% As Kerkorian's Chances Fade
2375,1995 Calm (control),control,the new york times,,1995-04-18,business conditions,https://www.nytimes.com/1995/04/18/business/salomon-tries-to-stem-tide-of-defections.html,Salomon Tries To Stem Tide Of Defections
2376,1995 Calm (control),control,the new york times,,1995-05-21,economic downturn,https://www.nytimes.com/1995/05/21/nyregion/connecticut-qa-jeremy-brecher-what-is-this-entity-we-call-our-state.html,"Connecticut Q&A;: Jeremy Brecher;
What Is This Entity We Call Our State?
JEREMY BRECHER, of West Cornwall and New Haven, is a writer and historian who has spent most of his adult life listening to the stories of working people in Connecticut and sharing them through articles, books and public television documentaries.

""Strike!"" published in 1972, has become a classic of American labor history. His other books include ""Brass Valley: The Story of Working People's Lives and Struggles in an American Industrial Region,""written with Jerry Lombardi and Jan Stackhouse, and, most recently, ""Global Village or Global Pillage: Economic Reconstruction from the Bottom Up,"" with Tim Costello.  Since 1989 Mr. Brecher has been humanities scholar in residence for Connecticut Public Television and Radio."
2377,1995 Calm (control),control,the new york times,,1995-07-13,business conditions,https://www.nytimes.com/1995/07/13/world/ribeirao-preto-journal-newcomers-flood-brazil-interior-count-the-pools.html,Ribeirao Preto Journal; Newcomers Flood Brazil Interior: Count the Pools
2378,1995 Calm (control),control,the new york times,,1995-04-29,economic slowdown,https://www.nytimes.com/1995/04/29/business/japan-jobless-rate-at-postwar-high.html,Japan Jobless Rate at Postwar High
2379,1995 Calm (control),control,the new york times,,1995-07-22,business conditions,https://www.nytimes.com/1995/07/22/your-money/IHT-earnings-at-european-banks-are-up-but-thanks-to-their.html,"Earnings at European Banks Are Up, but Thanks to Their Accountants
Results at European banks are improving, but it's thanks not so much to their loan officers as their accountants. Provisions for bad debts, which rose substantially during the last recession, have come down, pushing net earnings higher, but activity in c"
2380,1995 Calm (control),control,the new york times,,1995-03-26,economic downturn,https://www.nytimes.com/1995/03/26/nyregion/behind-collapse-of-a-building-an-80-s-investment-that-did-too.html,"Behind Collapse of a Building, An 80's Investment That Did, Too"
2381,1995 Calm (control),control,the new york times,,1995-04-10,economic recovery,https://www.nytimes.com/1995/04/10/business/clark-accepts-increased-bid-from-ingersoll.html,Clark Accepts Increased Bid From Ingersoll
2382,1995 Calm (control),control,the new york times,,1995-03-11,economic recovery,https://www.nytimes.com/1995/03/11/business/funds-watch-flat-european-sector-was-best-overseas.html,FUNDS WATCH; Flat European Sector Was Best Overseas
2383,1995 Calm (control),control,the new york times,,1995-04-25,economists expect,https://www.nytimes.com/1995/04/25/business/credit-markets-us-bond-prices-mixed-as-group-of-seven-gathers.html,CREDIT MARKETS; U.S. Bond Prices Mixed As Group of Seven Gathers
2384,1995 Calm (control),control,the new york times,,1995-03-29,economic recovery,https://www.nytimes.com/1995/03/29/IHT-french-rightists-now-aim-fire-at-each-other.html,"French Rightists Now Aim Fire at Each Other
A tilt to the right among French voters has turned the presidential election into a personal match between two conservatives - Mayor Jacques Chirac of Paris and Prime Minister Edouard Balladur - and has prompted unions to strike in an effort to win wage"
2385,1995 Calm (control),control,the new york times,,1995-04-04,economic recovery,https://www.nytimes.com/1995/04/04/us/house-backs-board-for-capital.html,House Backs Board for Capital
2386,1995 Calm (control),control,the new york times,,1995-04-22,economic downturn,https://www.nytimes.com/1995/04/22/your-money/IHT-briefcase-change-partners-and-dance.html,"BRIEFCASE : Change Partners And Dance
If your equity portfolio is heavy in technology, consumer nondurables and life insurance companies — in short, stocks that are supposed to do well in an economic downturn — you might want to put in a quick call to your broker..Strategists at"
2387,1995 Calm (control),control,the new york times,,1995-03-19,economic slowdown,https://www.nytimes.com/1995/03/19/business/investing-it-what-pork-bellies-back-in-fashion.html,INVESTING IT; What? Pork Bellies Back in Fashion?
2388,1995 Calm (control),control,the new york times,,1995-04-15,economic recovery,https://www.nytimes.com/1995/04/15/IHT-markets-frown-on-tokyo-plan-to-counter-yen.html,"Markets Frown On Tokyo Plan To Counter Yen
Tokyo stocks sank and currency traders yawned Friday as markets rejected the government's ""emergency"" measures to defend Japan's fragile economic recovery from the damaging effects of the strong yen..The centerpiece of the package was a deep"
2389,1995 Calm (control),control,the new york times,,1995-06-14,economic slowdown,https://www.nytimes.com/1995/06/14/business/credit-markets-weak-economic-data-send-treasury-prices-soaring.html,CREDIT MARKETS; Weak Economic Data Send Treasury Prices Soaring
2390,1995 Calm (control),control,the new york times,,1995-07-02,economic recovery,https://www.nytimes.com/1995/07/02/business/investing-it-funds-with-a-continental-flair.html,INVESTING IT; Funds With a Continental Flair
2391,1995 Calm (control),control,the new york times,,1995-06-03,recession fears,https://www.nytimes.com/1995/06/03/IHT-experts-dismiss-recession-fears-despite-job-data.html,"Experts Dismiss Recession Fears Despite Job Data
An unexpected loss of more than 100,000 industrial and construction jobs during May was reported by the government Friday, climaxing a series of gloomy economic reports raising recession fears that virtually all analysts nevertheless found unwarranted.."
2392,1995 Calm (control),control,the new york times,,1995-06-22,economic slowdown,https://www.nytimes.com/1995/06/22/business/budget-deficit-for-may-is-larger-than-expected.html,Budget Deficit for May Is Larger Than Expected
2393,1995 Calm (control),control,the new york times,,1995-04-24,economic recovery,https://www.nytimes.com/1995/04/24/business/a-day-in-the-decline-of-the-dollar-london-the-acquirers.html,A DAY IN THE DECLINE OF THE DOLLAR: LONDON; The Acquirers
2394,1995 Calm (control),control,the new york times,,1995-03-30,business conditions,https://www.nytimes.com/1995/03/30/business/international-business-revamping-shell-will-cut-1200-jobs.html,"INTERNATIONAL BUSINESS; Revamping, Shell Will Cut 1,200 Jobs"
2395,1995 Calm (control),control,the new york times,,1995-05-07,economic recovery,https://www.nytimes.com/1995/05/07/business/investing-it-why-does-market-keep-going-up-when-economic-trends-are-pointing.html,INVESTING IT; Why Does the Market Keep Going Up . . . When Economic Trends Are Pointing Down
2396,1995 Calm (control),control,the new york times,,1995-07-07,economists expect,https://www.nytimes.com/1995/07/07/business/reduction-s-biggest-impact-fanning-hopes-of-more-cuts.html,Reduction's Biggest Impact: Fanning Hopes of More Cuts
2397,1995 Calm (control),control,the new york times,,1995-07-04,economists expect,https://www.nytimes.com/1995/07/04/business/rise-in-consumer-spending-may-rule-out-fed-rate-cut.html,Rise in Consumer Spending May Rule Out Fed Rate Cut
2398,1995 Calm (control),control,the new york times,,1995-03-12,business outlook,https://www.nytimes.com/1995/03/12/business/this-week-s-numbers.html,This Week's Numbers
2399,1995 Calm (control),control,the new york times,,1995-04-12,economic recovery,https://www.nytimes.com/1995/04/12/business/producer-prices-hold-the-line-calming-jitters-about-inflation.html,"Producer Prices Hold the Line, Calming Jitters About Inflation"
2400,1995 Calm (control),control,the new york times,,1995-09-13,economists expect,https://www.nytimes.com/1995/09/13/business/credit-markets-prices-of-treasuries-soar-yields-are-at-2-month-low.html,CREDIT MARKETS; Prices of Treasuries Soar; Yields Are at 2-Month Low
2401,1995 Calm (control),control,the new york times,,1995-04-08,business outlook,https://www.nytimes.com/1995/04/08/business/for-matsushita-life-without-mca-probably-means-a-return-to-nuts-and-bolts.html,"For Matsushita, Life Without MCA Probably Means a Return to Nuts and Bolts"
2402,1995 Calm (control),control,the new york times,,1995-08-26,economic downturn,https://www.nytimes.com/1995/08/26/business/international-business-gold-latin-skies-south-border-us-airlines-ride-travel.html,"INTERNATIONAL BUSINESS: The Gold in Latin Skies; South of the Border, U.S. Airlines Ride a Travel Boom"
2403,1995 Calm (control),control,the new york times,,1995-05-11,economic slowdown,https://www.nytimes.com/1995/05/11/us/administration-rejects-plan-as-based-on-false-promises.html,Administration Rejects Plan As Based on False Promises
2404,1995 Calm (control),control,the new york times,,1995-07-22,business conditions,https://www.nytimes.com/1995/07/22/your-money/IHT-earnings-at-european-banks-are-up-but-thanks-to-their-91242787307.html,"Earnings at European Banks Are Up, but Thanks to Their Accountants
Results at European banks are improving, but it's thanks not so much to their loan officers as their accountants. Provisions for bad debts, which rose substantially during the last recession, have come down, pushing net earnings higher, but activity in c"
2405,1995 Calm (control),control,the new york times,,1995-05-13,economic slowdown,https://www.nytimes.com/1995/05/13/business/worldbusiness/IHT-dollar-closes-out-best-week-in-four-years.html,"Dollar Closes Out Best Week In Four Years
The dollar shot to a 10-week high Friday against the Deutsche mark, closing out a week in which it posted its sharpest gains in four years. .After Thursday's jump of 5 pfennig, to 1.4333 Deutsche marks, the dollar closed at 1.4480 DM in New York on Fri"
2406,1995 Calm (control),control,the new york times,,1995-04-20,economic slowdown,https://www.nytimes.com/1995/04/20/business/futures-markets-signs-of-an-economic-slowdown-send-price-of-copper-plunging.html,FUTURES MARKETS; Signs of an Economic Slowdown Send Price of Copper Plunging
2407,1995 Calm (control),control,the new york times,,1995-05-15,economic slowdown,https://www.nytimes.com/1995/05/15/business/economic-ghost-stagflation-gop-revives-70-s-bugaboo-hoping-spread-any-blame.html,"An Economic Ghost: Stagflation; G.O.P. Revives a 70's Bugaboo, Hoping to Spread Any Blame"
2408,1995 Calm (control),control,the new york times,,1995-03-04,business conditions,https://www.nytimes.com/1995/03/04/business/worldbusiness/IHT-japans-recovery-stays-on-track.html,"Japan's Recovery Stays on Track
Japan's gradual economic recovery remains on track despite the devastating Kobe earthquake and the yen's surge against the dollar, a Bank of Japan survey showed Friday..The quarterly survey, or tankan, found that business confidence rose in February by"
2409,1995 Calm (control),control,the new york times,,1995-07-26,economic downturn,https://www.nytimes.com/1995/07/26/us/washington-mayor-concedes-necessity-of-job-cuts-for-budget.html,Washington Mayor Concedes Necessity of Job Cuts for Budget
2410,1995 Calm (control),control,the new york times,,1995-06-21,economic slowdown,https://www.nytimes.com/1995/06/21/business/worldbusiness/IHT-rate-caution-is-urged-for-us.html,"Rate Caution Is Urged for U.S.
The United States was warned Tuesday against rushing to cut interest rates and was urged not to ""react too quickly"" to signs of an economic slowing..Kumiharu Shigehara, chief economist of the Organization for Economic Cooperation and Developm"
2411,1995 Calm (control),control,the new york times,,1995-08-24,economists expect,https://www.nytimes.com/1995/08/24/business/international-business-bundesbank-cuts-money-market-rate.html,INTERNATIONAL BUSINESS; Bundesbank Cuts Money Market Rate
2412,1995 Calm (control),control,the new york times,,1995-03-14,economic slowdown,https://www.nytimes.com/1995/03/14/business/credit-markets-bond-prices-up-again-as-traders-doubt-rates-will-rise.html,CREDIT MARKETS; Bond Prices Up Again as Traders Doubt Rates Will Rise
2413,1995 Calm (control),control,the new york times,,1995-06-21,economic outlook,https://www.nytimes.com/1995/06/21/us/disney-announces-plans-for-a-wildlife-theme-park.html,Disney Announces Plans For a Wildlife Theme Park
2414,1995 Calm (control),control,the new york times,,1995-06-14,economic slowdown,https://www.nytimes.com/1995/06/14/IHT-this-time-analysts-say-japan-may-not-weather-storm-battering-yen-tokyo.html,"This Time, Analysts Say Japan May Not Weather Storm Battering Yen : Tokyo Slump May Be Hard To Shrug Off, West Fears
For years, Western financial markets have successfully shrugged off periodic purges in the Japanese stock market..But now, after fresh acknowledgment of the severity of Japan's bank debts and a brutal weeklong sell-off that has wiped 7 percent off the"
2415,1995 Calm (control),control,the new york times,,1995-03-21,economic slowdown,https://www.nytimes.com/1995/03/21/us/key-senate-panel-agrees-to-pursue-big-spending-cuts.html,KEY SENATE PANEL AGREES TO PURSUE BIG SPENDING CUTS
2416,1995 Calm (control),control,the new york times,,1995-03-01,economic recovery,https://www.nytimes.com/1995/03/01/nyregion/bishops-assail-pataki-s-budget-calling-it-devastating-to-the-poor.html,"Bishops Assail Pataki's Budget, Calling It Devastating to the Poor"
2417,1995 Calm (control),control,the new york times,,1995-07-24,business conditions,https://www.nytimes.com/1995/07/24/business/media-press-legacy-of-a-dead-newspaper-a-bottom-line-vocabulary.html,MEDIA: PRESS; Legacy of a dead newspaper: A bottom-line vocabulary.
2418,1995 Calm (control),control,the new york times,,1995-05-28,economic recovery,https://www.nytimes.com/1995/05/28/realestate/commercial-property-landlord-tenant-negotiations-recession-renters-had-edge-no.html,"Commercial Property/Landlord-Tenant Negotiations; In the Recession, Renters Had the Edge. No More."
2419,1995 Calm (control),control,the new york times,,1995-03-02,economic recovery,https://www.nytimes.com/1995/03/02/business/futures-markets-concern-on-japan-recovery-depresses-platinum-prices.html,FUTURES MARKETS; Concern on Japan Recovery Depresses Platinum Prices
2420,1995 Calm (control),control,the new york times,,1995-06-24,economic downturn,https://www.nytimes.com/1995/06/24/business/business-digest-840695.html,Business Digest
2421,1995 Calm (control),control,the new york times,,1995-04-02,recession fears,https://www.nytimes.com/1995/04/02/business/goldilocks-settles-in-but-will-bears-be-back.html,"Goldilocks Settles In, but Will Bears Be Back?"
2422,1995 Calm (control),control,the new york times,,1995-05-25,economic slowdown,https://www.nytimes.com/1995/05/25/business/worldbusiness/IHT-can-rally-last-for-wall-st-bonds-surge-after.html,"Can Rally Last for Wall St.?: Bonds Surge After Data(folo)
Bond prices were lifted Wednesday by a government report showing a drop in orders for durable goods in April, news agencies reported..The drop in orders was seen by bond investors as a sign the U.S. economy was slowing enough to keep inflation in check"
2423,1995 Calm (control),control,the new york times,,1995-05-21,business outlook,https://www.nytimes.com/1995/05/21/nyregion/county-advertises-its-economic-vitality.html,County Advertises Its Economic Vitality
2424,1995 Calm (control),control,the new york times,,1995-07-16,economic outlook,https://www.nytimes.com/1995/07/16/business/market-timing.html,MARKET TIMING
2425,1995 Calm (control),control,the new york times,,1995-08-23,economic forecast,https://www.nytimes.com/1995/08/23/us/budget-office-sees-rise-in-deficit.html,Budget Office Sees Rise in Deficit
2426,1995 Calm (control),control,the new york times,,1995-04-08,economic recovery,https://www.nytimes.com/1995/04/08/obituaries/george-woodbridge-history-teacher-86.html,"George Woodbridge, History Teacher, 86"
2427,1995 Calm (control),control,the new york times,,1995-06-09,economic slowdown,https://www.nytimes.com/1995/06/09/business/only-a-paper-boon-consumers-aren-t-spending-their-profits-from-surging-stocks.html,Only a Paper Boon; Consumers Aren't Spending Their Profits From Surging Stocks
2428,1995 Calm (control),control,the new york times,,1995-03-02,economic outlook,https://www.nytimes.com/1995/03/02/world/uneasy-crossroads-a-special-report-discontent-seethes-in-once-stable-turkey.html,Uneasy Crossroads -- A special report.; Discontent Seethes in Once-Stable Turkey
2429,1995 Calm (control),control,the new york times,,1995-06-09,economic recovery,https://www.nytimes.com/1995/06/09/business/credit-markets-treasuries-fall-hard-again-as-rate-cut-hopes-recede.html,CREDIT MARKETS; Treasuries Fall Hard Again As Rate-Cut Hopes Recede
2430,1995 Calm (control),control,the new york times,,1995-09-14,business conditions,https://www.nytimes.com/1995/09/14/business/us-reports-economy-up-but-not-prices.html,U.S. Reports Economy Up But Not Prices
2431,1995 Calm (control),control,the new york times,,1995-06-13,economic downturn,https://www.nytimes.com/1995/06/13/business/administration-moves-to-blame-fed-rate-rises-for-slowdown.html,Administration Moves to Blame Fed Rate Rises For Slowdown
2432,1995 Calm (control),control,the new york times,,1995-04-12,economic slowdown,https://www.nytimes.com/1995/04/12/business/blue-chips-ease-as-dow-slips-by-11.07.html,Blue Chips Ease as Dow Slips by 11.07
2433,1995 Calm (control),control,the new york times,,1995-04-09,economic recovery,https://www.nytimes.com/1995/04/09/business/mutual-funds-quarterly-report-a-bargain-basement-in-foreign-stocks.html,"MUTUAL FUNDS QUARTERLY REPORT;
A Bargain Basement in Foreign Stocks
FOR people who hate to pay full price, mutual funds that invest abroad offer the closest thing to an end-of-winter sale.

While stocks in the United States surged in the first quarter, foreign stocks sagged. The damage was greatest in Mexico, where the devaluation of the peso left the stock market battered. Ripples from that crisis spread not only to other Latin American countries, but also to emerging markets around the world."
2434,1995 Calm (control),control,the new york times,,1995-05-09,economic slowdown,https://www.nytimes.com/1995/05/09/business/credit-markets-prices-of-treasury-securities-are-down-in-thin-trading.html,CREDIT MARKETS; Prices of Treasury Securities Are Down in Thin Trading
2435,1995 Calm (control),control,the new york times,,1995-07-04,economic recovery,https://www.nytimes.com/1995/07/04/business/workers-benefits-cost-more-but-less-so.html,"Workers' Benefits Cost More, but Less So"
2436,1995 Calm (control),control,the new york times,,1995-06-09,economic recovery,https://www.nytimes.com/1995/06/09/business/nikkei-index-plunges-2.6.html,Nikkei Index Plunges 2.6%
2437,1995 Calm (control),control,the new york times,,1995-09-06,economic downturn,https://www.nytimes.com/1995/09/06/world/kyoto-journal-the-mob-s-truly-sorry-killing-upsets-the-police.html,Kyoto Journal; The Mob's Truly Sorry: Killing Upsets the Police
2438,1995 Calm (control),control,the new york times,,1995-06-30,economic outlook,https://www.nytimes.com/1995/06/30/IHT-slowdown-in-growth-clouds-outlook-for-employment-and-world-trade.html,"Slowdown in Growth Clouds Outlook For Employment and World Trade : Economic Engines Stall On the Road to Recovery
With U.S. growth slowing, Japan teetering on the edge of recession and European recovery stalling, the world economy is suddenly headed for trying times..The global economic outlook for the rest of this year has grown increasingly gloomy, with economis"
2439,1995 Calm (control),control,the new york times,,1995-08-31,economic slowdown,https://www.nytimes.com/1995/08/31/business/international-business-as-depositors-panic-japan-shuts-largest-credit-union.html,"INTERNATIONAL BUSINESS; As Depositors Panic, Japan Shuts Largest Credit Union"
2440,1995 Calm (control),control,the new york times,,1995-08-27,business conditions,https://www.nytimes.com/1995/08/27/world/companies-press-clinton-to-lift-embargo-on-cuba.html,COMPANIES PRESS CLINTON TO LIFT EMBARGO ON CUBA
2441,1995 Calm (control),control,the new york times,,1995-04-27,economic downturn,https://www.nytimes.com/1995/04/27/business/bias-hits-hispanic-workers.html,Bias Hits Hispanic Workers
2442,1995 Calm (control),control,the new york times,,1995-07-08,economic recovery,https://www.nytimes.com/1995/07/08/business/unemployment-rates-little-changed-in-region.html,Unemployment Rates Little Changed in Region
2443,1995 Calm (control),control,the new york times,,1995-04-09,business slump,https://www.nytimes.com/1995/04/09/style/noticed-when-your-hat-has-hair-of-its-own.html,NOTICED; When Your Hat Has Hair of Its Own
2444,1995 Calm (control),control,the new york times,,1995-06-10,economic slowdown,https://www.nytimes.com/1995/06/10/business/dow-tumbles-34.58-points-as-hopes-dim-for-rate-cut.html,Dow Tumbles 34.58 Points As Hopes Dim for Rate Cut
2445,1995 Calm (control),control,the new york times,,1995-05-28,business conditions,https://www.nytimes.com/1995/05/28/business/market-timing.html,MARKET TIMING
2446,1995 Calm (control),control,the new york times,,1995-06-05,economic recovery,https://www.nytimes.com/1995/06/05/nyregion/pulse-new-businesses.html,PULSE; New Businesses
2447,1995 Calm (control),control,the new york times,,1995-06-08,economic outlook,https://www.nytimes.com/1995/06/08/business/greenspan-sees-chance-of-recession.html,Greenspan Sees Chance Of Recession
2448,1995 Calm (control),control,the new york times,,1995-09-22,business outlook,https://www.nytimes.com/1995/09/22/business/credit-markets-bonds-tumble-on-big-jump-in-fed-survey.html,CREDIT MARKETS; Bonds Tumble On Big Jump In Fed Survey
2449,1995 Calm (control),control,the new york times,,1995-06-03,economic outlook,https://www.nytimes.com/1995/06/03/business/drop-in-jobs-shifts-outlook-for-economy.html,Drop in Jobs Shifts Outlook For Economy
2450,1995 Calm (control),control,the new york times,,1995-03-09,economic recovery,https://www.nytimes.com/1995/03/09/IHT-fiveday-surge-is-mixed-blessing-for-exporters-and-importers-good-yen.html,"Five-Day Surge Is Mixed Blessing for Exporters and Importers : Good Yen News and Bad (Even in Japan)
For Tower Records, the timing could not be better. The American retailer of compact disks, books and videos is opening the world's biggest record store in Tokyo on Friday. The yen's 8 percent spike over the past five days has made its merchandise that mu"
2451,1995 Calm (control),control,the new york times,,1995-05-23,economic forecast,https://www.nytimes.com/1995/05/23/business/international-business-trade-dispute-between-us-and-japan-moves-to-paris.html,INTERNATIONAL BUSINESS; Trade Dispute Between U.S. and Japan Moves to Paris
2452,1995 Calm (control),control,the new york times,,1995-09-26,economic recovery,https://www.nytimes.com/1995/09/26/business/international-business-mexico-sets-spending-to-add-jobs.html,INTERNATIONAL BUSINESS; Mexico Sets Spending To Add Jobs
2453,1995 Calm (control),control,the new york times,,1995-04-15,economic slowdown,https://www.nytimes.com/1995/04/15/your-money/IHT-tire-companies-learn-to-flex-newfound-muscles.html,"Tire Companies Learn to Flex Newfound Muscles
Tire makers have been seething with frustration for over a year.Demand for their products has surged worldwide, but efforts to satisfy that demand have been hampered by a shortage of raw materials.. Until recently, the companies were unable to resolve t"
2454,1995 Calm (control),control,the new york times,,1995-04-14,economic downturn,https://www.nytimes.com/1995/04/14/opinion/mr-iacocca-s-new-bottom-line.html,Mr. Iacocca's New Bottom Line
2455,1995 Calm (control),control,the new york times,,1995-06-08,economic recovery,https://www.nytimes.com/1995/06/08/world/send-the-peacekeepers-home-a-ravaged-rwanda-tells-un.html,"Send the Peacekeepers Home, a Ravaged Rwanda Tells U.N."
2456,1995 Calm (control),control,the new york times,,1995-04-15,economic slowdown,https://www.nytimes.com/1995/04/15/business/industrial-production-drops-for-first-time-in-six-months.html,Industrial Production Drops For First Time in Six Months
2457,1995 Calm (control),control,the new york times,,1995-08-15,business conditions,https://www.nytimes.com/1995/08/15/business/conference-board-chooses-a-harvard-dean-as-new-chief.html,Conference Board Chooses a Harvard Dean as New Chief
2458,1995 Calm (control),control,the new york times,,1995-05-23,economists expect,https://www.nytimes.com/1995/05/23/business/worldbusiness/IHT-how-long-is-the-view-from-messina.html,"How Long Is the View From Messina?
More than 20 years ago, on a gray Brussels afternoon, the then nine-nation European Community took an almost imperceptible step toward monetary union. Midlevel officials completed the technical definition of an obscure financial instrument called the Eur"
2459,1995 Calm (control),control,the new york times,,1995-03-16,business conditions,https://www.nytimes.com/1995/03/16/business/economy-shows-some-signs-of-strength-but-dollar-falls-sharply.html,"Economy Shows Some Signs of Strength, but Dollar Falls Sharply"
2460,1995 Calm (control),control,the new york times,,1995-05-27,economic outlook,https://www.nytimes.com/1995/05/27/IHT-dollar-pulls-us-stocks-into-dive-for-second-day.html,"Dollar Pulls U.S. Stocks Into Dive for Second Day
The dollar dropped again Friday and helped take the stock market with it on a roller-coaster week on the financial markets. Traders expect more weeks like this for much of the year, but this time they blamed it mostly on a long, lost holiday weekend..A"
2461,1995 Calm (control),control,the new york times,,1995-07-16,economic downturn,https://www.nytimes.com/1995/07/16/business/after-the-fall-2-faces-of-mexico-s-economy.html,After the Fall: 2 Faces of Mexico's Economy
2462,1995 Calm (control),control,the new york times,,1995-03-07,economic downturn,https://www.nytimes.com/1995/03/07/us/currency-markets-dollar-continues-to-plunge-as-us-ponders-strategy.html,CURRENCY MARKETS; DOLLAR CONTINUES TO PLUNGE AS U.S. PONDERS STRATEGY
2463,1995 Calm (control),control,the new york times,,1995-03-30,economic recovery,https://www.nytimes.com/1995/03/30/business/international-briefs-basf-sees-higher-profit.html,International Briefs; BASF Sees Higher Profit
2464,1995 Calm (control),control,the new york times,,1995-04-01,economic slowdown,https://www.nytimes.com/1995/04/01/business/gdp-growth-in-late-94-is-revised-sharply-higher.html,G.D.P. Growth in Late '94 Is Revised Sharply Higher
2465,1995 Calm (control),control,the new york times,,1995-08-30,economic outlook,https://www.nytimes.com/1995/08/30/business/new-economic-plan-for-japan-is-outlined.html,New Economic Plan for Japan Is Outlined
2466,1995 Calm (control),control,the new york times,,1995-05-08,economic slowdown,https://www.nytimes.com/1995/05/08/business/worldbusiness/IHT-trade-tiff-threatens-stability-of-markets.html,"Trade Tiff Threatens Stability Of Markets
Financial markets are heading for an upset, analysts warn, if the United States follows through on its threat to initiate trade sanctions against Japan after talks between the two countries collapsed over the weekend..This is not the first time that th"
2467,1995 Calm (control),control,the new york times,,1995-03-04,economic recovery,https://www.nytimes.com/1995/03/04/your-money/IHT-portfolio-spicethe-middle-east-bazaar-entering-the-middle-east.html,"Portfolio Spice:the Middle East Bazaar : Entering the Middle East's Fund Bazaar
MANY investors see the Middle East and Africa as the exciting ""last frontiers"" in emerging markets. The civil wars, strife and totalitarianism that have blighted both regions for decades are diminishing. Stock markets as diverse as Ghana, Jordan"
2468,1995 Calm (control),control,the new york times,,1995-05-17,economic slowdown,https://www.nytimes.com/1995/05/17/business/business-digest-979595.html,BUSINESS DIGEST
2469,1995 Calm (control),control,the new york times,,1995-06-28,business conditions,https://www.nytimes.com/1995/06/28/business/confidence-of-consumers-falls-sharply.html,Confidence Of Consumers Falls Sharply
2470,1995 Calm (control),control,the new york times,,1995-03-14,economic recovery,https://www.nytimes.com/1995/03/14/business/business-digest-299395.html,BUSINESS DIGEST
2471,1995 Calm (control),control,the new york times,,1995-04-04,economic recovery,https://www.nytimes.com/1995/04/04/IHT-expectation-that-halifax-summit-will-reform-world-lenders-is-low.html,Expectation That Halifax Summit Will Reform World Lenders Is Low: Financial Stability:The Elusive Search
2472,1995 Calm (control),control,the new york times,,1995-07-02,economic downturn,https://www.nytimes.com/1995/07/02/business/investing-it-midyear-review-first-half-will-prove-a-tough-act-to-follow.html,INVESTING IT: MIDYEAR REVIEW; First Half Will Prove a Tough Act to Follow
2473,1995 Calm (control),control,the new york times,,1995-05-25,economic slowdown,https://www.nytimes.com/1995/05/25/business/stocks-end-mixed-with-the-dow-gaining-1.72-to-4438.16.html,"Stocks End Mixed, With the Dow Gaining 1.72, to 4,438.16"
2474,1995 Calm (control),control,the new york times,,1995-04-28,economic recovery,https://www.nytimes.com/1995/04/28/IHT-usgerman-clash-on-economic-policy-moves-into-public-eye.html,"U.S.-German Clash On Economic Policy Moves Into Public Eye
The extent of economic policy differences between the United States and Germany has been exposed this week at the annual spring meetings of the International Monetary Fund here..Resentment against Bonn is growing in Washington because the U.S. governme"
2475,1995 Calm (control),control,the new york times,,1995-04-26,economic recovery,https://www.nytimes.com/1995/04/26/business/international-briefs-pretax-profits-at-hoechst-surge-in-quarter.html,International Briefs; Pretax Profits at Hoechst Surge in Quarter
