claim_id,episode,kind,publisher,state,date,search_term,page_url,quote
3808,1945 Reconversion,crisis,"the frontier (o'neill city, holt county, neb.) 1880-1965",nebraska,1945-08-09,reconversion,http://www.loc.gov/resource/2010270509/1945-08-09/ed-1/?sp=6,"That news paper, which hardly depends on Democratic support for its circula tion, said recently: \u201cNot since the short-lived administration of Warren Harding has there been the prospect of teamwork as exists today.\u201d If tiie results of the Berlin meet ing are such that they reveal a marked improvement in Big Three relations and a harmonious settle ment of some of the difficult inter national problems, the President\u2019s prestige will be greatly increased."
3809,1945 Reconversion,crisis,"the frontier (o'neill city, holt county, neb.) 1880-1965",nebraska,1945-08-09,reconversion,http://www.loc.gov/resource/2010270509/1945-08-09/ed-1/?sp=6,"However, by that time domestic dis content will be crystallizing, the honeymoon will be on the wane and the President will nt'd all the \u201cteamwork\"" he can muster."
3810,1945 Reconversion,crisis,"the frontier (o'neill city, holt county, neb.) 1880-1965",nebraska,1945-08-09,reconversion,http://www.loc.gov/resource/2010270509/1945-08-09/ed-1/?sp=6,"If the Japanese war should, by any chance, end suddenly\u2014before another year\u2014it would mean that reconversion, threats of inflation and unemployment and a hundred other problems will be upon us and Presi dent Truman will be stripped of his protective authority as Commander in-Chief."
3811,1945 Reconversion,crisis,"the frontier (o'neill city, holt county, neb.) 1880-1965",nebraska,1945-08-09,reconversion,http://www.loc.gov/resource/2010270509/1945-08-09/ed-1/?sp=6,Then the slings and ar rows which even Roosevelt\u2019s ene mies were wont to deflect to con gress and other government agen cies will be aimed squarely at the man in the White House Peace will not be too peaceful at 3200 Penn sylvania avenue.
3812,1945 Reconversion,crisis,"the waterbury democrat (waterbury, conn.) 1917-1946",connecticut,1945-08-17,reconversion,http://www.loc.gov/resource/sn82014085/1945-08-17/ed-1/?sp=1,"President Truman announced yes terday that the War Labor Board will be allowed during the recon version period to permit all volun tary wage Increases which are not unstabMHng and to order such raises as are necessary to \u201ceffective\"" reconversion."
3813,1945 Reconversion,crisis,"the waterbury democrat (waterbury, conn.) 1917-1946",connecticut,1945-08-17,reconversion,http://www.loc.gov/resource/sn82014085/1945-08-17/ed-1/?sp=1,"It will clear the way for the WLB to break, discard or Ignore the Little Steel Formula, which held wartime wage Increases to 15 percent above Jan uary, 1941, levels."
3814,1945 Reconversion,crisis,"the waterbury democrat (waterbury, conn.) 1917-1946",connecticut,1945-08-17,reconversion,http://www.loc.gov/resource/sn82014085/1945-08-17/ed-1/?sp=1,OIO President Philip Murray dis closed that all CIO unions will ask employers for collective bargaining conferences to negotiate higher wages in the light of the president\u2019s new policy.
3815,1945 Reconversion,crisis,"the waterbury democrat (waterbury, conn.) 1917-1946",connecticut,1945-08-17,reconversion,http://www.loc.gov/resource/sn82014085/1945-08-17/ed-1/?sp=1,Murray also indicates CHO\u2019s will ingness to continue Its no-strlke policy during reconversion.
3816,1945 Reconversion,crisis,"the waterbury democrat (waterbury, conn.) 1917-1946",connecticut,1945-08-17,reconversion,http://www.loc.gov/resource/sn82014085/1945-08-17/ed-1/?sp=1,"Although there was plenty of gasoline, distri butors predicted It would be from three days to a week before their delivery schedules could be revised."
3817,1945 Reconversion,crisis,"the waterbury democrat (waterbury, conn.) 1917-1946",connecticut,1945-08-17,reconversion,http://www.loc.gov/resource/sn82014085/1945-08-17/ed-1/?sp=1,"Most of these might be re-employ ed within three months from the start of the reconversion period, Mosher said the survey Indicated."
3818,1945 Reconversion,crisis,"the waterbury democrat (waterbury, conn.) 1917-1946",connecticut,1945-08-17,reconversion,http://www.loc.gov/resource/sn82014085/1945-08-17/ed-1/?sp=1,"\u201cEven at that period of recon version when the most people are out of work, employment In manu facturing will not drop below that of 1909,\u201d Mosher said."
3819,1945 Reconversion,crisis,"the waterbury democrat (waterbury, conn.) 1917-1946",connecticut,1945-08-17,reconversion,http://www.loc.gov/resource/sn82014085/1945-08-17/ed-1/?sp=1,"A direct aftermath of the cancellation of Army Ord nance contracts, the unem ployment load is expected to reach more than 10,000 be fore the end of next week \u2014about a quarter of the city\u2019s industrial workers."
3820,1945 Reconversion,crisis,"the waterbury democrat (waterbury, conn.) 1917-1946",connecticut,1945-08-17,reconversion,http://www.loc.gov/resource/sn82014085/1945-08-17/ed-1/?sp=1,17\u2014(UP)\u2014New Eng land extended weather forecast: Pleasant weather with comforta ble temperatures during the next five days with temperatures aver aging a few degrees below the sea sonal normal.
3821,1945 Reconversion,crisis,"the butler county press (hamilton, ohio) 1900-1946",ohio,1945-08-17,reconversion,http://www.loc.gov/resource/sn83045012/1945-08-17/ed-1/?sp=1,The council declared it will amplify its recommendations on each of the points of its program with declara tions on specific policies to be drafted during the current meeting.
3822,1945 Reconversion,crisis,"the wilmington morning star (wilmington, n.c.) 1909-1990",north carolina,1945-08-03,reconversion,http://www.loc.gov/resource/sn78002169/1945-08-03/ed-1/?sp=5,"They recommended that next year s ses sion last only five weeks, instead of six."
3823,1945 Reconversion,crisis,"the wilmington morning star (wilmington, n.c.) 1909-1990",north carolina,1945-08-03,reconversion,http://www.loc.gov/resource/sn78002169/1945-08-03/ed-1/?sp=5,"Fitz, priorities manager, during the session, and some concrete idea of the limited assistance which will be available :n 1946 was also given."
3824,1945 Reconversion,crisis,"the lincoln times (lincolnton, n.c.) 190?-1965",north carolina,1945-11-26,reconversion,http://www.loc.gov/resource/sn93065779/1945-11-26/ed-1/?sp=3,"Over 350,000 Tar Heel farmers will have the opportunity on Nov."
3825,1945 Reconversion,crisis,"the lincoln times (lincolnton, n.c.) 190?-1965",north carolina,1945-11-26,reconversion,http://www.loc.gov/resource/sn93065779/1945-11-26/ed-1/?sp=3,"30 to go to the polls and elect more than 9,000 active farmers who will sit down with them and help plan a conserva tion program based on actual needs of their farms to speed reconversion of the State\u2019s farmland from the strain of wartime production, R."
3826,1945 Reconversion,crisis,"the lincoln times (lincolnton, n.c.) 190?-1965",north carolina,1945-11-26,reconversion,http://www.loc.gov/resource/sn93065779/1945-11-26/ed-1/?sp=3,"j \u201cA large \u2018vote of confidence\u2019 will enable elected AAA Committeemen to do their job with the knowledge that their neighbors ar e supporting them,\u201d Shaw said."
3827,1945 Reconversion,crisis,"the lincoln times (lincolnton, n.c.) 190?-1965",north carolina,1945-11-26,reconversion,http://www.loc.gov/resource/sn93065779/1945-11-26/ed-1/?sp=3,"\u201cOne of the main programs that the newly elected AAA committee men will administer during the com ing year is the 1946 Agriculture Con servation Program,\u201d he declared."
3828,1945 Reconversion,crisis,"the lincoln times (lincolnton, n.c.) 190?-1965",north carolina,1945-11-26,reconversion,http://www.loc.gov/resource/sn93065779/1945-11-26/ed-1/?sp=3,"Many grave problems lie ahead for agriculture and I hope that every eligible farmer in the State will at tend his local election meeting and voice his opinion for the men of his choice to represent him considering the problems and demands of the coming year,\u201d Shaw concluded."
3829,1945 Reconversion,crisis,"the onslow county news and views (jacksonville, n.c.) 193?-1946",north carolina,1945-10-16,reconversion,http://www.loc.gov/resource/sn92074060/1945-10-16/ed-1/?sp=3,Expect Reconversion To Ba Declared Ended In A Year Washington- ('P Reconversion ill bo .completed in about a year too many monkey wrenches uvn'l thrown ini;> the .-\u00abconomy.
3830,1945 Reconversion,crisis,"the onslow county news and views (jacksonville, n.c.) 193?-1946",north carolina,1945-10-16,reconversion,http://www.loc.gov/resource/sn92074060/1945-10-16/ed-1/?sp=3,"Cy tha' time, he said, the in crease in joblessness probably will be checked and the national n conv."
3831,1945 Reconversion,crisis,"the onslow county news and views (jacksonville, n.c.) 193?-1946",north carolina,1945-10-16,reconversion,http://www.loc.gov/resource/sn92074060/1945-10-16/ed-1/?sp=3,"that the country will face \""difficult econo mic isiop.s late in 1946 and beyond.\"" \""But.\"" he continued, \""they o longer will be reconversion prob lems.\"" The WPB chief said that between now and spring we must expect a period of \""inv-ita: ion."
3832,1945 Reconversion,crisis,"the onslow county news and views (jacksonville, n.c.) 193?-1946",north carolina,1945-10-16,reconversion,http://www.loc.gov/resource/sn92074060/1945-10-16/ed-1/?sp=3,"confusion and unccrtain'y\"" because govern ment ex no nd n ur.es will fall ofT more raninlv than civilian p'.rodue i!."
3834,1945 Reconversion,crisis,"marion progress (marion, n.c.) 1909-19??",north carolina,1945-11-15,reconversion,http://www.loc.gov/resource/sn91068695/1945-11-15/ed-1/?sp=5,"This, they claim Is proof the non-farm front will be much better able to support itself than after the last war during the nor mal lull of reconversion."
3835,1945 Reconversion,crisis,"marion progress (marion, n.c.) 1909-19??",north carolina,1945-11-15,reconversion,http://www.loc.gov/resource/sn91068695/1945-11-15/ed-1/?sp=5,"Buyers of .farm products will have the money to buy, it was said, and farmers should avail themselves of the opportunity to acquire War Bonds during the Victory iLoan so as to have the money with which to modernize and handle the non farm market demands that will be backed with cash to pay sustained prices during the two years after fighting ceases."
3836,1945 Reconversion,crisis,"marion progress (marion, n.c.) 1909-19??",north carolina,1945-11-15,reconversion,http://www.loc.gov/resource/sn91068695/1945-11-15/ed-1/?sp=5,"The Payroll Saving Plan has sold $18, 000,000,000 in War Bonds to wage earn ers, that great bulk of non-farmers who 'will, if need be, enjoy the fruits of their savings in the reconversion period and have the cash with which to support themselves."
3837,1945 Reconversion,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1945-08-24,reconversion,http://www.loc.gov/resource/sn82007637/1945-08-24/ed-1/?sp=4,How quickly employment will tipswing is going to depend upon the speed with which materials can be placed in the hands of the manufacturers.
3838,1945 Reconversion,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1945-08-24,reconversion,http://www.loc.gov/resource/sn82007637/1945-08-24/ed-1/?sp=4,"Thus, it will be seen that one of the most im portant steps in the entire reconversion and full employment program will be to project industries from any combinations which might prevent them from getting the materials necessary for their opera tion."
3839,1945 Reconversion,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1945-08-24,reconversion,http://www.loc.gov/resource/sn82007637/1945-08-24/ed-1/?sp=4,"Of equal importance, but impossible of realization until reconversion has oc fured, is a full employment program im plemented by legislation which will as sure the employment of every available worker in this country."
3840,1945 Reconversion,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1945-08-24,reconversion,http://www.loc.gov/resource/sn82007637/1945-08-24/ed-1/?sp=4,"Our war experience has taught us the fallacy of expecting to go from a mass of linskilled, unprepared, unemployed work ers to full production in a short time."
3841,1945 Reconversion,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1945-08-24,reconversion,http://www.loc.gov/resource/sn82007637/1945-08-24/ed-1/?sp=4,Our imn^pdiate program is to insist that Congress increase unemployment benefits to $25 for 26 weeks and at the same time pass the full employment bill which will give every worker in this country a job.
3842,1945 Reconversion,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1945-08-24,reconversion,http://www.loc.gov/resource/sn82007637/1945-08-24/ed-1/?sp=4,It will be wise if these people would show their interest and help us to help them by joining in our campaign to get the state legislature to do something to give every unemployed person an additional five dollars a week.
3843,1945 Reconversion,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1945-08-24,reconversion,http://www.loc.gov/resource/sn82007637/1945-08-24/ed-1/?sp=4,"This is cer tainly worth while, and will become more so as the savings of the workers dwindle."
3844,1945 Reconversion,crisis,"the lincoln times (lincolnton, n.c.) 190?-1965",north carolina,1946-02-07,reconversion,http://www.loc.gov/resource/sn93065779/1946-02-07/ed-1/?sp=6,"They are planning to, and will, if possoble, produce another bumper crop this year as their contribution to reconversion."
3845,1945 Reconversion,crisis,"the lincoln times (lincolnton, n.c.) 190?-1965",north carolina,1946-02-07,reconversion,http://www.loc.gov/resource/sn93065779/1946-02-07/ed-1/?sp=6,If it continues any) length of time half the industry of the country will be shut down and lour reconversion program will be wrecked.
3846,1945 Reconversion,crisis,"the lincoln times (lincolnton, n.c.) 190?-1965",north carolina,1946-02-07,reconversion,http://www.loc.gov/resource/sn93065779/1946-02-07/ed-1/?sp=6,"It seems to me the really basic issue is whether we shall continue our free enterprise system, under which America has become the most powerful nation on earth with the best standard of living in the world, or operate our economy under some form of statism."
3847,1945 Reconversion,crisis,"the lincoln times (lincolnton, n.c.) 190?-1965",north carolina,1946-02-07,reconversion,http://www.loc.gov/resource/sn93065779/1946-02-07/ed-1/?sp=6,"We feel that these strikes will have a very serious after-effect on agricul ture as we will not have enough ma chinery or parts to produce the re quired food and fiber.\u201d It is becoming more evident every day to competent observers here in Washington that, unless reasonable settlements are quickly arrived at on the strike front, rural America, j where 53 per cent of our population lives, is going to know 1 the reason why."
3848,1945 Reconversion,crisis,"greenbelt cooperator (greenbelt, md.) 1937-1954",maryland,1945-09-28,reconversion,http://www.loc.gov/resource/sn89061521/1945-09-28/ed-1/?sp=4,"And let\u2019s not forget, either, that to exe cute this program properly, labor, management and government will have to work together toward this goal."
3850,1945 Reconversion,crisis,"the omaha guide (omaha, neb.) 1927-19??",nebraska,1945-11-24,reconversion,http://www.loc.gov/resource/sn93062828/1945-11-24/ed-1/?sp=8,"Giving both capital and labor its say in the formulation of a reconver Huge Postwar Market for Autos Looms Potential demand for automobiles by domestic consumers next year should amount to 9,843,000 cars, after allowing for 331,000 ears to meet the increase in population, says the Alexander Hamilton institute."
3851,1945 Reconversion,crisis,"the omaha guide (omaha, neb.) 1927-19??",nebraska,1945-12-15,reconversion,http://www.loc.gov/resource/sn93062828/1945-12-15/ed-1/?sp=6,"Therefore, the voter, weighing UNRRA\u2019s past errors with its fu ture potentialities, will vote for ;t only if he still believes that world co-operation is something worth tak ing a risk for."
3852,1945 Reconversion,crisis,"the omaha guide (omaha, neb.) 1927-19??",nebraska,1945-12-15,reconversion,http://www.loc.gov/resource/sn93062828/1945-12-15/ed-1/?sp=6,We hear a great deal %bout the difficulty of understanding the Japa nese mind and many people have their fears as to how we are going to get along in the years ahead dur ing which we will occupy the coun try and attempt a reconversion of Japanese thinking as well as eco nomic life.
3853,1945 Reconversion,crisis,"the omaha guide (omaha, neb.) 1927-19??",nebraska,1946-04-13,reconversion,http://www.loc.gov/resource/sn93062828/1946-04-13/ed-1/?sp=2,"So such com modities as hogs, eggs, chickens, milk, butterfat, dry peas and beans, soybeans, etc., will get the benefit."
3854,1945 Reconversion,crisis,"the omaha guide (omaha, neb.) 1927-19??",nebraska,1946-04-13,reconversion,http://www.loc.gov/resource/sn93062828/1946-04-13/ed-1/?sp=2,"This we intend to do, with realistic consideration for the sound patterns of production that will contribute most to the long time welfare of agriculture and the whole nation.\u201d So it appears that OPA\u2019s Mr."
3855,1945 Reconversion,crisis,"the omaha guide (omaha, neb.) 1927-19??",nebraska,1946-04-13,reconversion,http://www.loc.gov/resource/sn93062828/1946-04-13/ed-1/?sp=2,"Bowles\u2019 contention was that subsidy removal will increase food prices, and that\u2019s what happened."
3856,1945 Reconversion,crisis,"the omaha guide (omaha, neb.) 1927-19??",nebraska,1946-04-13,reconversion,http://www.loc.gov/resource/sn93062828/1946-04-13/ed-1/?sp=2,"So far congress has evaded taking a stand on any controversial question affecting reconversion, but it ap pears the solons on the Hill will be forced to vote one way or another on this question before June 30, when the price control act is scheduled to pass out of existence."
3857,1945 Reconversion,crisis,"the omaha guide (omaha, neb.) 1927-19??",nebraska,1946-04-13,reconversion,http://www.loc.gov/resource/sn93062828/1946-04-13/ed-1/?sp=2,The belief here generally is that it will be extended for at least six months.
3858,1945 Reconversion,crisis,"the omaha guide (omaha, neb.) 1927-19??",nebraska,1946-04-13,reconversion,http://www.loc.gov/resource/sn93062828/1946-04-13/ed-1/?sp=2,"Anderson says that repeal of subsidies on commodities which al ready have been announced will stand, however."
3859,1945 Reconversion,crisis,"the waterbury democrat (waterbury, conn.) 1917-1946",connecticut,1945-10-01,reconversion,http://www.loc.gov/resource/sn82014085/1945-10-01/ed-1/?sp=1,"OCTOBER 1.1945 FOURTEEN PAGES PRICE 4 ministration\u2019s Tax Repeal Program Reveal ation Faces Optimistic Outlook On Reconversion Says Snyder Settlement Made Of Two Oil Strike Disputes trait Rafinarits' Claorad; ot Good Sigr United Settlement of labor\u2019s dla putee at two Detroit oil re lining plants was hailed b; the CIO International Ol Workers today as the firs \u201cbreak\"" In the nation\u2019r pling oil strike."
3860,1945 Reconversion,crisis,"the waterbury democrat (waterbury, conn.) 1917-1946",connecticut,1945-10-01,reconversion,http://www.loc.gov/resource/sn82014085/1945-10-01/ed-1/?sp=1,"The nation generally faces an optimistic outlook in re conversion, Snyder said, and Labor and Management to gether with the Government share the responsibility to see that the outlook is ful filled."
3861,1945 Reconversion,crisis,"the waterbury democrat (waterbury, conn.) 1917-1946",connecticut,1945-10-01,reconversion,http://www.loc.gov/resource/sn82014085/1945-10-01/ed-1/?sp=1,"And (Continued on Pago 4) Industrialist Faces Court With Assault On Local Sheriff Elmer Klsssllng of Woodbury, lo cal manufacturing firm executive, will appear in Woodbury town oourt tomorrow night to answer oharges of assault with a dangerous weapon and interfarring with administra tion of justioe, it was learned today."
3862,1945 Reconversion,crisis,"the waterbury democrat (waterbury, conn.) 1917-1946",connecticut,1945-10-01,reconversion,http://www.loc.gov/resource/sn82014085/1945-10-01/ed-1/?sp=1,"He mated that lifting of three wartime levies w cost the treasury $5,187,4 000 next year and mended that repeal normal and excess taxes be made effective Jan."
3863,1945 Reconversion,crisis,"the union times (new haven, conn.) 1941-1948",connecticut,1945-09-15,reconversion,http://www.loc.gov/resource/sn92060454/1945-09-15/ed-1/?sp=1,"\u201cConnecticut\u2019s present unem ployment compensation law limits payments to 18 weeks annually, and two weeks additional will be paid only after January 1, 1946."
3864,1945 Reconversion,crisis,"the union times (new haven, conn.) 1941-1948",connecticut,1945-09-15,reconversion,http://www.loc.gov/resource/sn92060454/1945-09-15/ed-1/?sp=1,It is still not clear whether workers who have lost their jobs prior to this date will be entitled to 20 /'weeks payment or not.
3865,1945 Reconversion,crisis,"the union times (new haven, conn.) 1941-1948",connecticut,1945-09-15,reconversion,http://www.loc.gov/resource/sn92060454/1945-09-15/ed-1/?sp=1,"Legis lature\u2014Says Congress Must Take Responsibility For Enacting Laws To Prevent Another Mass Depression The people of New Haven believe that upon Congress \u201crests the responsibility for enacting into law, measures which will help prevent another mass depression.\u201d This was the unanimous vote of the protest mass meeting held Wednesday night at the Labor Temple under the auspices of the Greater New Haven Committee for Full Employment and Pros perity, which is composed of the Central.Labor Council, the Rail road Brotherhoods, C.I.O."
3866,1945 Reconversion,crisis,"the union times (new haven, conn.) 1941-1948",connecticut,1945-09-15,reconversion,http://www.loc.gov/resource/sn92060454/1945-09-15/ed-1/?sp=1,"18, and press for a special session of the General As sembly to enact legislation which will help carry the state over the reconversion period."
3867,1945 Reconversion,crisis,"the union times (new haven, conn.) 1941-1948",connecticut,1945-09-15,reconversion,http://www.loc.gov/resource/sn92060454/1945-09-15/ed-1/?sp=1,This is important meeting.\u201d Elm City Bids For Federation\u2019s State Convention Will Support Reconversion Meeting To Be Called By Rep.
3868,1945 Reconversion,crisis,"the union times (new haven, conn.) 1941-1948",connecticut,1945-09-15,reconversion,http://www.loc.gov/resource/sn92060454/1945-09-15/ed-1/?sp=1,\u201cWe hope that the officers respon sible for picking the City for the next convention will give every considera tion to our city.\u201d Support Geelan Meeting The Council voted full support to a meeting to discuss the problems of reconversion to be called .soon by Rep.
3869,1945 Reconversion,crisis,"the union times (new haven, conn.) 1941-1948",connecticut,1945-09-15,reconversion,http://www.loc.gov/resource/sn92060454/1945-09-15/ed-1/?sp=1,"Baldwin to call a special session of the Con necticut General Assembly so that our state, together with Congress and the other states in the Union, may do its share in solving some of the difficult problems which lie ahead of us in the reconversion period."
3870,1945 Reconversion,crisis,"the union times (new haven, conn.) 1941-1948",connecticut,1945-09-15,reconversion,http://www.loc.gov/resource/sn92060454/1945-09-15/ed-1/?sp=1,"This special session, we are convinced, should: \u201cEnact legislation providing for a full program of public works by the State of Connecticut; \u201cSet a minimum wage of 65 cents per hour for private indus try so that our working people and their families may maintain the American standard of living and have purchasing power adequate to buy the products they manufac ture; \u201cImprove our unemployment compensation law, so that those who are unable to obtain jobs at decent wage rates during the re conversion period, shall not suffer."
3871,1945 Reconversion,crisis,"the union times (new haven, conn.) 1941-1948",connecticut,1945-09-15,reconversion,http://www.loc.gov/resource/sn92060454/1945-09-15/ed-1/?sp=1,"The nation\u2019s goals, in the changeover to peacetime, were summarized by the chief ex ecutive as \u2018\u2022\u2018\u2022full production, full employment, and a high standard of living.\u201d Here is President Truman\u2019s list on which Congress must act in coming months: 1."
3872,1945 Reconversion,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1945-08-31,reconversion,http://www.loc.gov/resource/sn82007637/1945-08-31/ed-1/?sp=7,"Fragmentary reports, mainly, from the large cities, indicate that labor\u2019s predictions are very close to hitting the mark."
3873,1945 Reconversion,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1945-08-31,reconversion,http://www.loc.gov/resource/sn82007637/1945-08-31/ed-1/?sp=7,"The Office of War Mobilization and Reconversion had predicted that only 1,100, 000, would be out of work at the end of the first month after V-J day, and most observers agree that the AP figure shows the government agency as over optimistic."
3874,1945 Reconversion,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1945-08-31,reconversion,http://www.loc.gov/resource/sn82007637/1945-08-31/ed-1/?sp=7,"AFL Predicts Peak \u201cAFL 'The publication, Labor\u2019s Monthly Survey, expects 3.800, OOO jobless by mid-September, and a peak of 8,000,000 unem ployed in March, 1946."
3875,1945 Reconversion,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1945-08-31,reconversion,http://www.loc.gov/resource/sn82007637/1945-08-31/ed-1/?sp=7,Most aircraft plants expect to take back about that proportion of their wartime workers.
3876,1945 Reconversion,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1945-08-31,reconversion,http://www.loc.gov/resource/sn82007637/1945-08-31/ed-1/?sp=7,GM will shut down entirely its Eastern Air craft division.
3877,1945 Reconversion,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1945-08-31,reconversion,http://www.loc.gov/resource/sn82007637/1945-08-31/ed-1/?sp=7,"General Electric expects when reconversion is complete to have 135.000 work ers contrasted with 155,000 at the height of the war."
3878,1945 Reconversion,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1945-08-31,reconversion,http://www.loc.gov/resource/sn82007637/1945-08-31/ed-1/?sp=7,"CdifA0\""\""\"" 1 Pursm step Com r\u00bbiN* THE TOLEDO UNION JOURNAL Growing Up Emotionally By Ruth Taylor The one point upon which almost all of those who discuss the postwar world are in ac i cord is that it will be defi* nitely different than the world we knew before the war."
3879,1945 Reconversion,crisis,"the lincoln times (lincolnton, n.c.) 190?-1965",north carolina,1945-08-27,reconversion,http://www.loc.gov/resource/sn93065779/1945-08-27/ed-1/?sp=3,"The over-all picture, as gathered at Washington a s the war comes to an and, shows: Some five million workers will be laid off at war plants."
3880,1945 Reconversion,crisis,"the lincoln times (lincolnton, n.c.) 190?-1965",north carolina,1945-08-27,reconversion,http://www.loc.gov/resource/sn93065779/1945-08-27/ed-1/?sp=3,"While the Treasury Department does not want a radical cut in taxes, it looks as K Congress will make substantial reductions."
3881,1945 Reconversion,crisis,"the lincoln times (lincolnton, n.c.) 190?-1965",north carolina,1945-08-27,reconversion,http://www.loc.gov/resource/sn93065779/1945-08-27/ed-1/?sp=3,"Government spending will be reduced, but will continue far above the prewar era."
3882,1945 Reconversion,crisis,"the lincoln times (lincolnton, n.c.) 190?-1965",north carolina,1945-08-27,reconversion,http://www.loc.gov/resource/sn93065779/1945-08-27/ed-1/?sp=3,"War Production Board will expe dite manufacture of civilian goods, and of some sort will be provided by the government during reconversion."
3883,1945 Reconversion,crisis,"the lincoln times (lincolnton, n.c.) 190?-1965",north carolina,1945-08-27,reconversion,http://www.loc.gov/resource/sn93065779/1945-08-27/ed-1/?sp=3,Travel conditions will remain seri ous for some months.
3884,1945 Reconversion,crisis,"the lincoln times (lincolnton, n.c.) 190?-1965",north carolina,1945-08-27,reconversion,http://www.loc.gov/resource/sn93065779/1945-08-27/ed-1/?sp=3,"With more than five million men being discharg ed during next 12 months, the Army transportation demands will remain great."
3885,1945 Reconversion,crisis,"the lincoln times (lincolnton, n.c.) 190?-1965",north carolina,1945-08-27,reconversion,http://www.loc.gov/resource/sn93065779/1945-08-27/ed-1/?sp=3,"Price control will be lifted in in dividual items, a s soon as civilian production will prevent inflationary pressure."
3886,1945 Reconversion,crisis,"the lincoln times (lincolnton, n.c.) 190?-1965",north carolina,1945-08-27,reconversion,http://www.loc.gov/resource/sn93065779/1945-08-27/ed-1/?sp=3,"Special supplies will be made avail able to those companies which can start production immediately, with out delay caused by reconversion."
3887,1945 Reconversion,crisis,"the lincoln times (lincolnton, n.c.) 190?-1965",north carolina,1945-08-27,reconversion,http://www.loc.gov/resource/sn93065779/1945-08-27/ed-1/?sp=3,Some will be able to start without manpower layoff.
3888,1945 Reconversion,crisis,"the lincoln times (lincolnton, n.c.) 190?-1965",north carolina,1945-08-27,reconversion,http://www.loc.gov/resource/sn93065779/1945-08-27/ed-1/?sp=3,"Months, or even years, will be re quired."
3889,1945 Reconversion,crisis,"the wilmington morning star (wilmington, n.c.) 1909-1990",north carolina,1946-02-17,reconversion,http://www.loc.gov/resource/sn78002169/1946-02-17/ed-1/?sp=34,"A good many, not all, of the major obstacles to complete recon version will be overcome within the next six months."
3890,1945 Reconversion,crisis,"the wilmington morning star (wilmington, n.c.) 1909-1990",north carolina,1946-02-17,reconversion,http://www.loc.gov/resource/sn78002169/1946-02-17/ed-1/?sp=34,r' I Retail sales on a country y basis will rise to a new ali.titr!
3891,1945 Reconversion,crisis,"the butler county press (hamilton, ohio) 1900-1946",ohio,1945-08-24,reconversion,http://www.loc.gov/resource/sn83045012/1945-08-24/ed-1/?sp=1,"The statement concluded: \""Congress should move at once to provide for human needs during re conversion and to take such measures as will encourage and aid private in dustry to expand production and pro vide jobs for all within a reasonable period."
3892,1945 Reconversion,crisis,"the daily alaska empire (juneau, alaska) 1926-1964",alaska,1945-08-16,reconversion,http://www.loc.gov/resource/sn83045499/1945-08-16/ed-1/?sp=8,"4\u2014The full facilities of t.h\u00ab Unit ed States Employment Service will again be made available to all em ployers, including those for whom services were restricted because of war requirements."
3893,1945 Reconversion,crisis,"the daily alaska empire (juneau, alaska) 1926-1964",alaska,1945-08-16,reconversion,http://www.loc.gov/resource/sn83045499/1945-08-16/ed-1/?sp=8,5 Expanded services will be ren dered to veterans to assist them in their re-adjustments to civilian em ployment.
3894,1945 Reconversion,crisis,"the daily alaska empire (juneau, alaska) 1926-1964",alaska,1945-08-16,reconversion,http://www.loc.gov/resource/sn83045499/1945-08-16/ed-1/?sp=8,The program includes: Controls Lifted 1 All manpower controls are to be lifted immediately and in their place cooperative community action to speed reconversion will be In itiated.
3895,1945 Reconversion,crisis,"the daily alaska empire (juneau, alaska) 1926-1964",alaska,1945-08-16,reconversion,http://www.loc.gov/resource/sn83045499/1945-08-16/ed-1/?sp=8,"2\u2014 The number and type of avail able workers, including returning veterans, and the immediate and prospective job opportunities in each community will be determined in cooperation with local management, labor and civic groups and action will be taken by the WMC and local USES offices in cooperation with th\u201d communities, to speed recon version and re-employment."
3896,1945 Reconversion,crisis,"the daily alaska empire (juneau, alaska) 1926-1964",alaska,1945-08-16,reconversion,http://www.loc.gov/resource/sn83045499/1945-08-16/ed-1/?sp=8,"3- Maximum assistance will be provided to workers and employers in manning civilian industries, with Aid Workers 7 Displaced war workers, many of whom have migrated during ihe war, will Ire assisted in finding em ployment in other communities where civilian production has ex panded."
3897,1945 Reconversion,crisis,"the daily alaska empire (juneau, alaska) 1926-1964",alaska,1945-08-16,reconversion,http://www.loc.gov/resource/sn83045499/1945-08-16/ed-1/?sp=8,USES offices will give pre ferential treatment to all recon version activities.
